comments,rating
Don't waste your money,2
Fake product,2
Compact but Power Drown fast!,2
The Powerbank is not working now,2
ठीक ही है न ज्यादा बढ़िया न बेकार,2
𝑵𝒐𝒕 𝒖𝒑 𝒕𝒐 𝒕𝒉𝒆 𝒎𝒂𝒓𝒌,2
If u want it appearance wise then it's good overall bad experience and I threw it .,2
Took a day to get charge & doesn't have fast charging..,2
"Slow charging, not worth the price",2
Disappointed,2
Back up issie,2
Disappointed even after replacing,2
It is 4300 mah only,2
Bad product,2
Good 👍,2
No FAST charging,2
"It’s very handy,but battery life is sucks 👎",2
Very bad product,2
Its budget buy,2
Don't fall for Design,2
Money loss,2
Useless power bank,2
Bad product,2
Power charging,2
Issue,2
Power bank is just charging but it is NOT discharging the mobile phones,2
Battery has flared.,2
Charging issue,2
Not that great,2
I use it on my LG G8 Thinq(3000 mah) it bearly lasts single charge?,2
Not Good,2
Socket problem,2
GOOD & BAD,2
Not appreciated,2
Do not buy as customer care doesn’t respond,2
Not upto mark. Bought to support make in india. Will keep supporting,2
Waste,2
I would never recommend this product,2
Review on Hold,2
Poor product,2
Poor battery life,2
one and half month. Battery draining out in single charging of 3300mah phone,2
Slow charging.,2
Charging Capacity is low,2
It stops working after 20 days. Now profuct service center for repairing. Worse profuct,2
Not a good bargain,2
Zero speed in charging,2
Just ok,2
Within a month one charging port not working,2
USB wire,2
No fast charging,2
Worst power bank,2
Don't go for it as simple as I reviewed.,2
Worth less product,2
Charges very slow ! Frustrating,2
Charge mobile at one time only...,2
Not Good one,2
Battery pumped up,2
Wast of money,2
Yes,2
Problem,2
Product is not good,2
It's not good as the all details,2
Powerbank battery capacity 6000 Mah only,2
"Not charging fully,only one point I mean 20% only charging,can you replace the same",2
Disappointed with the charging capacity,2
The USB C type charging,2
Okayish. Disappointed with the capacity .,2
Good product but I got a damaged piece,2
Power bank drains vastly in once 4000mah battery charge,2
Not value for money,2
Not a good choice,2
Not good,2
20000mAh.. aji ghanta,2
Not a good product,2
Not useful for iPhone users,2
Power bank,2
Not well product,2
Power bank charging is not proper,2
Not worth,2
Damage charger after a year,2
Average output. Not soo great.,2
Swollen after 15 days of usage,2
Built up quality issue,2
Charging stops every 30 minutes,2
Not worth,2
Not worthy,2
Battery life,2
Poor quality,2
LED light now good,2
Need replacement,2
Before delivering products please verify condition,2
I want c type of pin out put and input,2
On like it,2
2 star,2
I,2
I good but some future is to update,2
Very slow in charging and recharging. Not 12w as claimed,2
Not so good,2
Only for 6 months,2
Charging cable is not working.,2
Heating problem,2
Fake,2
Professional,2
Power low,2
After sometime not working properly,2
Working moderately,2
Not satisfied,2
Overall ok,2
Not good,2
USB ports not good.,2
Worst product,2
Poor show,2
Please don't buy the product it has stop working after 6 month and customer serv no reachable.,2
Not good no charger inside,2
Unless,2
Not charging fully,2
Useless,2
Not worth that much,2
Not for value of money,2
Not good,2
Bad,2
Bad,2
It's take 5 hours to charge 5000 mah battery,2
Not 10000mah. Only 5000-6000mah.,2
Vvbad,2
Charging,2
2 days require to charge back,2
Not good,2
Quality and price,2
Slow charging,2
Smallest USB cable possible,2
Waste product,2
It is an average working power bank. Nothing special to go for it,2
Neither too good nor to bad.,2
Discharge fast,2
Very bad battery !,2
Stay away,2
K,2
Bad,2
Seller & FBA fault,2
Too much weight,2
Very less charging backup,2
Waste,2
Worthy,2
Low charging capacity,2
Disappointed,2
charging,2
Backup,2
Battery backup,2
Power bank,2
It not gives fast charge,2
Battery problem,2
Backup,2
Charge slow,2
I want to retufn it,2
It's best but I am not satisfied,2
No battery backup,2
Ok,2
Not good,2
Please re collect waste product,2
Battery life very lower,2
Damaged Product,2
Without given charger how will charge Power bank,2
"On of button damaged,",2
Bad Quality,2
Charging performance not good,2
Low change kepisity,2
Not good,2
Ok,2
"Its so funny,👎 Charging cable is too short, after see the cable i think company has mention on it.",2
Bad option,2
Worst,2
Carry,2
Not bad..,2
Battery issue,2
power bank not charging,2
Too much slow charging,2
Not satisfied,2
Useless power bank,2
Working not properly,2
Data cable very bad,2
Fast Charging not supported.,2
Not even charging 2 Times of 3000 mah battery,2
Power bank is not getting charged completely,2
Slow charging speed,2
Not bad,2
Defected,2
Emergency purpose we can use this power bank.,2
Forest products,2
Not bad,2
THINK THRICE BEFORE GOING PLACE YOUR ORDER,2
Go for it if get under 500..,2
Not good,2
Charging power is less,2
Rusted cable,2
Replace 2 times in warranty 😔,2
Charged full battery .. couldnonly charge 2-3 times ... not working properly..... average,2
Not perfect as per details furnished while selling the product,2
Bad,2
Worthy,2
Just ok for three hundred rupees.,2
Its blast during charging and no any one recieve call,2
Not Satisfied..,2
Slow charging took almost 2 hrs to charge 50%,2
Wouldn't recommend.,2
Poor customer service,2
Slow charging,2
Waste of Money,2
Don’t waste your money on this,2
Slow,2
Quality not up to mark,2
Found one USB malfunctioning not so much good quality!$&@ Amazon is playing in replacement,2
Dead... Not working,2
u can only charge one time your phone,2
POOR BUILD/ OUTPUT QUALITY.,2
First review- poor built quality,2
Circuit problem.,2
Very worst waste of money,2
One of the USB ports stopped working,2
Cheap Quality,2
I don't like,2
For me this product not worth,2
Stopped working in 2 weeks,2
Disappointed,2
Useless,2
Not upto the mark,2
Defective piece..,2
"Charging port not working, customer care service is not responding.",2
USB PORT DAMAGED!,2
No,2
Very bad experience,2
Did not last long,2
One port stopped working within one month of purchase,2
Not 🚭🚫 good,2
Not as reviewed,2
Bettry life,2
Not a fast charging power bank,2
Battery back up not good,2
Can i get refund,2
Horrible charging time,2
Not supporting for realme 5 pro vooc charging,2
Having issue on USB port,2
Impossible to charge in 4 hrs,2
Worst backup,2
Not a good product,2
Ok,2
Battery pulged,2
Phone is charging very slowly,2
POWER BANK NOT CARG QUIK,2
Good product,2
Amazon sent me a used product,2
Not as expected,2
Miner Expensive,2
Not Bad,2
Not good,2
Not bad..But built quality tok much,2
Bad,2
Issue,2
So big size,2
The battery backup is very gud...nice battery power,2
Reseller fraud,2
5000 mah that's all,2
Charging not properly,2
Par deli use se liye sahi,2
Hevey,2
Good,2
Quality,2
Unreliable,2
Prone to Defective design,2
Battery got bulged with in a year and the casing got detached.,2
Battery backup not ok,2
Not compact but very good in terms of performance,2
"MOBILE CHARGING NOT SATISFACTORY, It is taking more than 14 hours to charge this power bank...",2
"Doesn't charge earphone, smartwatches",2
Doesn't even charge my Ipad air 3 half way,2
Does not give 10000mah charge,2
Not happy..,2
Too heavy and no better than cheaper power banks,2
"10000mAH, stores charge just for one single charge from 10% to 100% for an ordinary smart phone",2
NOT WORTH BUYING IN THE GIVEN PRICE,2
Average Performance - not 18W,2
"Hlo ,dear sir, mai aapse dukhi hu kyuki aap achhe product send ni kr rhe",2
Not happy,2
Worst product. Waste of money,2
Product quality is below expectations.,2
Received Old (used) Product,2
It's a so so buy,2
Guys do not buy this!,2
Not a good product.Never go for this product.,2
Vivo U10 Power Capacity 5000Amh - 3.2% only I can charge my phone,2
Bulky and heavy,2
Quality?,2
World Heaviest and Slow charging product,2
.,2
Takes forever to get fully charged,2
Slow charging speed,2
Not compatible to power a table lamp,2
not as good as mention,2
Not satisfied with the performance and weight,2
great but don't support all devices,2
"Good product , But very bulky & heavy",2
Very heavy and slow,2
Lasted half a year.,2
Very poor recharge speed,2
Powerbank not getting charged properly.,2
Bulky,2
DOESN'T contain usb type c cable. Only has microusb cable,2
Did not satisfied,2
"Substandard , non functional port",2
Too bad performance,2
Worked only for 6 months.. Unable to charge after,2
C Type non available,2
Wouldn't recommend to buy,2
20k mAH is actually just 13-14k mAH,2
Good but life is less,2
Oroder one and get another,2
"Product tampered, sticker broken",2
It gives only 8000 mah power output... What happened to another 2000 mah power,2
SOS,2
The Micro USB port was pushed inside,2
Power time much more time taking,2
Not recommended,2
After usage of one year,2
Not worth buying,2
Very Bad Product,2
Output problem,2
Loose charging port,2
Fast drain,2
Too much slow charging,2
Issues facing with charging.,2
Genuine product or not,2
Charging issue,2
Where is the fast charging???,2
Not charging,2
Defective product,2
Average quality,2
Good for nothing power bank.,2
Not satisfied for charging power,2
Power bank is not charging quickly.,2
Product is not reliable,2
Not worth it,2
Wrost product,2
very slow charging,2
Inform timely for trouble shooting,2
Dont purchase this MI power bank,2
Received damaged product,2
Very less bAttery backup,2
I bought just few months back n under warranty can n it stopped charging please exchange or repair.,2
Type-c for charging PB,2
Very slow mobile charging,2
Power bank charging issue,2
Charging power,2
Ok product but Chinese.,2
Too heavy. U don't need dumbbells.,2
"Battery life is not good, si plz don't buy it",2
Not satisfied with the product!,2
It's weighed handing and carrying problem,2
Instrad if 20000 mah go for 10000 mah!!,2
"Useless, don't buy",2
Can't carry,2
"Not that good, charge not retained",2
Not upto expectations,2
"Faulty charging, poor capacity",2
Missing cable!,2
“NOT A BANG FOR BUCK”,2
Product good.but seller doesn't check itam,2
Not a good powerbank for long usage,2
All online products are now being duplicate.,2
Useless product from mi,2
Product not working,2
C port does not work,2
Worst Battery life,2
Gud not so,2
Very delicate kinda material. Bends easily,2
Not satisfied dies not include type c cable,2
Ok to have,2
Charging is very slow.,2
Not happy,2
Defective or Faulty Product,2
No good for travelling,2
Stopped working within a month!,2
Waste of money,2
Backup is not enough.,2
Waste product,2
Not good,2
Not happy with this product.,2
Too long to get full charge,2
No led to display battery percentage,2
So so,2
Not at all that powerfull,2
Worst,2
Try onther if you interested to buy 20000mAh,2
Product warranty not mentioned in invoice,2
Not satisfactory,2
Not as good as it looks!,2
Not satisfied,2
Doesn't work for me,2
Garbage,2
Nothing,2
One of the charging ports is not working.,2
heat issue,2
Slow charging,2
How can contact customer support,2
डुप्लीकेट,2
Not good in any way.,2
Waste of money,2
Go for it,2
Average below product,2
Not good product,2
Take too much time for charge,2
Not a satisfactory product,2
Not Charging,2
Very bad experience of battery life,2
Bad,2
So so product,2
Samsung power bank is more better.,2
Very very bad products and very bad service,2
Didn’t expect this,2
It takes more more time for charging so i can not purchase this .so i have returned this .,2
Power bank backup issue,2
Charging port failure,2
Good,2
Worthless portable charger,2
Not satisfied,2
Not charging phone properly,2
Doesnt Give Backup,2
Good but not very dependable,2
Good product.,2
Only one time charge mobile,2
Bad not as expected,2
Very slow,2
Feels Heavy in weight,2
Poor performance,2
Charging issue...,2
Disappointed.,2
Please exchange my mi power bank n refund me,2
Not upto the mark,2
Slow charg,2
This Powerbank didnt last more than 7 months,2
Not happy after a month of use,2
BAD,2
Can I have a c type cable?,2
Worst product,2
Fast discharge,2
little heavvy,2
not for oneplus,2
Seller sent a defective item because in this time they may take this item for any emergency,2
About charging cable,2
Product box damaged and leaves charging frequently,2
Battery life,2
Poor product,2
AVERAGE,2
best,2
It takes min. 9 hours to charge itself .,2
Full charge issue,2
It's not a20000 mh,2
Harmful for iPhone users,2
Expensive price but good product,2
Big in size,2
the power bank hav bckp to 10 minutes only . still amazon not returned or replaced my product.,2
"waste of money , better options are available on same or less price.",2
Product is good worth 1300,2
charging auto off early,2
Take a lot time to get fully charged,2
Good but not best.,2
Not expected from MI,2
Not a worthy product for the money,2
Average product,2
Type c cable nahi diya,2
Turbo charge,2
Item defective. initialise the refund,2
Reconsider,2
Ok ok only,2
It take tooooo many time for recharge,2
Take a lot of time to charge this power bank may be 5-6 hours,2
Very heavy,2
Bad,2
Not Satisfied with the product.,2
"Loos contact issue you must face , Not worth",2
Request for accepting the return of the charger,2
Charging is too long,2
Very bad product it's heavy and charging slow,2
As your choice,2
Slow mobile charging. Heavy. No usb cable and charger,2
Too much heavy to carry,2
Packaging is worst it has scratches,2
Waste of money,2
Takes more time for charging,2
Don't buy this 18W output charging taking 7-8 hrs,2
Not charging my phone,2
Very slow charging,2
Wate of money,2
Not bad,2
Not compatible,2
Bed,2
Power bank Charging issue,2
Not recommend for samsung users,2
Charging problem power bank problem,2
Not too much good,2
Worst product,2
Battery life Sucks,2
The product is not good,2
Don't purchase this product,2
the quality of power bank,2
I think it's the worst one...,2
Heavy weight,2
Not satti fite,2
Battery back up left,2
Upset,2
Charging Issue,2
Not compatible with Apple I Pad,2
Kaushik,2
Very bad capacity,2
FAST CHARGING SUDDENLY STOPPED,2
Battery life is not good.,2
Not bad,2
Bad powerbank,2
Low capacity. Not aa specified,2
Not worth,2
CHARGING,2
Not charging good,2
Bad experience,2
Medium good,2
Power bank Charging,2
Heavy to carry,2
Disappointed,2
Not satisfied,2
k,2
Battery is slow charging,2
Not worthy,2
Poor battery life,2
Bulk in size and wait also high,2
Not good,2
Worst,2
Not Upto the mark,2
1 year almost right,2
Average,2
Slow charging,2
Tha order is not seel pack.. its very disappointed,2
not upto the mark,2
Charging cable is not good of this product,2
not enough,2
Jjjjjjjj,2
power bank,2
Must improve,2
Not so good,2
Light weight n capacity of 🔋bank,2
Not Usseful,2
Battery power drains very fast,2
Worst quality,2
It seems 15000 mah power bank.,2
Fast charge,2
take years to charge,2
S,2
Why battery life is too short?,2
Bjnn,2
Bad,2
Bad Experience about the product,2
Poor Quality,2
Fast charging facility is not available in this!!,2
Worst product 🤨,2
Not good,2
Heavy Weight,2
Mi power,2
.,2
Costs,2
Good,2
Power Bank return,2
Battery charging problem,2
Bad one,2
Charging is slow,2
Satisfactory,2
Poor,2
Not good product,2
I am not satisfied.,2
Heating point,2
Not good power bank,2
Hi,2
This is not 10000 mah battery it was 6000,2
Waste,2
Product written,2
Not working,2
Good,2
Tirupur,2
Type c cable attach pls,2
Performance is lower,2
Bad,2
Didn't meet my expectations,2
Charging power,2
फेल माॅडेल,2
It's too heavy to carry. Want to return and get refund which is not being given. D,2
So less battery backup,2
Average rating,2
Not as expectations,2
USB cable has stopped working post 1 month,2
Phone hit issue,2
ok,2
Vr nice 😉,2
Power bank,2
Damage product,2
Wonderful product,2
Because charging,2
yes,2
Nice,2
Want to exchange plz do something,2
Charges is log time,2
No bettery life,2
Not proper work,2
Don't buy,2
Get discharge too fast.,2
M not satisfied,2
Casebake kab aayega?,2
Average,2
Happy,2
Missing warranty card,2
Cable is also important for us,2
Backup is very poor.,2
Very basic,2
Ok,2
Can be better,2
Type C port is not working,2
Good,2
Bakwas,2
Very bad,2
Doesn't fast charge,2
Charge time 4 to 6 hrs but 12 to 14 hrs,2
Charging,2
I think its not exactly 10000 mah just it weighs more,2
Bad,2
I don't charge my mobile with the usb cable given with the product.,2
Thanks,2
you should have good battery charger to charge this orlese it takes 3 -4 hrs to get fully charged,2
Bad Performance,2
Worst product,2
Normal,2
Batter backup is not good,2
Dnt buy.. It's fake,2
Ok,2
Rong product,2
Not good,2
Data cable kharab hai,2
Nice,2
Don't buy,2
This product is poor quality,2
Not expected level,2
Nice,2
"Bill not find , inside this package.",2
Worst product,2
Mi power bank not a bad,2
Nice,2
No longer backup,2
Nyc,2
Not satisfied,2
Battery power not lasting longer time,2
bad battery life,2
1000 MH Mi charger,2
Average,2
Tig8g,2
Scratch ed item,2
Very upset,2
Superb product,2
Good,2
Waste of money,2
Poor battery quality,2
Compact easy to carry,2
Not upto the mark.,2
Battery is worst,2
Not a good quality,2
Let charging,2
Slow,2
Backup,2
Average,2
Battery backup,2
Ny,2
no c type cable👎,2
Chargeing power not ok,2
Good,2
Micro USB cable,2
No,2
It's not working properly,2
Battery life,2
Performance is bad,2
Waste of money,2
This product are very good,2
Not much good,2
Best,2
1 out of 5,2
Not Good.. Charging backup worst,2
Good,2
No,2
Abcd,2
Cheap n pathetic product,2
Very poor,2
Worst battery life,2
Good,2
Ok,2
Not to buy,2
Bad,2
Very bad,2
Very bad,2
Battery draining fast,2
Poor performance,2
Defective,2
No,2
Not scoseces,2
6000mah use 4000mah faild,2
Not a durable product,2
not recommended,2
Completely disaster after 1 yr of use,2
Don't trust this product. Some persons got good product some are not.,2
Worst for carrying and charging.,2
Better before but now not working fine,2
Worst to pay 800rs .,2
Not worthy,2
Disappointed,2
Battery backup issue,2
Mi 20000 powerbank is not good quality,2
😑😑,2
both the power banks have stopped charging within a year.,2
I would not recommend,2
no cable,2
Dnt use,2
Mi power bank nat good..,2
Battery life not good,2
It’s massive big .. not easy to carry over,2
Battery life,2
Didn’t last for a year,2
Complaint replacement,2
good,2
Bad product,2
Good,2
Not compact but very good in terms of performance,2
"MOBILE CHARGING NOT SATISFACTORY, It is taking more than 14 hours to charge this power bank...",2
"Doesn't charge earphone, smartwatches",2
Doesn't even charge my Ipad air 3 half way,2
Does not give 10000mah charge,2
Not happy..,2
Too heavy and no better than cheaper power banks,2
"10000mAH, stores charge just for one single charge from 10% to 100% for an ordinary smart phone",2
NOT WORTH BUYING IN THE GIVEN PRICE,2
Average Performance - not 18W,2
"Hlo ,dear sir, mai aapse dukhi hu kyuki aap achhe product send ni kr rhe",2
Not happy,2
Worst product. Waste of money,2
Product quality is below expectations.,2
Received Old (used) Product,2
It's a so so buy,2
Guys do not buy this!,2
Not a good product.Never go for this product.,2
Vivo U10 Power Capacity 5000Amh - 3.2% only I can charge my phone,2
Bulky and heavy,2
Quality?,2
World Heaviest and Slow charging product,2
.,2
Takes forever to get fully charged,2
Slow charging speed,2
Not compatible to power a table lamp,2
not as good as mention,2
Not satisfied with the performance and weight,2
great but don't support all devices,2
"Good product , But very bulky & heavy",2
Very heavy and slow,2
Lasted half a year.,2
Very poor recharge speed,2
Powerbank not getting charged properly.,2
Bulky,2
DOESN'T contain usb type c cable. Only has microusb cable,2
Did not satisfied,2
"Substandard , non functional port",2
Too bad performance,2
Worked only for 6 months.. Unable to charge after,2
C Type non available,2
Wouldn't recommend to buy,2
20k mAH is actually just 13-14k mAH,2
Good but life is less,2
Oroder one and get another,2
"Product tampered, sticker broken",2
It gives only 8000 mah power output... What happened to another 2000 mah power,2
SOS,2
The Micro USB port was pushed inside,2
Power time much more time taking,2
Not recommended,2
After usage of one year,2
Not worth buying,2
Very Bad Product,2
Output problem,2
Loose charging port,2
Fast drain,2
Too much slow charging,2
Issues facing with charging.,2
Genuine product or not,2
Charging issue,2
Where is the fast charging???,2
Not charging,2
Defective product,2
Average quality,2
Good for nothing power bank.,2
Not satisfied for charging power,2
Power bank is not charging quickly.,2
Product is not reliable,2
Not worth it,2
Wrost product,2
very slow charging,2
Inform timely for trouble shooting,2
Dont purchase this MI power bank,2
Received damaged product,2
Very less bAttery backup,2
I bought just few months back n under warranty can n it stopped charging please exchange or repair.,2
Type-c for charging PB,2
Very slow mobile charging,2
Power bank charging issue,2
Charging power,2
Ok product but Chinese.,2
Too heavy. U don't need dumbbells.,2
"Battery life is not good, si plz don't buy it",2
Not satisfied with the product!,2
It's weighed handing and carrying problem,2
Instrad if 20000 mah go for 10000 mah!!,2
"Useless, don't buy",2
Can't carry,2
"Not that good, charge not retained",2
Not upto expectations,2
"Faulty charging, poor capacity",2
Missing cable!,2
“NOT A BANG FOR BUCK”,2
Product good.but seller doesn't check itam,2
Not a good powerbank for long usage,2
All online products are now being duplicate.,2
Useless product from mi,2
Product not working,2
C port does not work,2
Worst Battery life,2
Gud not so,2
Very delicate kinda material. Bends easily,2
Not satisfied dies not include type c cable,2
Ok to have,2
Charging is very slow.,2
Not happy,2
Defective or Faulty Product,2
No good for travelling,2
Stopped working within a month!,2
Waste of money,2
Backup is not enough.,2
Waste product,2
Not good,2
Not happy with this product.,2
Too long to get full charge,2
No led to display battery percentage,2
So so,2
Not at all that powerfull,2
Worst,2
Try onther if you interested to buy 20000mAh,2
Product warranty not mentioned in invoice,2
Not satisfactory,2
Not as good as it looks!,2
Not satisfied,2
Doesn't work for me,2
Garbage,2
Nothing,2
One of the charging ports is not working.,2
heat issue,2
Slow charging,2
How can contact customer support,2
डुप्लीकेट,2
Not good in any way.,2
Waste of money,2
Go for it,2
Average below product,2
Not good product,2
Take too much time for charge,2
Not a satisfactory product,2
Not Charging,2
Very bad experience of battery life,2
Bad,2
So so product,2
Samsung power bank is more better.,2
Very very bad products and very bad service,2
Didn’t expect this,2
It takes more more time for charging so i can not purchase this .so i have returned this .,2
Power bank backup issue,2
Charging port failure,2
Good,2
Worthless portable charger,2
Not satisfied,2
Not charging phone properly,2
Doesnt Give Backup,2
Good but not very dependable,2
Good product.,2
Only one time charge mobile,2
Bad not as expected,2
Very slow,2
Feels Heavy in weight,2
Poor performance,2
Charging issue...,2
Disappointed.,2
Please exchange my mi power bank n refund me,2
Not upto the mark,2
Slow charg,2
This Powerbank didnt last more than 7 months,2
Not happy after a month of use,2
BAD,2
Can I have a c type cable?,2
Worst product,2
Fast discharge,2
little heavvy,2
not for oneplus,2
Seller sent a defective item because in this time they may take this item for any emergency,2
About charging cable,2
Product box damaged and leaves charging frequently,2
Battery life,2
Poor product,2
AVERAGE,2
best,2
It takes min. 9 hours to charge itself .,2
Full charge issue,2
It's not a20000 mh,2
Harmful for iPhone users,2
Expensive price but good product,2
Big in size,2
the power bank hav bckp to 10 minutes only . still amazon not returned or replaced my product.,2
"waste of money , better options are available on same or less price.",2
Product is good worth 1300,2
charging auto off early,2
Take a lot time to get fully charged,2
Good but not best.,2
Not expected from MI,2
Not a worthy product for the money,2
Average product,2
Type c cable nahi diya,2
Turbo charge,2
Item defective. initialise the refund,2
Reconsider,2
Ok ok only,2
It take tooooo many time for recharge,2
Take a lot of time to charge this power bank may be 5-6 hours,2
Very heavy,2
Bad,2
Not Satisfied with the product.,2
"Loos contact issue you must face , Not worth",2
Request for accepting the return of the charger,2
Charging is too long,2
Very bad product it's heavy and charging slow,2
As your choice,2
Slow mobile charging. Heavy. No usb cable and charger,2
Too much heavy to carry,2
Packaging is worst it has scratches,2
Waste of money,2
Takes more time for charging,2
Don't buy this 18W output charging taking 7-8 hrs,2
Not charging my phone,2
Very slow charging,2
Wate of money,2
Not bad,2
Not compatible,2
Bed,2
Power bank Charging issue,2
Not recommend for samsung users,2
Charging problem power bank problem,2
Not too much good,2
Worst product,2
Battery life Sucks,2
The product is not good,2
Don't purchase this product,2
the quality of power bank,2
I think it's the worst one...,2
Heavy weight,2
Not satti fite,2
Battery back up left,2
Upset,2
Charging Issue,2
Not compatible with Apple I Pad,2
Kaushik,2
Very bad capacity,2
FAST CHARGING SUDDENLY STOPPED,2
Battery life is not good.,2
Not bad,2
Bad powerbank,2
Low capacity. Not aa specified,2
Not worth,2
CHARGING,2
Not charging good,2
Bad experience,2
Medium good,2
Power bank Charging,2
Heavy to carry,2
Disappointed,2
Not satisfied,2
k,2
Battery is slow charging,2
Not worthy,2
Poor battery life,2
Bulk in size and wait also high,2
Not good,2
Worst,2
Not Upto the mark,2
1 year almost right,2
Average,2
Slow charging,2
Tha order is not seel pack.. its very disappointed,2
not upto the mark,2
Charging cable is not good of this product,2
not enough,2
Jjjjjjjj,2
power bank,2
Must improve,2
Not so good,2
Light weight n capacity of 🔋bank,2
Not Usseful,2
Battery power drains very fast,2
Worst quality,2
It seems 15000 mah power bank.,2
Fast charge,2
take years to charge,2
S,2
Why battery life is too short?,2
Bjnn,2
Bad,2
Bad Experience about the product,2
Poor Quality,2
Fast charging facility is not available in this!!,2
Worst product 🤨,2
Not good,2
Heavy Weight,2
Mi power,2
.,2
Costs,2
Good,2
Power Bank return,2
Battery charging problem,2
Bad one,2
Charging is slow,2
Satisfactory,2
Poor,2
Not good product,2
I am not satisfied.,2
Heating point,2
Not good power bank,2
Hi,2
This is not 10000 mah battery it was 6000,2
Waste,2
Product written,2
Not working,2
Good,2
Tirupur,2
Type c cable attach pls,2
Performance is lower,2
Bad,2
Didn't meet my expectations,2
Charging power,2
फेल माॅडेल,2
It's too heavy to carry. Want to return and get refund which is not being given. D,2
So less battery backup,2
Average rating,2
Not as expectations,2
USB cable has stopped working post 1 month,2
Phone hit issue,2
ok,2
Vr nice 😉,2
Power bank,2
Damage product,2
Wonderful product,2
Because charging,2
yes,2
Nice,2
Want to exchange plz do something,2
Charges is log time,2
No bettery life,2
Not proper work,2
Don't buy,2
Get discharge too fast.,2
M not satisfied,2
Casebake kab aayega?,2
Average,2
Happy,2
Missing warranty card,2
Cable is also important for us,2
Backup is very poor.,2
Very basic,2
Ok,2
Can be better,2
Type C port is not working,2
Good,2
Bakwas,2
Very bad,2
Doesn't fast charge,2
Charge time 4 to 6 hrs but 12 to 14 hrs,2
Charging,2
I think its not exactly 10000 mah just it weighs more,2
Bad,2
I don't charge my mobile with the usb cable given with the product.,2
Thanks,2
you should have good battery charger to charge this orlese it takes 3 -4 hrs to get fully charged,2
Bad Performance,2
Worst product,2
Normal,2
Batter backup is not good,2
Dnt buy.. It's fake,2
Ok,2
Rong product,2
Not good,2
Data cable kharab hai,2
Nice,2
Don't buy,2
This product is poor quality,2
Not expected level,2
Nice,2
"Bill not find , inside this package.",2
Worst product,2
Mi power bank not a bad,2
Nice,2
No longer backup,2
Nyc,2
Not satisfied,2
Battery power not lasting longer time,2
bad battery life,2
1000 MH Mi charger,2
Average,2
Tig8g,2
Scratch ed item,2
Very upset,2
Superb product,2
Good,2
Waste of money,2
Poor battery quality,2
Compact easy to carry,2
Not upto the mark.,2
Battery is worst,2
Not a good quality,2
Let charging,2
Slow,2
Backup,2
Average,2
Battery backup,2
Ny,2
no c type cable👎,2
Chargeing power not ok,2
Good,2
Micro USB cable,2
No,2
It's not working properly,2
Battery life,2
Performance is bad,2
Waste of money,2
This product are very good,2
Not much good,2
Best,2
1 out of 5,2
Not Good.. Charging backup worst,2
Good,2
No,2
Abcd,2
Cheap n pathetic product,2
Very poor,2
Worst battery life,2
Good,2
Ok,2
Not to buy,2
Bad,2
Very bad,2
Very bad,2
Battery draining fast,2
Poor performance,2
Defective,2
No,2
Not scoseces,2
6000mah use 4000mah faild,2
Not a durable product,2
not recommended,2
Completely disaster after 1 yr of use,2
Don't trust this product. Some persons got good product some are not.,2
Worst for carrying and charging.,2
Better before but now not working fine,2
Worst to pay 800rs .,2
Not worthy,2
Disappointed,2
Battery backup issue,2
Mi 20000 powerbank is not good quality,2
😑😑,2
both the power banks have stopped charging within a year.,2
I would not recommend,2
no cable,2
Dnt use,2
Mi power bank nat good..,2
Battery life not good,2
It’s massive big .. not easy to carry over,2
Battery life,2
Didn’t last for a year,2
Complaint replacement,2
good,2
Bad product,2
Good,2
Not a great product,2
Worked only once,2
Waste your money,2
After 2 weeks Fast Charging not working,2
Not too good,2
Charging power completely slow,2
Damege pcs,2
Body damage within a month,2
Not compact but very good in terms of performance,2
"MOBILE CHARGING NOT SATISFACTORY, It is taking more than 14 hours to charge this power bank...",2
"Doesn't charge earphone, smartwatches",2
Doesn't even charge my Ipad air 3 half way,2
Does not give 10000mah charge,2
Not happy..,2
Too heavy and no better than cheaper power banks,2
"10000mAH, stores charge just for one single charge from 10% to 100% for an ordinary smart phone",2
NOT WORTH BUYING IN THE GIVEN PRICE,2
Average Performance - not 18W,2
"Hlo ,dear sir, mai aapse dukhi hu kyuki aap achhe product send ni kr rhe",2
Not happy,2
Worst product. Waste of money,2
Product quality is below expectations.,2
Received Old (used) Product,2
It's a so so buy,2
Guys do not buy this!,2
Not a good product.Never go for this product.,2
Vivo U10 Power Capacity 5000Amh - 3.2% only I can charge my phone,2
Bulky and heavy,2
Quality?,2
World Heaviest and Slow charging product,2
.,2
Takes forever to get fully charged,2
Slow charging speed,2
Not compatible to power a table lamp,2
not as good as mention,2
Not satisfied with the performance and weight,2
great but don't support all devices,2
"Good product , But very bulky & heavy",2
Very heavy and slow,2
Lasted half a year.,2
Very poor recharge speed,2
Powerbank not getting charged properly.,2
Bulky,2
DOESN'T contain usb type c cable. Only has microusb cable,2
Did not satisfied,2
"Substandard , non functional port",2
Too bad performance,2
Worked only for 6 months.. Unable to charge after,2
C Type non available,2
Wouldn't recommend to buy,2
20k mAH is actually just 13-14k mAH,2
Good but life is less,2
Oroder one and get another,2
"Product tampered, sticker broken",2
It gives only 8000 mah power output... What happened to another 2000 mah power,2
SOS,2
The Micro USB port was pushed inside,2
Power time much more time taking,2
Not recommended,2
After usage of one year,2
Not worth buying,2
