comments,rating
Does the job,3
Good,3
Nice,3
Good,3
Good,3
Decent product,3
Good,3
Does the job,3
Good,3
Just okay,3
Decent product,3
Does the job,3
Nice,3
Good,3
Fair,3
Nice,3
Does the job,3
Decent product,3
Good,3
Just okay,3
Fair,3
Nice,3
Decent product,3
Just okay,3
Good,3
Decent product,3
Does the job,3
Just okay,3
Just okay,3
Good,3
Good,3
Decent product,3
Just okay,3
Fair,3
Nice,3
Fair,3
Fair,3
Good,3
Good,3
Fair,3
Fair,3
Nice,3
Good,3
Does the job,3
Fair,3
Good,3
Does the job,3
Nice,3
Does the job,3
Does the job,3
Nice,3
Nice,3
Does the job,3
Good,3
Decent product,3
Nice,3
Decent product,3
Decent product,3
Nice,3
Decent product,3
Fair,3
The Hard Truth!,3
Just okay,3
Good,3
Fair,3
Decent product,3
Nice,3
Nice,3
Good,3
Does the job,3
Just okay,3
Decent product,3
Just okay,3
Decent product,3
Fair,3
Nice,3
Fair,3
Good,3
Nice,3
Nice,3
Just okay,3
Does the job,3
Fair,3
Fair,3
Fair,3
Just okay,3
Nice,3
Good,3
Good,3
Fair,3
Just okay,3
Nice,3
Does the job,3
Does the job,3
Just okay,3
Does the job,3
Does the job,3
Just okay,3
Just okay,3
Decent product,3
Does the job,3
Fair,3
Good,3
Does the job,3
Nice,3
Decent product,3
Just okay,3
Nice,3
Good,3
Good,3
Nice,3
Does the job,3
Good,3
Fair,3
Just okay,3
Fair,3
Does the job,3
Good,3
Nice,3
Good,3
Fair,3
Decent product,3
Fair,3
Good,3
Does the job,3
Decent product,3
Nice,3
Nice,3
Just okay,3
Nice,3
Fair,3
Fair,3
Does the job,3
Does the job,3
Nice,3
Nice,3
Nice,3
Fair,3
Just okay,3
Decent product,3
Fair,3
Fair,3
Decent product,3
AT THIS BUDGET U CANNOT EXPECT MORE. TV CASTING MAIN ISSUE,3
Just okay,3
Good,3
Does the job,3
Decent product,3
Just okay,3
Does the job,3
Fair,3
Fair,3
Just okay,3
Just okay,3
Fair,3
Fair,3
Good,3
Fair,3
Decent product,3
Good,3
Nice,3
Good,3
Good,3
Does the job,3
Just okay,3
Good,3
Nice,3
Good,3
Good,3
Just okay,3
Fair,3
Just okay,3
Fair,3
Fair,3
Nice,3
Fair,3
Decent product,3
Does the job,3
Fair,3
Does the job,3
Decent product,3
Just okay,3
Does the job,3
Nice,3
Does the job,3
Nice,3
Fair,3
Nice,3
Nice,3
Fair,3
Fair,3
Decent product,3
Fair,3
Decent product,3
Does the job,3
Just okay,3
Decent product,3
Fair,3
Decent product,3
Just okay,3
Good one for budget ppl ..,3
Decent product,3
Nice,3
Nice,3
Does the job,3
Good,3
Just okay,3
Fair,3
Just okay,3
Good,3
Decent product,3
Nice,3
Good,3
Decent product,3
Just okay,3
Does the job,3
Does the job,3
Good,3
Nice,3
Nice,3
Fair,3
Just okay,3
Just okay,3
Does the job,3
Decent product,3
Just okay,3
Does the job,3
Decent product,3
Decent product,3
Decent product,3
Nice,3
Fair,3
Good,3
Does the job,3
Nice,3
Nice,3
Good,3
Decent product,3
Good,3
Just okay,3
Decent product,3
Nice,3
Decent product,3
Fair,3
Good,3
Does the job,3
Fair,3
Nice,3
Nice,3
Decent product,3
Does the job,3
Decent product,3
Decent product,3
Nice,3
Does the job,3
"Budget large screen 4k smart tv, value for money",3
Nice,3
Fair,3
Good,3
Fair,3
Good,3
Good,3
Fair,3
Nice,3
Fair,3
Nice,3
Does the job,3
Just okay,3
Good,3
Nice,3
Does the job,3
Good,3
Does the job,3
Decent product,3
Just okay,3
Just okay,3
Good,3
Nice,3
Nice,3
Nice,3
Just okay,3
Slightly disappointed,2
Bad quality,2
Not good,2
Could be way better,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Not good,2
Bad quality,2
Moderate,2
Expected a better product,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Not good,2
Moderate,2
Not good,2
Not good,2
Could be way better,2
Could be way better,2
Could be way better,2
Expected a better product,2
Bad quality,2
Not good,2
Could be way better,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Not good,2
Bad quality,2
Moderate,2
Expected a better product,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Not good,2
Moderate,2
Not good,2
Not good,2
Could be way better,2
Could be way better,2
Could be way better,2
Expected a better product,2
Expected a better product,2
Moderate,2
Not good,2
Not good,2
Moderate,2
Not good,2
Not good,2
Not good,2
Bad quality,2
Expected a better product,2
Could be way better,2
Expected a better product,2
Slightly disappointed,2
Not good,2
Expected a better product,2
Moderate,2
Bad quality,2
Slightly disappointed,2
Could be way better,2
Could be way better,2
Bad quality,2
Could be way better,2
Bad quality,2
Slightly disappointed,2
Not good,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Expected a better product,2
Bad quality,2
Moderate,2
Expected a better product,2
Moderate,2
Bad quality,2
Could be way better,2
Slightly disappointed,2
Not good,2
Not good,2
Moderate,2
Not good,2
Bad quality,2
Could be way better,2
Not good,2
Could be way better,2
Expected a better product,2
Moderate,2
Slightly disappointed,2
SD channels not good,2
Not good,2
Bad quality,2
Slightly disappointed,2
Moderate,2
Bad quality,2
Not good,2
Not good,2
Not good,2
Slightly disappointed,2
Could be way better,2
Expected a better product,2
Not good,2
Expected a better product,2
Not good,2
Moderate,2
Slightly disappointed,2
Could be way better,2
Bad quality,2
Bad quality,2
Slightly disappointed,2
Moderate,2
Bad quality,2
Not good,2
Expected a better product,2
Not good,2
Bad quality,2
Moderate,2
Not good,2
Could be way better,2
Slightly disappointed,2
Not good,2
Bad quality,2
Could be way better,2
Slightly disappointed,2
Slightly disappointed,2
Could be way better,2
Not good,2
Not good,2
Moderate,2
Expected a better product,2
Moderate,2
Bad quality,2
Bad quality,2
Not good,2
Slightly disappointed,2
Bad quality,2
Not good,2
Bad quality,2
Could be way better,2
Bad quality,2
Could be way better,2
Could be way better,2
Could be way better,2
Slightly disappointed,2
Expected a better product,2
Slightly disappointed,2
Slightly disappointed,2
Slightly disappointed,2
Bad quality,2
Bad quality,2
Moderate,2
Bad quality,2
Could be way better,2
Terrible product- NOT Manufactured by Thomson.,2
Could be way better,2
Bad quality,2
Slightly disappointed,2
Moderate,2
not worth for money,2
Not good,2
Bad quality,2
Bad quality,2
Bad quality,2
Not good,2
Expected a better product,2
Bad quality,2
Moderate,2
Slightly disappointed,2
Bad quality,2
Moderate,2
Bad quality,2
Slightly disappointed,2
Slightly disappointed,2
Moderate,2
Not good,2
Not good,2
Bad quality,2
Bad quality,2
Bad Retailer,2
Expected a better product,2
Bad quality,2
Bad quality,2
Bad quality,2
Expected a better product,2
Bad quality,2
Not good,2
Slightly disappointed,2
Bad quality,2
Bad quality,2
Could be way better,2
Slightly disappointed,2
Moderate,2
Moderate,2
Slightly disappointed,2
Not good,2
Expected a better product,2
Not good,2
Bad quality,2
Bad quality,2
Not good,2
Moderate,2
Could be way better,2
Expected a better product,2
Not good,2
Slightly disappointed,2
Slightly disappointed,2
Not good,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Not good,2
Moderate,2
Could be way better,2
Slightly disappointed,2
Moderate,2
Slightly disappointed,2
Bad quality,2
Expected a better product,2
Not good,2
Bad quality,2
Could be way better,2
Bad quality,2
Moderate,2
Moderate,2
Slightly disappointed,2
Moderate,2
Moderate,2
Could be way better,2
Moderate,2
Not good,2
Not good,2
Expected a better product,2
Moderate,2
Moderate,2
Bad quality,2
Bad quality,2
Bad quality,2
Moderate,2
Not good,2
Not good,2
Not good,2
Expected a better product,2
Expected a better product,2
Moderate,2
Could be way better,2
Not good,2
Bad quality,2
Could be way better,2
Slightly disappointed,2
Expected a better product,2
Not good,2
Slightly disappointed,2
Moderate,2
Moderate,2
Slightly disappointed,2
Could be way better,2
Bad quality,2
Expected a better product,2
Could be way better,2
Slightly disappointed,2
Moderate,2
Bad quality,2
Bad quality,2
Not good,2
Not good,2
Bad quality,2
Not good,2
Expected a better product,2
Slightly disappointed,2
Not good,2
Bad quality,2
Not good,2
Moderate,2
Could be way better,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Could be way better,2
Bad quality,2
Not good,2
Moderate,2
Moderate,2
Not good,2
Could be way better,2
Could be way better,2
Expected a better product,2
Moderate,2
Moderate,2
Could be way better,2
Expected a better product,2
Expected a better product,2
Moderate,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Moderate,2
Could be way better,2
Bad quality,2
Expected a better product,2
Not good,2
Moderate,2
Bad quality,2
Bad quality,2
Expected a better product,2
Moderate,2
Bad quality,2
Moderate,2
Could be way better,2
Expected a better product,2
Slightly disappointed,2
Expected a better product,2
Moderate,2
Could be way better,2
Bad quality,2
Bad quality,2
Bad quality,2
Not good,2
Slightly disappointed,2
Bad quality,2
Moderate,2
Slightly disappointed,2
Not good,2
Could be way better,2
Moderate,2
Bad quality,2
Could be way better,2
Expected a better product,2
Could be way better,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Could be way better,2
Not good,2
Expected a better product,2
Could be way better,2
Expected a better product,2
Slightly disappointed,2
Not good,2
BAD Clarity,2
Bad quality,2
Expected a better product,2
Slightly disappointed,2
Not good,2
Could be way better,2
Slightly disappointed,2
ok,2
Slightly disappointed,2
Expected a better product,2
Slightly disappointed,2
Could be way better,2
Bad quality,2
Could be way better,2
Slightly disappointed,2
Could be way better,2
Moderate,2
Not good,2
Moderate,2
Slightly disappointed,2
Moderate,2
Moderate,2
Not good,2
Could be way better,2
Slightly disappointed,2
Bad quality,2
Not good,2
Bad quality,2
Not good,2
Moderate,2
Bad quality,2
Moderate,2
Bad quality,2
Expected a better product,2
Not good,2
Moderate,2
Moderate,2
Not good,2
Expected a better product,2
Slightly disappointed,2
Moderate,2
Could be way better,2
Moderate,2
Bad quality,2
Moderate,2
Expected a better product,2
Not good,2
Moderate,2
Moderate,2
Moderate,2
Bad quality,2
Moderate,2
Not starting after 1 month after purchage.,2
Not good,2
Moderate,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Slightly disappointed,2
Slightly disappointed,2
Not good,2
Moderate,2
Moderate,2
Slightly disappointed,2
Expected a better product,2
Could be way better,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Slightly disappointed,2
Expected a better product,2
Could be way better,2
Could be way better,2
Moderate,2
Could be way better,2
Could be way better,2
Could be way better,2
Not good,2
Not good,2
Could be way better,2
Bad quality,2
Could be way better,2
Slightly disappointed,2
Could be way better,2
Expected a better product,2
Could be way better,2
Not good,2
Moderate,2
Bad quality,2
Could be way better,2
Not good,2
Not good,2
Not good,2
Moderate,2
Bad quality,2
Moderate,2
Moderate,2
Bad quality,2
Bad quality,2
Bad quality,2
Could be way better,2
Moderate,2
Bad quality,2
Not good,2
Not good,2
Expected a better product,2
Not good,2
Slightly disappointed,2
Not good,2
Bad quality,2
Slightly disappointed,2
Not good,2
Moderate,2
Could be way better,2
Bad quality,2
Slightly disappointed,2
Bad quality,2
Moderate,2
Not good,2
Could be way better,2
Could be way better,2
Moderate,2
Not good,2
Not good,2
Expected a better product,2
Not good,2
Bad quality,2
Bad quality,2
Slightly disappointed,2
Slightly disappointed,2
Expected a better product,2
Slightly disappointed,2
Could be way better,2
Not good,2
Moderate,2
Expected a better product,2
Bad quality,2
Not good,2
Bad quality,2
Not good,2
Bad quality,2
Bad quality,2
Could be way better,2
Slightly disappointed,2
Expected a better product,2
Not good,2
Could be way better,2
Bad quality,2
Could be way better,2
Not good,2
Could be way better,2
Could be way better,2
Could be way better,2
Expected a better product,2
Bad quality,2
Not good,2
Moderate,2
Slightly disappointed,2
Moderate,2
Bad quality,2
Moderate,2
Could be way better,2
Could be way better,2
Could be way better,2
Slightly disappointed,2
Not good,2
very disappointed.,2
Bad quality,2
Nice,2
Expected a better product,2
Slightly disappointed,2
Not good,2
Not good,2
Expected a better product,2
Expected a better product,2
Slightly disappointed,2
Expected a better product,2
Bad quality,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Bad quality,2
Could be way better,2
Expected a better product,2
Not good,2
Moderate,2
Bad quality,2
Not good,2
Not good,2
Could be way better,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Expected a better product,2
Expected a better product,2
Not good,2
Could be way better,2
Slightly disappointed,2
Could be way better,2
Bad quality,2
Slightly disappointed,2
Bad quality,2
Moderate,2
Could be way better,2
Not good,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Slightly disappointed,2
Slightly disappointed,2
Not good,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Moderate,2
Expected a better product,2
Slightly disappointed,2
Slightly disappointed,2
Not good,2
Could be way better,2
Not good,2
Moderate,2
Bad quality,2
Slightly disappointed,2
Could be way better,2
Expected a better product,2
Moderate,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Slightly disappointed,2
Not good,2
Bad quality,2
Not good,2
Slightly disappointed,2
Bad quality,2
Could be way better,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Could be way better,2
Not good,2
Bad quality,2
Expected a better product,2
Bad quality,2
Could be way better,2
Could be way better,2
Not good,2
Expected a better product,2
Could be way better,2
Expected a better product,2
Bad quality,2
Not good,2
Bad quality,2
Moderate,2
Expected a better product,2
Slightly disappointed,2
Expected a better product,2
Moderate,2
Not good,2
Moderate,2
Moderate,2
Expected a better product,2
Bad quality,2
Slightly disappointed,2
Not good,2
Moderate,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Not good,2
Expected a better product,2
Could be way better,2
Bad quality,2
Slightly disappointed,2
Slightly disappointed,2
Not good,2
Moderate,2
Could be way better,2
Expected a better product,2
Moderate,2
Expected a better product,2
Bad quality,2
Not good,2
Moderate,2
Moderate,2
Bad quality,2
Expected a better product,2
Bad quality,2
Not good,2
Expected a better product,2
Expected a better product,2
Bad quality,2
Display quality Not good,2
Expected a better product,2
Expected a better product,2
Moderate,2
Bad quality,2
Expected a better product,2
Not good,2
Could be way better,2
Not good,2
Expected a better product,2
Expected a better product,2
Bad quality,2
Bad quality,2
Could be way better,2
Not good,2
Moderate,2
Bad quality,2
Could be way better,2
Not good,2
Slightly disappointed,2
Could be way better,2
Moderate,2
Not good,2
Not good,2
Moderate,2
Not good,2
Bad quality,2
Could be way better,2
Not good,2
Could be way better,2
Expected a better product,2
Moderate,2
Slightly disappointed,2
SD channels not good,2
Not good,2
Bad quality,2
Slightly disappointed,2
Moderate,2
Bad quality,2
Not good,2
Not good,2
Not good,2
Slightly disappointed,2
Could be way better,2
Expected a better product,2
Expected a better product,2
Not good,2
Moderate,2
Slightly disappointed,2
Could be way better,2
Bad quality,2
Bad quality,2
Slightly disappointed,2
Moderate,2
Bad quality,2
Not good,2
Expected a better product,2
Not good,2
Bad quality,2
Moderate,2
Not good,2
Could be way better,2
Slightly disappointed,2
Not good,2
Bad quality,2
Could be way better,2
Slightly disappointed,2
Slightly disappointed,2
Could be way better,2
Not good,2
Not good,2
Moderate,2
Expected a better product,2
Moderate,2
Bad quality,2
Bad quality,2
Not good,2
Slightly disappointed,2
Bad quality,2
Not good,2
Bad quality,2
Could be way better,2
Bad quality,2
Could be way better,2
Could be way better,2
Could be way better,2
Slightly disappointed,2
Expected a better product,2
Slightly disappointed,2
Slightly disappointed,2
Slightly disappointed,2
Bad quality,2
Bad quality,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Bad quality,2
Bad quality,2
Not good,2
Bad quality,2
Not good,2
Slightly disappointed,2
Could be way better,2
Bad quality,2
Bad quality,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Could be way better,2
Slightly disappointed,2
Slightly disappointed,2
Review after 10 days of usage,2
Not good,2
Majorly Buggy,2
Could be way better,2
Bad quality,2
Expected a better product,2
Bad quality,2
Bad quality,2
Expected a better product,2
Could be way better,2
Bad quality,2
Not good,2
Bad quality,2
Not good,2
Could be way better,2
Moderate,2
Not good,2
Could be way better,2
Expected a better product,2
Bad quality,2
Bad quality,2
Slightly disappointed,2
Could be way better,2
Could be way better,2
Expected a better product,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Not good,2
Could be way better,2
Bad quality,2
Could be way better,2
Could be way better,2
Slightly disappointed,2
Not good,2
Bad quality,2
Not good,2
Expected a better product,2
Not good,2
Slightly disappointed,2
Slightly disappointed,2
Not good,2
Could be way better,2
Bad quality,2
Not good,2
Could be way better,2
Slightly disappointed,2
Moderate,2
Bad quality,2
Could be way better,2
Slightly disappointed,2
Not good,2
Expected a better product,2
Moderate,2
Not good,2
Moderate,2
Expected a better product,2
Bad quality,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Bad quality,2
Slightly disappointed,2
Could be way better,2
Not good,2
Moderate,2
Moderate,2
Slightly disappointed,2
Not good,2
Could be way better,2
Not good,2
Could be way better,2
Slightly disappointed,2
Not good,2
Could be way better,2
Bad quality,2
Moderate,2
Could be way better,2
Not good,2
Moderate,2
Bad quality,2
Not good,2
Moderate,2
Slightly disappointed,2
Bad quality,2
Not good,2
Not good,2
Not good,2
Slightly disappointed,2
Not and Fautly,2
Could be way better,2
Slightly disappointed,2
Expected a better product,2
Not good,2
Not good,2
Moderate,2
Not good,2
Bad quality,2
Could be way better,2
Not good,2
Could be way better,2
Expected a better product,2
Moderate,2
Slightly disappointed,2
SD channels not good,2
Not good,2
Bad quality,2
Slightly disappointed,2
Moderate,2
Bad quality,2
Not good,2
Not good,2
Not good,2
Slightly disappointed,2
Could be way better,2
Expected a better product,2
Not good,2
Expected a better product,2
Not good,2
Moderate,2
Slightly disappointed,2
Could be way better,2
Bad quality,2
Bad quality,2
Slightly disappointed,2
Moderate,2
Bad quality,2
Not good,2
Expected a better product,2
Not good,2
Bad quality,2
Moderate,2
Not good,2
Could be way better,2
Slightly disappointed,2
Not good,2
Bad quality,2
Could be way better,2
Slightly disappointed,2
Slightly disappointed,2
Could be way better,2
Not good,2
Not good,2
Moderate,2
Expected a better product,2
Moderate,2
Bad quality,2
Bad quality,2
Not good,2
Slightly disappointed,2
Bad quality,2
Not good,2
Bad quality,2
Could be way better,2
Bad quality,2
Could be way better,2
Could be way better,2
Could be way better,2
Slightly disappointed,2
Expected a better product,2
Slightly disappointed,2
Slightly disappointed,2
Slightly disappointed,2
Bad quality,2
Bad quality,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Bad quality,2
Bad quality,2
Not good,2
Bad quality,2
Not good,2
Slightly disappointed,2
Could be way better,2
Bad quality,2
Bad quality,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Could be way better,2
Slightly disappointed,2
Slightly disappointed,2
Review after 10 days of usage,2
Not good,2
Majorly Buggy,2
Could be way better,2
Bad quality,2
Expected a better product,2
Bad quality,2
Bad quality,2
Expected a better product,2
Could be way better,2
Not good,2
Bad quality,2
Not good,2
Could be way better,2
Moderate,2
Not good,2
Could be way better,2
Expected a better product,2
Bad quality,2
Not good,2
Bad quality,2
Moderate,2
Could be way better,2
Bad quality,2
Moderate,2
Moderate,2
Bad quality,2
Bad quality,2
Expected a better product,2
Bad quality,2
Slightly disappointed,2
Slightly disappointed,2
Moderate,2
Slightly disappointed,2
Not good,2
Slightly disappointed,2
Not good,2
Not good,2
Expected a better product,2
Expected a better product,2
Moderate,2
Bad quality,2
Moderate,2
Expected a better product,2
Slightly disappointed,2
Expected a better product,2
Slightly disappointed,2
Expected a better product,2
Not good,2
Bad quality,2
Bad quality,2
Could be way better,2
Not good,2
Expected a better product,2
Expected a better product,2
Slightly disappointed,2
Bad quality,2
Dissatisfied,2
Not good,2
Not good,2
Expected a better product,2
Expected a better product,2
Not good,2
Not good,2
Moderate,2
Moderate,2
Slightly disappointed,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Slightly disappointed,2
Could be way better,2
Expected a better product,2
Moderate,2
Expected a better product,2
Moderate,2
Expected a better product,2
Slightly disappointed,2
Bad quality,2
Not good,2
Expected a better product,2
Slightly disappointed,2
Moderate,2
Moderate,2
Slightly disappointed,2
Moderate,2
Moderate,2
Expected a better product,2
expected better product and service.,2
Bad quality,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Moderate,2
Expected a better product,2
Expected a better product,2
Not good,2
Moderate,2
Slightly disappointed,2
Moderate,2
Moderate,2
Expected a better product,2
Not good,2
Expected a better product,2
Moderate,2
Expected a better product,2
Moderate,2
Slightly disappointed,2
Bad quality,2
Bad quality,2
Not good,2
Could be way better,2
Moderate,2
Only Sound is good....Rest features are not value for Money,2
Could be way better,2
Expected a better product,2
Bad quality,2
Slightly disappointed,2
Moderate,2
Moderate,2
Expected a better product,2
expected better product and service.,2
Bad quality,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Moderate,2
Expected a better product,2
Expected a better product,2
Not good,2
Moderate,2
Slightly disappointed,2
Moderate,2
Moderate,2
Expected a better product,2
Not good,2
Expected a better product,2
Moderate,2
Expected a better product,2
Moderate,2
Slightly disappointed,2
Bad quality,2
Bad quality,2
Not good,2
Could be way better,2
Moderate,2
Only Sound is good....Rest features are not value for Money,2
Could be way better,2
Expected a better product,2
Bad quality,2
Bad quality,2
Not good,2
Moderate,2
Moderate,2
Bad quality,2
Expected a better product,2
Bad quality,2
Not good,2
Expected a better product,2
Expected a better product,2
Bad quality,2
Display quality Not good,2
Expected a better product,2
Expected a better product,2
Moderate,2
Bad quality,2
Expected a better product,2
Not good,2
Could be way better,2
Not good,2
Expected a better product,2
Expected a better product,2
Bad quality,2
Bad quality,2
Could be way better,2
Not good,2
Moderate,2
Bad quality,2
Could be way better,2
Not good,2
Slightly disappointed,2
Could be way better,2
Moderate,2
Bad quality,2
Not good,2
Moderate,2
Not good,2
Expected a better product,2
Slightly disappointed,2
Moderate,2
Not good,2
Not good,2
Moderate,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Not good,2
Not good,2
Slightly disappointed,2
Could be way better,2
Not good,2
Not good,2
Moderate,2
Slightly disappointed,2
Expected a better product,2
Slightly disappointed,2
Not good,2
Expected a better product,2
Bad quality,2
Slightly disappointed,2
Not good,2
Moderate,2
Not good,2
Not good,2
Slightly disappointed,2
Bad quality,2
Could be way better,2
Bad quality,2
Could be way better,2
Moderate,2
Moderate,2
Expected a better product,2
Could be way better,2
Could be way better,2
Not good,2
Expected a better product,2
Could be way better,2
Expected a better product,2
Slightly disappointed,2
Not good,2
BAD Clarity,2
Bad quality,2
Expected a better product,2
Slightly disappointed,2
Not good,2
Could be way better,2
Slightly disappointed,2
ok,2
Slightly disappointed,2
Expected a better product,2
Slightly disappointed,2
Could be way better,2
Slightly disappointed,2
Could be way better,2
Moderate,2
Not good,2
Moderate,2
Not good,2
Slightly disappointed,2
Moderate,2
Moderate,2
Not good,2
Could be way better,2
Slightly disappointed,2
Bad quality,2
Not good,2
Bad quality,2
Not good,2
Bad quality,2
Moderate,2
Bad quality,2
Expected a better product,2
Not good,2
Moderate,2
Moderate,2
Not good,2
Expected a better product,2
Slightly disappointed,2
Moderate,2
Could be way better,2
Moderate,2
Bad quality,2
Moderate,2
Expected a better product,2
Not good,2
Moderate,2
Moderate,2
Moderate,2
Bad quality,2
Moderate,2
Not starting after 1 month after purchage.,2
Not good,2
Moderate,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Slightly disappointed,2
Slightly disappointed,2
Not good,2
Moderate,2
Moderate,2
Slightly disappointed,2
Expected a better product,2
Could be way better,2
Could be way better,2
Moderate,2
Moderate,2
Bad quality,2
Bad quality,2
Could be way better,2
Not good,2
Bad quality,2
Not good,2
Moderate,2
Moderate,2
Bad quality,2
Expected a better product,2
Bad quality,2
Not good,2
Expected a better product,2
Expected a better product,2
Bad quality,2
Display quality Not good,2
Expected a better product,2
Expected a better product,2
Moderate,2
Bad quality,2
Expected a better product,2
Not good,2
Could be way better,2
Not good,2
Expected a better product,2
Expected a better product,2
Bad quality,2
Bad quality,2
Could be way better,2
Not good,2
Not good,2
Could be way better,2
Bad quality,2
Could be way better,2
Slightly disappointed,2
Bad quality,2
Bad quality,2
Slightly disappointed,2
Expected a better product,2
Not good,2
Could be way better,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Could be way better,2
Expected a better product,2
Bad quality,2
Bad quality,2
Moderate,2
Expected a better product,2
Expected a better product,2
Slightly disappointed,2
Slightly disappointed,2
Not good,2
Not good,2
Bad quality,2
Moderate,2
Slightly disappointed,2
Bad quality,2
Could be way better,2
Could have been better.,2
Slightly disappointed,2
Bad quality,2
Bad quality,2
Moderate,2
Expected a better product,2
Moderate,2
Not good,2
Moderate,2
Not good,2
Slightly disappointed,2
Expected a better product,2
Bad quality,2
Bad quality,2
bad,2
Moderate,2
Could be way better,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Moderate,2
Moderate,2
Bad quality,2
Slightly disappointed,2
Moderate,2
Expected a better product,2
Not good,2
Slightly disappointed,2
Bad quality,2
Not good,2
Expected a better product,2
Bad quality,2
Not good,2
Slightly disappointed,2
Highly disappointed - Reboots everytime,2
Could be way better,2
Expected a good product but not up to the mark.,2
Not good,2
Not good,2
Bad quality,2
Slightly disappointed,2
Slightly disappointed,2
Not as good as sony.,2
Slightly disappointed,2
Bad quality,2
Could be way better,2
Could be way better,2
Bad quality,2
Slightly disappointed,2
Could be way better,2
Expected a better product,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Moderate,2
Not good,2
Slightly disappointed,2
Moderate,2
Expected a better product,2
Could be way better,2
Could be way better,2
Bad quality,2
Moderate,2
Bad quality,2
Could be way better,2
Not good,2
Expected a better product,2
Bad quality,2
Moderate,2
Moderate,2
Not good,2
Slightly disappointed,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Bad quality,2
Moderate,2
Not good,2
Not good,2
Not good,2
Expected a better product,2
Expected a better product,2
Moderate,2
Could be way better,2
Not good,2
Bad quality,2
Could be way better,2
Slightly disappointed,2
Expected a better product,2
Not good,2
Slightly disappointed,2
Moderate,2
Moderate,2
Slightly disappointed,2
Could be way better,2
Bad quality,2
Expected a better product,2
Could be way better,2
Slightly disappointed,2
Moderate,2
Bad quality,2
Bad quality,2
Not good,2
Not good,2
Bad quality,2
Not good,2
Expected a better product,2
Slightly disappointed,2
Not good,2
Bad quality,2
Not good,2
Moderate,2
Could be way better,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Could be way better,2
Bad quality,2
Not good,2
Moderate,2
Moderate,2
Not good,2
Could be way better,2
Could be way better,2
Expected a better product,2
Moderate,2
Moderate,2
Could be way better,2
Expected a better product,2
Expected a better product,2
Moderate,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Moderate,2
Could be way better,2
Bad quality,2
Expected a better product,2
Not good,2
Moderate,2
Bad quality,2
Bad quality,2
Expected a better product,2
Moderate,2
Bad quality,2
Moderate,2
Could be way better,2
Expected a better product,2
Slightly disappointed,2
Expected a better product,2
Not good,2
Expected a better product,2
Moderate,2
Slightly disappointed,2
Bad quality,2
Expected a better product,2
Bad quality,2
Slightly disappointed,2
Slightly disappointed,2
Moderate,2
Not good,2
Moderate,2
Average Product,2
Bad quality,2
Expected a better product,2
Slightly disappointed,2
Slightly disappointed,2
Could be way better,2
Nice,2
Could be way better,2
Moderate,2
Moderate,2
Bad quality,2
Bad quality,2
Could be way better,2
Not good,2
Could be way better,2
Not good,2
Slightly disappointed,2
Expected a better product,2
Bad quality,2
Not good,2
Moderate,2
Moderate,2
Slightly disappointed,2
Slightly disappointed,2
Moderate,2
Bad quality,2
Bad quality,2
Slightly disappointed,2
Moderate,2
Bad quality,2
Expected a better product,2
Could be way better,2
Bad quality,2
Slightly disappointed,2
Expected a better product,2
Slightly disappointed,2
Moderate,2
Moderate,2
Slightly disappointed,2
Slightly disappointed,2
