comments,rating
Good one !!,3
Nice product,3
gud looking,3
Gud,3
Not so good,3
Nothing,3
Good watch,3
Good,3
Working good,3
Firebolt ring smart watch,3
Amazing in this rate,3
Nice watch,3
Battary life is poor ....dont like...otherwise good,3
Nice product,3
Battery life okay,3
Its good,3
Super,3
Nice product keep buying this.,3
Good,3
Screen header are not much. Rest all good,3
Battery backup is very low,3
Looks ok,3
Nice,3
Bolt,3
Normal,3
Good,3
5000 Rs worth,3
Good,3
Bluetooth calling,3
Good but not upto mark,3
Good,3
Nice,3
Good,3
Good,3
Good,3
Good,3
Nice,3
Its good,3
Its good,3
Calling feature,3
Good,3
Santanu,3
Good,3
Good,3
Ohk,3
voice qualify is very poor and in smart watch live stap no showing it is showing after few time,3
Bluetooth keeps diconnecting,3
Ok,3
Nice,3
Nice smart watch,3
Worthy,3
Average,3
Watch is average but good with calling features but there are only 8 contacs can be added in watch.,3
Need to know more about the product,3
Not good in voice quality not good for music control,3
Battery Sahi Nhi hai,3
Fire bolt,3
Looks pretty good,3
"It's a nice product with good feel, but need to improve the sports mod section.",3
Nice product,3
Hype .. but failed,3
Average product,3
Average product,3
Water resistant,3
Fake Prices..Beware,3
"Sensors doesn't work, while on bed it is increasing steps it self. Heart beat also not realiable",3
"To subscribe zee5, it's too complicated, you Stop giving this offer or make it simple",3
Its good watch,3
Good,3
Good product,3
Nice watch,3
Grey,3
Good,3
Good,3
Overall worth of cost.,3
Looks good,3
Not much functionality basic smart watch,3
"Good at this price, but some features are incomplete",3
Display is not good,3
Decent look with lots of Glitches,3
Don't waste your money,3
10 days still 55% battery,3
Average product at this price range,3
Good smart watch....app needs improvement,3
Review After Using 2 Months.,3
Worst products,3
Best budget watch,3
Bluetooth getting disconnected frequently resulting in no notification,3
Colorfit Pro 2,3
Average product,3
Features,3
Wear this just for fashion....,3
"Watch is good, but app sucks",3
Beginner's smartwatch,3
It Could Be The Best...,3
Need more improvement,3
"It's a budget smartwatch but upon comparison with Amazfit, the latter is a sure winner.",3
Good one but not sure noise compromised on quality,3
Overpriced for the features provided,3
Nice watch...but as per the price range it can be better,3
"Not so satifactory , but Average",3
Disappointed,3
Have been using it from past 10days my experience so far is good overall.,3
Rise to Wake feature not working as expected !,3
Looks Deceive!!!,3
Quality is very Good but Features are less,3
Decent product,3
Boggas. No return. Beware of buying.,3
Resets data too often,3
Below average for the price,3
Sent me a defective product,3
Support from NOISE staff is really good,3
Overall a Good Watch 👍,3
its okay for 3199,3
Please go for little higher budget,3
Less Feature watch,3
Skin rash after using,3
Decent device...but not for IOS users !!,3
No accurate step count,3
Teenager's watch,3
Good for beginners ..product need more accuracy,3
Worst choice Noise Color Fit Pro2,3
Sports Mode activity selection becomes blank after pairing with iPhone XR,3
Bluetooth not connecting to my mobile,3
"Harassment by Customer ""Support"" To provide feedback",3
Fail in basic features.,3
It's good but can't expect much from it!,3
Dated design,3
Service center not available.,3
Can improve.,3
Looks good but not as useful as I thought,3
Average,3
Improvement Required,3
The app for this watch is worst and their costumer service too.😠,3
Good battery Life,3
The strap gave my wrist rashes,3
Not worth buying,3
Satisfied but noise app is not supporting properly with my phone.,3
Value for money But poor Build Quality,3
"now its cheap but not the best,",3
Problem create in first time but working good...,3
Lifetime of only 10days. Don't buy - Edited as received a replacement watch,3
Provide Tempered Glass And we need full screen display,3
Ok product...,3
Worsted,3
Wake up gesture,3
"Good look, nice product but not WOW",3
Avarage watch for this price point,3
Ok I believe.,3
App is no good,3
Nice product....but bluetooth connection is bad.,3
Complete waste of hard earned money !,3
disappointed,3
Best watch but bad mobile app,3
Watch storage is pathetic,3
Customized Watchface is horrible and every time app software is irritating,3
An apple watch is afterall an apple watch,3
Poor sleep monitoring,3
Some features not working,3
Okay Okay Product,3
Not bad as I first thought,3
Actual issues,3
"Bad notification sync, low quality display, But accurate tracking",3
Ok - ok product. Mobile App needs to be improved,3
Noise coloufit pro 3/5.,3
Good looking bad battery device,3
Screen timeout setting is missing,3
Raise to wake up screen works only at times & not consistent,3
Colour is bright red and not as expected,3
Not bad at all with the price tag,3
Not upto expectation,3
Good one!,3
Formation of rust during the charging process at the contacts.,3
Over all OK,3
Not recommended,3
The overall product is good,3
Dont buy any product from this company,3
Number of watch faces are less and are not updated. It's strap has also broken within 1 year,3
Ok Ok 👍👎,3
Medicore smartwatch,3
Ok within this prize range.,3
Decent product but it's still Chinese,3
not highly accurate and bug free. meets expectations,3
Okay-ish device,3
No call receiving option is thr.,3
Worst Service,3
Touch response is very poor,3
Cost effective good smartwatch!,3
Better Avoid- Feel Cheated,3
Don't buy,3
Nice watch but need call function,3
Raise to wake sensor is kind if weak... Is it just me.. Or..!???,3
App is 3rd class. Connecting problem with noisefit app.,3
Just something fancy to show off.,3
Smart watch but not that much smart,3
Good product,3
Not as expected,3
Battery life is nice,3
Honest review after doing RnD,3
Automatically disconnecting and not showing social media notifications,3
Don't keep your hopes up,3
The most important thing is that you can't set things in watch without using the app,3
"Sub par product, model quality questionable",3
Not so accurate,3
Read this before buying,3
Average,3
Not upto the mark,3
Average Prod. Charging point get rusted within 1month of use,3
Amazon is sending duplicate products,3
Better budget watch but...not satisfied,3
Awesome watch but display gets scratches easily,3
Everege product,3
Less Features,3
It's okay product. I am using it for calories burned check. Wallpaper themes could have been more,3
Bazel size is small,3
Can't pair with Mobile,3
Only sleep timer and step working properly,3
Good quality but button missing,3
Best budget watch,3
Nice product but need some improvement.,3
Average product good scope of improvement,3
TIME DISPLAY IS NOT CONTINUOUS,3
Good One,3
GO Noise watch,3
Good but need update which I submitted,3
Below average!!!,3
Fix bugs please,3
Unhappy,3
Product Reviews,3
Notification issues,3
Defaults,3
Nice,3
Product is worthy according to Performance,3
Good if you get it at 1.5k not worth for 2.5k,3
Not very satisfied,3
Review,3
Functionality not great,3
Avoid,3
Just minimal effort done 🙄,3
"Screen size is less, it’s not like shown on the pictures",3
Read reviews before you buy,3
Not that good watch but a watch which gives fair amount of features for its price,3
Not works smooth,3
NoiseFit Colorfit Pulse Spo2 Disappointing,3
Need improvement in Activity Alert,3
Average product,3
Not bad not good,3
Waste of money touch screen unresponsive and very slow,3
Not satisfied,3
Just average not for active users. buggy software and just ok features...but what u get for 2k😁,3
Noisefit app connection issue,3
Waste of money,3
Be fit with noise colourfit !!,3
"Looks Good, Good for basic features",3
Average product with less features,3
U can extend ur budget and may look for a better one,3
To add more watch faces like noise fit impulse,3
Don't order this product from here,3
Ok but not great..,3
Not worth for money,3
Have seen better products at this price,3
"The noisefit app is down, not available google play store, not app is syncing with this smartwatch",3
Fitness Monitor Only,3
Bluetooth music can't work.,3
Color is different,3
For the price it's worth,3
Not satisfied,3
Not as expected,3
Not good,3
Unexpected...,3
technical issue,3
Takes time for wake up on wrist response,3
Not worth,3
Ok,3
Help with the call alerts,3
Get disconnected many times,3
Good under budget,3
Small mistake,3
Very basic features,3
Not worth the price,3
Good product,3
What you pay is what you got.,3
Decent smart watch with better battery life in this price,3
"Value for money, some more feat can be added, auto track the activities performing by individual..",3
Charging issue,3
It’s Good According to the price,3
Not as good,3
Good product,3
Not upto the mark. Too many issues,3
NO BLOOD PRESSURE MONITORING,3
I would recommend not to buy this...,3
Hope noise is not playing with customer sentiments,3
Average Product,3
Good battery...,3
Decent product,3
Good but not best,3
Just ok,3
Not that great but decent product,3
Should have included call receing function,3
Decent product at the price under 2k,3
"Slow Response time, motion sensor response",3
Poor screen quality.... Otherwise good at the price wise,3
Watch futures is better it's track well..,3
Need help,3
Not worthy,3
"Average quality watch, with good number of functions",3
Ok,3
Missing certain features,3
An average smartwatch,3
If u have budget go for garmin or better ones not noise definitely,3
Not as per expectations.,3
Nice watch.,3
Ok ok....product,3
Overall good product,3
Negative,3
Okay okay,3
Almost a good device,3
Dont buy this product,3
Ok in this price,3
Good Product,3
Huge Hype of product...but failed to expectations,3
Average watch,3
just a good,3
Look Good But only 10 to 12 watch Faces 😏,3
There is not accuracy as expected.,3
Very worst,3
"Screen issue, should be replaced asap.",3
A decent watch at the given price,3
Notification feature stopeed working,3
Good but facing problem while connecting to android,3
Ok ok,3
Not worth,3
Nice Product,3
Overall hood except for the strap!,3
Software crashes,3
Touch screen less responsive but overall its good,3
Okayish,3
Un satisfied with software,3
Okey okey...,3
Not worth buying,3
No straps available,3
Average,3
Ok product,3
Disappointed with strap color,3
Some improvement required in app and touch sensitivities.,3
Average watch,3
Average product,3
Steps counts even while on bed - colorfit pulse,3
Worst purchase,3
Nice,3
Is it worth it ? NO !,3
Poor quality product and worst software with several bugs.,3
Good,3
a ok product,3
Ok product,3
Looks sleek but data captured in aproximate,3
Average product,3
You can Find better deal then this..,3
Average build quality,3
Customer service extremely poor,3
Not happy,3
Not worth for money,3
It’s small for my hand so returned,3
Ok...,3
Touch is slow,3
Needs more features,3
Worth the money you spend,3
Watch for Time,3
Fitness tracks,3
Good product but needs more improvemwnts,3
Avarege,3
Good,3
Need update for connecting app with watch quick and daily basis,3
Color is not same,3
Good For 1st Time User smart Watch Basic application,3
it’s screen gone black after 10 months,3
WhatsApp notification problem,3
Regarding returns,3
Longer time to connect with phone,3
Sleep tracking doesn't work,3
Step counts are not being tracked properly.,3
Worth to buy - Good product,3
Screen size is small,3
You can go for it 👍👍👍,3
Please avoid noise company all watches,3
Not happy.,3
Good,3
"Only design and touch is good , need lots improvement on app, not satisfied",3
Faced Connectivity issues and poor in notification alerts,3
Need improvement in sleep tracking,3
Not good for always,3
Ok ok the earlier version is far better than this except for full touchscreen,3
Average,3
Average one. But what to expect in this price range,3
Watch issue,3
Sensors not working properly,3
Could have given an amoled screen,3
Flimsy strap,3
Improve Android app (Not opening in watch faces),3
Invalid Warranty Registration Process,3
Sensors to be improved.,3
Not as expected display,3
Need lots of improvements,3
Grey...not whitish grey.,3
disappointed,3
Bad product,3
Good smart watch,3
Not very good,3
Worth for money,3
Call cut n steps count not good,3
Not value for money,3
Not recommended for buy,3
Whatsapp notifications not shown,3
Good quality product but not accurate tracking.,3
Ok ok,3
"Battery Running time is only just 3days, in company specified 10day",3
It does not work on bluetooth,3
Nice product,3
Small screen,3
Heart ratings not working.,3
Product is Good,3
"need to improve mobile app, raise to wakeup not working most of the times",3
Bad battery life,3
Not bad,3
Synchronisation is getting lost everytime,3
Ok ok,3
Not good,3
Ok can buy,3
A genuine review after 2.5 months of use.,3
Made in China,3
Touch sensitive was too slow,3
Watch and the app is not working properly,3
Not able to track activities accurately.,3
👌,3
For fitness tracking it is good.....,3
Battery life not 5 days just 2 days,3
Need to add,3
Worst watch,3
Not up to the mark,3
Good Product,3
Mobile app is Pathetic.,3
Add more features to it,3
Good & fantastic,3
nice,3
Overall good product,3
Color seems different compared to pictures shown,3
Costly,3
Features,3
No updates in watch face,3
Not satisfied,3
Moderate smart watch,3
Bad product,3
Don't buy if you have more budget,3
Good One,3
Stupid mobile app,3
Average..,3
Nice,3
Weak body,3
It's ok but you take care of about accessories,3
Average watch,3
It's a good watch for beginners of fitness freaks,3
Not happy,3
Delay in getting notifications.,3
Not up to the mark but it's good,3
Good watch with little cons,3
Avg product,3
Display size not good,3
overall good,3
Not happy returned,3
Average product,3
Not value of money,3
A,3
Smaller than Expected,3
"Very bad , I must say worst customer service.",3
Just ok,3
You get what you pay for,3
Display getting blackish dots...,3
nice watch,3
Good,3
"Good watch, Bad packaging",3
Nice one,3
Screen wake up function is not working after 15 days of purchase,3
Looks good,3
Poor Quality And Display Cut size not full,3
Think before you buy,3
Good,3
Touch issue,3
Think before buy,3
Need metal glossy body makes more premium instead of plastic body,3
Okay okay,3
Ok Ok. Not so good,3
Price to high,3
Smart watch not watch,3
Limited watch faces is disappointed thing,3
Pls improve compatibility issues with other devices,3
The display screen size is small then expected.,3
Needs upgrade from UI & UX,3
As per the price the product is ok,3
Noise fitness app not supported and showing under maintenance every time.,3
Average,3
Cant change the watchface,3
Good Fashionable watch,3
Average,3
Good watch..,3
Bill is not attached and paet is damage,3
Unable to update firmware,3
Screen size is demotivating point,3
Sleep timing not correct,3
"Ok,false heart rate showing ,even for kinds and adults",3
Don't buy,3
Step counter is not accurate at all!!!,3
Average watch,3
Average! Need improvement.,3
You can't answer calls,3
Good,3
Touch not that great,3
There are better watches out there,3
SYNCING ISSUE,3
App problem,3
Not bad,3
Not good as featured in advertising but good product if you get in sale.,3
Average Smart Watch,3
Compared to other watches,3
Average Product,3
Most important to know is thats screen is not full,3
Blood pressure feature is not available,3
Simple quality,3
Not showing notification,3
Digital screen is less than actual size,3
Okay,3
Ok,3
It's A Basic PROduct,3
Not a good product . connectivity is very poor .sometime notification is not work properly,3
Issue connecting with watch,3
Overall not worthy,3
Can improve the battery.,3
Small size,3
👌🏻,3
not as expected,3
Nice watch,3
Average quality,3
Not value for money,3
Accuracy is not good.,3
Product worth the price.,3
Add camera control,3
Ok product from Noise,3
Not a good product.,3
Good product,3
Nice watch,3
It's just okay okay product,3
Good for checking time but other features are not that good,3
Stops recording steps everyday unless restarted multiple times,3
Didn't suit my skin,3
It doesn't measures accurate spo2 and heart rate,3
Not worth,3
Product is good Value for money.,3
No many systems,3
Nice but not good,3
sleep tracking not working,3
Good,3
Cheap product at 2800,3
Notification is not showing properly as showing in MI,3
Fitness band.,3
Not worthfull in this price,3
Could be better,3
Basic Smart Watch. Don't expect TonyStarkLevel performance.,3
Supported well,3
Noise Colorfit Pro 2 Full Touch Control Smart Watch,3
Colour is different,3
High price,3
A good watch.,3
Waste of money,3
Find my phone not available,3
Noise pro,3
"Watch faces, delay lift wrist screen",3
Good but not able to meet expectations.,3
Bluetooth connectivity issue,3
Worst mobile app,3
Color,3
Average touch quality,3
Disconnect again and again,3
Not Value for money. But it's decent.,3
Wrong product.,3
Noise colorfit pro smart watch review,3
Not value for money,3
Not too good,3
Good one!,3
"NOT BAD, NOT GOOD ,",3
Not Fully satisfied,3
Good watch strap is very thin and dial very small,3
I dont think its worth buying,3
"Oximeter is lo performance remainder is not working like water , ideal period alert message is bad.",3
Good,3
Build quality,3
Nice purchase in this price range ..,3
Decent for the Price but very limited Features,3
ok,3
Overall good,3
Where is the workout mode?,3
few app is missing,3
Sensors issue,3
Only look like a best... Not other features good,3
Noise Color Pro2,3
Ok,3
Noise fit app is bad in connection,3
"wallpapers issue, after downloading the app Android phone automatically go on do not distribute mode",3
Not bad,3
Display not as look in picture,3
Waste of money,3
Ok display and good not value for money,3
I am not satisfied of this watch,3
Display to too small,3
Satisfying device,3
I dnt like this watch at all,3
It’s good at this price,3
Plz add new watch face,3
Good product,3
Poor battery backup,3
Overall a good product,3
It's not accurate!,3
Not upto the mark,3
Not upto the mark.,3
The shade is litter than shown in picture,3
It's ok,3
Overall its a very good looking watch but the problem is we cannot change the watch faces,3
ठीक है,3
Mobile silent features,3
No Operating manual,3
Good look.. bad feel..,3
Phone calls and messages are issue,3
Overall👎👎👎👎👎,3
Bad experience,3
Nice product,3
Sleep track doesn't work,3
Over Priced,3
Average,3
Good product,3
Very bad quality,3
Review,3
"This is best product, we very happy to use it",3
Not so worth.. Huawai product is better than this,3
2lines truth bt this watch,3
Good Product,3
Connection with application issue,3
Okay,3
Call receiving option and bluetooth connection automatically,3
Frequently disconnected with phone..App,3
Worthful,3
Not good not bad,3
Not upto mark,3
Value for money,3
Good,3
Okayish,3
An OK product,3
Not worth of 3200 rs.,3
Better to Skip,3
I want invoice of this purchase,3
Sleep tracking not working,3
sleep accuracy is best,3
Average,3
Value For Money,3
Watch is OK. But Touch is some problems & Battery is Very good.,3
Display quality poor and there is no mobile phone notification,3
Late delivery,3
It's strange that colorfit pulse has more features than colorfit pro. Price is less too,3
No mobile app noise fit and cannot access the watch,3
not bad,3
Good product,3
Amazing,3
Pairing and Sync issues,3
Price is high,3
Just okay,3
Good product,3
H,3
It's good for light use like watching time and whether,3
Overpriced as per watch quality.,3
It's not a good product,3
So So Product,3
Ok product worth for the amount. Touch response have to be increased,3
Battery backup is very bad. Have to charge it every two days,3
Touch response good,3
Received broken seal box and used watch,3
Value for money,3
Small size,3
Yes,3
Water drink notification is here,3
Doesn't look ss display in picture,3
Call lifting button not ther call option not there,3
Not bad,3
Battery,3
Product didn't charge after few days,3
Try it good one,3
Good product.,3
Limit Watch Faces & missing Some Features. improve Quality...!!,3
Nice watch in budget,3
Goahead in this price range,3
Good watch,3
Good product,3
Not satisfied,3
Very good but only a connection issu,3
Ok not bad,3
Nice watch .. A bit Expensive,3
Please don't purchase 👛💸,3
Good product,3
In all its a good product,3
Display quality improvement,3
Comment,3
Good,3
Watch face customized,3
Frequently get disconnected,3
Not getting Call notification,3
Nice product,3
Can be better,3
Sensors are not work properly and i have not shown replacement option,3
Sports mode vanished unable to get it back,3
It’s okay.,3
Good,3
Ok,3
Okey,3
Not getting Mobile Notifications!!,3
No good as much they advertise,3
It can be better,3
Battery not so good,3
Good but Expected to be better,3
Watch is Nice ...,3
Connection Issues,3
Recomended,3
Good,3
Accuracy issue found. Touch is little with sloppy. Otherwise good,3
Screen walkup,3
Not so attractive.,3
Mobile app not working,3
Color fit,3
Good,3
Only for show-off.,3
Good,3
Hated it 😏,3
Average,3
Touch is responding very slow,3
Not that bad and not that good,3
Good quality,3
Nice product at 1899 price,3
Good but not better product,3
Not useful... Waste of money investment,3
Average product,3
Good,3
This watch does not have feature to pic the call.which I miss the most.,3
Nice product,3
Overall its not that bad,3
Quality always comes out of cost not that worthy product,3
Paisa barbad h bhai mat lo,3
Satisfactory experience,3
Don't show notification on other applications in wach,3
No,3
Just Avararaj watch,3
Watch face in the app is just an option. It doesn't work at all. Disappointed with that.,3
Fitness watch not a smart watch,3
Touch not work properly,3
Not much impressive,3
Average product,3
Sometimes doesnt show cal notification,3
Looks good,3
Not satisfied with accuracy,3
Click,3
Noisefit app worst!!!,3
Unable to update date format.,3
Good,3
Must buy,3
Connectivity,3
Good,3
Partially meeting expectations,3
Not so good,3
Not a priceworth product,3
This Product Doesn't Worth the money,3
Good product but certainly needs improve on mobile appa nd tracking messages and calls,3
Call notifications not coming,3
Can be better,3
No charger,3
Good,3
Ok for price,3
Noise colorfit plus smart watch,3
Not full screen,3
Average,3
Good,3
Good,3
Touchscreen little bit late responsive,3
Just good,3
Useless for me,3
Quality is not so good as shown.features is best in this price range,3
Avg not accurate on cycling mode,3
Average worth it,3
Notification not showing,3
Ok only. worthless product this amount,3
Battery backup poor,3
Superior voice,3
Sleep tracking waste and music control is slow,3
No comment,3
Not happy with touch,3
App issue,3
Battery Is not upto mark,3
Wallpaper,3
Attracrive,3
Not bad,3
Not up to expectations.,3
Good product,3
Battery is low,3
I want to change it,3
Iam nt satisfied for this money.only look like good,3
Okay,3
नींद का ट्रैक सही से काम नही कर रहा,3
It is okay,3
Useless or product was damaged,3
Fitness goals and it's reminders,3
Look for other options,3
Raise to wake doesn't work properly,3
Noise Colorfit Pro 2,3
"After connection with Bluetooth, battery is highly consumed in mobile and watch both.",3
Gets unpaired frequently,3
Good but no notifications,3
Wrist lift sensor nt working properly,3
Nicee,3
Product is okay but up to mark,3
Good,3
Worst,3
Overall a good and stylish product.,3
App horrible but watch is ok,3
Normal,3
I can't replace it.it shut down automatically and never get turn on...,3
Performance,3
I'm not getting call notifications and what's app notifications,3
The watch is not worth and the features are less,3
Good one,3
Smartphones connect smartwatch,3
Colour should be washable,3
Great watch with basic features only,3
No bp monitor,3
Disconnected several times,3
Excellent product.,3
Average product,3
Used Product,3
Go for other,3
Step tracking and Heart beat recording,3
Average not up to the expectations,3
Good watch,3
spo2 level?,3
Sensors,3
Item missing,3
Value of money,3
Ok,3
What I felt is,3
Good,3
Step count,3
Sports mode stoped working in 2 months,3
Total waste,3
Good product,3
Bluetooth connection stability,3
"Its price very high, few functions are looking in this watch.",3
Decent. Not so great.,3
Go for better one,3
Good,3
Not really happy with the product,3
Good,3
Noise Colorpro 2,3
Not up to Mark,3
You should full body ratio display.,3
"no afterslaes service, more than 2 months still not received the product from the service center",3
Not expected,3
Connection problrm,3
Not good and waste of money,3
Accuracy can be improved,3
Battery life is very low,3
Ok ok product,3
Ok,3
Its good,3
Ok ok price can be less,3
Not so good,3
Review also not ok.,3
Moderate recommendation,3
Charging cable,3
Not justify the price 2999/-,3
Average sence capacity,3
good,3
Battery is very bad,3
Screentouch very fast,3
Value of smart watch,3
Worst item,3
Law price option,3
Normal product,3
Good watch..it could be better by improving app quality,3
Nicr colour,3
Needs more accuracy,3
Bluetooth is disconnected,3
Pedometer is not accurate untill you switch on Walk mode,3
Tooo poor do not buy waste of money,3
Velue for money 🔥,3
"Nice to product, looks very good and performance is very excellent",3
Require extra feature in this price,3
Average look,3
I liked this watch,3
Not much more impressive,3
Battery capacity is very bad...,3
No stress monitor,3
Feeling happy,3
Disappointing,3
Screen,3
About smart watch,3
"Good ,, can be better",3
Mobile app don't work properly,3
Update your Application,3
Unable to reject call and get notifications,3
Good to buy,3
Average,3
Just ok,3
Good watch,3
Good product,3
No,3
Best,3
Noise,3
Not bad not gud,3
Average,3
Not up to mark,3
H,3
Review,3
Poor performance not worth,3
Delay response and not accurate,3
Apps problem connection,3
Don't buy,3
Moderate,3
A,3
Nice,3
Watch don't work,3
Connecting issue,3
Good watch,3
If the watch can be upgraded for BP monitoring,3
Late delivery,3
Good must improve touch,3
Doesn’t meet out my expectations,3
Touch scree issue,3
Not so good nor bad soo soo type.,3
Worth of money,3
Sleep time not good,3
Worst and poor,3
quality,3
Review,3
Good,3
Not value for money.,3
Good product,3
Watch is good. But no notifications.,3
Quality of product is not good,3
The screen size is small,3
Good,3
Can be affordable but still lags behind didn't satisfy me 😅,3
Ok for the price you pay.,3
Can be Better,3
Best,3
Good,3
Awesome,3
There is lots of problems with connectivity,3
Mobile app connection problem.worst app,3
Good but not smooth,3
Nice,3
Touch screen is not upto the mark,3
Worst watch don’t buy this product,3
Very useless product.,3
Not able to do sleep tracking,3
Good buy,3
इस वॉच मे mp3 music play नहीं होता है,3
Complaint About noise fit application . Call timing,3
Needs improvement,3
Touch screen has more bezzels,3
little bit connection problem,3
Awsome watch,3
Battery,3
Connecting problem.....,3
"Not synching properly, Need more watch face",3
Nice.,3
Ok ok,3
Not working properly,3
There is no atm,3
Allz well except call notification continues even after receiving the call,3
Goodone !,3
go for mi watch..,3
Good product,3
ok ok ....,3
Not value for money,3
Seller is not good,3
Better,3
Dont by,3
Screen is not good,3
Its not overrated watch,3
Nice watch,3
More price,3
Improvement required,3
Average product,3
Average product,3
Call didn't accept by watch,3
Could've been better.,3
Ok ok product,3
Not accurate,3
Average,3
Laggy touch,3
Worst,3
Worth of money,3
GOOD NOT BETTER,3
Product is average....,3
Battery backup not good,3
Good,3
Noise colourfit pro 2,3
Camera not and app facility,3
It's not connect with Bluetooth,3
Google fit is not sync,3
"Not very good, i thought it was good",3
Fifty fifty,3
Good,3
Thank you so much,3
Noise,3
Good,3
Good in this price,3
Nice product but price is big,3
Call notifications,3
Not good not bad,3
Nice,3
Just okay in budget.,3
Review,3
Gud.,3
facing problem,3
Okay kind...,3
A smart watch worth to buy,3
Transferring watch face is very slow,3
Connectivity issue.,3
Think Twice !,3
Bettery performance,3
Very good. Recommend,3
This product slow working,3
Not upto the mark,3
Review,3
Review,3
Substitute in this price range better than this.,3
Not bad,3
Nice,3
It's slow performance,3
Average watch,3
value high,3
Different color strap,3
Display sancer,3
Not satisfied,3
Good,3
Worth for money,3
No use waste of money,3
Product is not worth for the money.,3
Not bad,3
Bt music not working,3
Over all good but very limited feautres,3
Touch screeen is not that good,3
Noise----- NO NOISE,3
Good,3
It can not pickup call,3
Good budget smartwatch,3
Touch,3
Not bad,3
Not satisfied,3
..,3
Display is blinking,3
Great product,3
Not working for call notification in smart Watch,3
nios,3
super showoff in low budget,3
Good,3
Good,3
Connectivity problems,3
Be careful before buy...Read my genuine review,2
Cheap product with non working features,2
No Google fit connection,2
"Steady and long battery life, but nothing else",2
Not a great watch,2
Not satisfied with Boltt smartwatch,2
"If you want to have higher step count to keep your happy, go for it!!",2
"Full marks to Amazon, zero to fire boltt",2
Phattu watch (false promises),2
Good watch with bad UI & bad tracking,2
Bolt smartwatch,2
Very very very poor support from Fire Boltt,2
Average gadget. Meets out basic requirements,2
Don't buy if you you want to track any activity,2
1st use review - nice looking watch,2
"naccurate BP, SPO2, Heart rate measurement",2
Warranty,2
Not good product.,2
"False readings, deceiving numbers in spo2 and bp",2
Unclear setup n no proper installation guide or help,2
Not a product you'd want to spend your hard earned money on,2
Bad quality,2
This watch does not monitor heart rate. It monitors pulse rate which is not same as heart rate.,2
"Bluetooth not working, help not responding",2
Avarage everything,2
Very disappointed with battery backup,2
Highly doubtful accuracy,2
It's only display watch.. not working futures,2
😡 😡 Weather location not working & not showing in display,2
Okay product,2
Just a watch with notifications but not for vitals measure (fire boltt supreme),2
Stopped charging within 15 days...,2
Terrible product. Not worth it,2
Not as expected,2
Not worth it,2
Worst experience,2
Build quality compromised,2
Battery doesn't last more than 1.5 days,2
Look Only. Think before by,2
Amazing product but has a bug,2
Measuring BP for Blankets,2
The readings of BP is not accurate,2
Wrist broke after few months of use,2
Charger not work properly. Purchased with in month phone dead.,2
No Support once product sold,2
product,2
Very decent look,2
Quality and service issues,2
Inaccurate Information,2
Bad for notifications alert,2
POOR PRODUCT WITHOUT THE REFUND,2
Product is very fragile and can not deliver what looks in picture,2
Bad product &poor service,2
Not satisfied even after replacing in 6 months,2
"Poor battery, restart automatically, cannot connect to app",2
Important note,2
"Good watch but received with scratches, seems a old watch",2
Newly brought,2
Need replacement,2
Disgusting seller,2
Not worth buying,2
Not worth the money,2
"Not good, Color difference",2
Could be better and Need improvements on accuracy,2
"If you are buying for health tracking, then go for other brand",2
Average quality watch,2
Charger Issue,2
Do expect too much,2
Seems to look awesome...need time to good review,2
Not good,2
Large bazzles,2
Don't buy,2
Below average,2
Sleeping reading not working properly,2
Battery life is very poor,2
Poor Charger quality,2
"Display is only good , accuracy & app & funtion not good",2
Boult sports rush review,2
Not worth the money spent,2
Screen display size is not as shown in image otherwise product is good,2
Need replacement of the device,2
Wrist. Motion not working,2
BP monitor not provided...,2
Not for keeping track of health 🙄,2
idle reminders are not working,2
"Worst Experience....Fake SPO2,HR and BP 😢😢😢",2
Don’t have Yoga training,2
Not Smart Enough,2
Doesnot shows Blood pressure function,2
Build quality is good but features aren't,2
Smart watch results not correct,2
Showing not wearing watch on hand,2
Average watch.,2
The reading of pedometer is not accurate at all. It can sense vibrations as running.,2
Not worth buying,2
Belt is very bad,2
Surprised and disappointed,2
Pathetic warranty registration process,2
Product is good but customer service is very bad,2
Not satisfied for this product,2
Not value fro money,2
Not meeting the expectations.,2
Product is very bad to uses and step count is not good to use,2
Averave product,2
Smart watch charger not working after a months,2
Not worth the money,2
Iam not recommend this watch because with in 45 days its not working properly,2
Product support unsatisfied,2
God but function not proper work,2
NO Accuracy....,2
Its just if u want to track steps & time,2
For time use only you can buy.,2
Not worth 3K,2
Average product,2
Durability,2
It's good fitness watch but within 6 months its not charging,2
Google fit incompatible,2
Bad but. Save your money.,2
Forcing review to register warranty is ridiculous.,2
DIDNT MEET MY EXPECTATIONS,2
Failed in 5months,2
Good watch but low reliability.,2
"BP monitor is not accurate, totally wrong.",2
Poor battery life,2
Color gone too soon,2
It's ok but bettery life is not good....,2
Battery life not good,2
Not proper mobile app. Or app not match with this smart watch.,2
Dont but this product👎,2
Linking procedure of mobile with this watch is very complicated,2
Okay for this price.,2
Mandatory review,2
Waste,2
Average product,2
Poort strip quality,2
Please Doo Not Buy this Smart Watch,2
Battery backup is very bad,2
Need more accuracy,2
Call range is very very poor,2
Nice watch and fully loaded watch,2
Touch and synchronisation problem…once ordered you hav to bear the loss,2
Product is good but amazon service is poor.,2
Awesome,2
Don't buy,2
Overall quality,2
Quality issues,2
Bad charger,2
