comments,rating
Mind-blowing purchase,5
Great product,5
Must buy!,5
Mind-blowing purchase,5
Fabulous!,5
Terrific,5
Classy product,5
Excellent,5
Terrific,5
Fabulous!,5
Wonderful,5
Best in the market!,5
Simply awesome,5
Awesome,5
Excellent,5
Wonderful,5
Super!,5
Best in the market!,5
Super!,5
Perfect product!,5
Brilliant,5
Worth every penny,5
Better than Apple 7th generation!,5
Perfect product!,5
Worth every penny,5
Great product,5
Just wow!,5
Best in the market!,5
Great product,5
Wonderful,5
Excellent,5
Just wow!,5
Just wow!,5
Mind-blowing purchase,5
Wonderful,5
Terrific,5
Worth every penny,5
Super!,5
Worth every penny,5
Excellent,5
Super!,5
Classy product,5
Awesome,5
Super!,5
Super!,5
Worth every penny,5
Perfect product!,5
Perfect product!,5
Wonderful,5
Terrific,5
Must buy!,5
Classy product,5
Terrific purchase,5
Perfect Product at this price range.,5
Highly recommended,5
Perfect product!,5
Simply awesome,5
Worth every penny,5
Great product,5
Excellent,5
Perfect product!,5
Worth every penny,5
Perfect product!,5
Awesome,5
Wonderful,5
Super!,5
Awesome,5
Wonderful,5
Terrific,5
Highly recommended,5
Good tablet on budget,5
Terrific purchase,5
Awesome,5
Terrific,5
Wonderful,5
Excellent,5
Brilliant,5
Perfect product!,5
Just wow!,5
Best in the market!,5
Just wow!,5
Fabulous!,5
Highly recommended,5
Terrific purchase,5
Brilliant,5
Terrific,5
Fabulous!,5
Fabulous!,5
Perfect product!,5
Simply awesome,5
Excellent,5
Simply awesome,5
Highly recommended,5
Super!,5
Highly recommended,5
Excellent,5
Wonderful,5
Great product,5
Highly recommended,5
Great product,5
Super!,5
Must buy!,5
Classy product,5
Wonderful,5
Excellent,5
Great product,5
Classy product,5
Just wow!,5
Perfect product!,5
Terrific purchase,5
Perfect product!,5
Wonderful,5
Highly recommended,5
Must buy!,5
Great product,5
Best in the market!,5
Terrific,5
Mind-blowing purchase,5
Must buy!,5
Simply awesome,5
Excellent,5
Fabulous!,5
Best in the market!,5
Brilliant,5
Worth every penny,5
Terrific purchase,5
Wonderful,5
Awesome,5
Worth every penny,5
Classy product,5
Wonderful,5
Brilliant,5
Mind-blowing purchase,5
Highly recommended,5
Great product,5
Fabulous!,5
Worth every penny,5
Terrific purchase,5
Best in the market!,5
Fabulous!,5
Classy product,5
Highly recommended,5
Fabulous!,5
Terrific purchase,5
Great product,5
Great product,5
Fabulous!,5
Great product,5
Mind-blowing purchase,5
Super!,5
Terrific purchase,5
Worth every penny,5
Best in the market!,5
Must buy!,5
Best in the market!,5
Wonderful,5
Classy product,5
Simply awesome,5
Terrific,5
Must buy!,5
Terrific,5
Highly recommended,5
Brilliant,5
Simply awesome,5
Worth every penny,5
Fabulous!,5
Perfect product!,5
Just wow!,5
Just wow!,5
Best in the market!,5
Terrific purchase,5
Awesome,5
Perfect product!,5
Awesome,5
Perfect product!,5
Awesome,5
Classy product,5
Wonderful,5
Brilliant,5
Just wow!,5
Terrific,5
Excellent,5
Must buy!,5
Highly recommended,5
Fabulous!,5
Great product,5
Mind-blowing purchase,5
Terrific purchase,5
Highly recommended,5
Terrific purchase,5
Terrific purchase,5
Terrific,5
Best in the market!,5
Terrific purchase,5
Must buy!,5
Classy product,5
Best in the market!,5
Terrific,5
Terrific,5
Super!,5
Brilliant,5
Mind-blowing purchase,5
Simply awesome,5
Awesome,5
Worth every penny,5
Awesome,5
Perfect product!,5
Super!,5
Best in the market!,5
Brilliant,5
Simply awesome,5
Brilliant,5
Terrific purchase,5
Terrific purchase,5
Perfect product!,5
Awesome,5
Fabulous!,5
Brilliant,5
Must buy!,5
Must buy!,5
Simply awesome,5
Awesome,5
Brilliant,5
Best in the market!,5
Super!,5
Terrific purchase,5
Brilliant,5
Wonderful,5
Must buy!,5
Perfect product!,5
Classy product,5
Super!,5
Worth every penny,5
Wonderful,5
Great product,5
Wonderful,5
Mind-blowing purchase,5
Highly recommended,5
Best in the market!,5
Wonderful,5
Awesome,5
Classy product,5
Mind-blowing purchase,5
Mind-blowing purchase,5
Simply awesome,5
Mind-blowing purchase,5
Super!,5
Awesome,5
Excellent,5
Just wow!,5
Wonderful,5
Mind-blowing purchase,5
Highly recommended,5
Best in the market!,5
Wonderful,5
Awesome,5
Classy product,5
Mind-blowing purchase,5
Mind-blowing purchase,5
Simply awesome,5
Mind-blowing purchase,5
Super!,5
Awesome,5
Excellent,5
Just wow!,5
Wonderful,5
Awesome,5
Just wow!,5
Wonderful,5
Good value for money,5
Terrific,5
Awesome,5
Mind-blowing purchase,5
Fabulous!,5
Fabulous!,5
Brilliant,5
Must buy!,5
Super!,5
Must buy!,5
Real Star,5
Brilliant,5
Awesome,5
Highly recommended,5
Just wow!,5
Excellent,5
Must buy!,5
Great product,5
Terrific purchase,5
Excellent performance In low budget,5
Fabulous!,5
awesome,5
Terrific purchase,5
Excellent,5
Waste of money!,5
Must buy!,5
Awesome,5
Great product,5
Mind-blowing purchase,5
Worth every penny,5
Wonderful,5
Terrific purchase,5
Good quality product,5
Awesome,5
Great for the price,5
Good Product on Flipkart,5
Pretty good,5
Best in the market!,5
Perfect product!,5
Great product,5
Wonderful,5
Super!,5
Wonderful,5
Perfect product!,5
Highly recommended,5
Great product,5
Brilliant,5
Must buy!,5
Terrific purchase,5
Terrific purchase,5
Highly recommended,5
Terrific,5
Worth every penny,5
Just wow!,5
Excellent,5
Fabulous!,5
Wonderful,5
Excellent,5
Terrific purchase,5
Classy product,5
Classy product,5
Terrific,5
Excellent,5
Highly recommended,5
Great product,5
Perfect product!,5
Super!,5
Excellent,5
Excellent,5
Worth every penny,5
Wonderful,5
Worth every penny,5
Great product,5
Good,5
Terrific purchase,5
Simply awesome,5
Must buy!,5
Awesome,5
Awesome,5
Worth every penny,5
Worth every penny,5
Brilliant,5
Fabulous!,5
Perfect product!,5
Excellent,5
Classy product,5
Terrific purchase,5
Super!,5
Awesome,5
Worth every penny,5
Brilliant,5
Classy product,5
Highly recommended,5
Highly recommended,5
Excellent,5
Fabulous!,5
Simply awesome,5
Highly recommended,5
Fabulous!,5
Great product,5
Terrific,5
Terrific,5
Wonderful,5
Wonderful,5
Wonderful,5
Simply awesome,5
Super!,5
Mind-blowing purchase,5
Supper,5
Worth every penny,5
Mind-blowing purchase,5
Mind-blowing purchase,5
Mind-blowing purchase,5
Brilliant,5
Wonderful,5
Pretty good,5
Great product,5
Simply awesome,5
Must buy!,5
Wonderful,5
Must buy!,5
Awesome,5
Just wow!,5
Wonderful,5
Great product,5
Simply awesome,5
Must buy!,5
Mind-blowing purchase,5
Excellent,5
Rai,5
Good products at this price,5
Classy product,5
Super!,5
Brilliant,5
Must buy!,5
Awesome,5
Brilliant,5
Perfect product!,5
Just wow!,5
Best in the market!,5
Brilliant,5
Great product,5
Classy product,5
Excellent,5
Terrific,5
Just wow!,5
Simply awesome,5
Brilliant,5
Simply awesome,5
Just wow!,5
Fabulous!,5
Awesome,5
Just wow!,5
Simply awesome,5
Awesome,5
Highly recommended,5
Just wow!,5
Simply awesome,5
Brilliant,5
Wonderful,5
Terrific,5
Wonderful,5
Good,5
Classy product,5
Must buy!,5
Simply awesome,5
Excellent,5
Best in the market!,5
Classy product,5
Perfect product!,5
Worth every penny,5
Great product,5
Terrific,5
Mind-blowing purchase,5
Just wow!,5
Must buy!,5
Wonderful,5
better,5
Worth every penny,5
Just wow!,5
Worth every penny,5
Awesome,5
Brilliant,5
Terrific,5
Simply awesome,5
Awesome,5
Brilliant,5
Perfect product!,5
Great product,5
Awesome,5
Simply awesome,5
Super!,5
Classy product,5
rajan,5
Super!,5
very good,5
Terrific,5
Wonderful,5
Terrific purchase,5
Wonderful,5
Terrific,5
Fabulous!,5
Best in the market!,5
Terrific,5
Awesome,5
Must buy!,5
Super!,5
Simply awesome,5
Simply awesome,5
Must buy!,5
Classy product,5
Fabulous!,5
Terrific purchase,5
Awesome,5
Classy product,5
Classy product,5
Mind-blowing purchase,5
Great product,5
Super!,5
Terrific,5
Perfect product!,5
Simply awesome,5
Fabulous!,5
Excellent,5
Worth every penny,5
Super!,5
Super!,5
Must buy!,5
Delightful,5
Great product,5
Must buy!,5
Must buy!,5
Perfect product!,5
Wonderful,5
Very poor,5
Classy product,5
Must buy!,5
BEST MADE IN INDIA OPTION,5
Must buy!,5
Brilliant,5
Swipe tap,5
Great product,5
Simply awesome,5
Great product,5
Classy product,5
Terrific purchase,5
Simply awesome,5
Terrific purchase,5
lovely,5
Terrific,5
Excellent,5
Wonderful,5
Worth every penny,5
Excellent,5
Great product,5
Super!,5
Best in the market!,5
Classy product,5
Tab stopped charging after two weeks,5
Simply awesome,5
Terrific,5
Must buy!,5
Brilliant,5
Excellent,5
Excellent,5
Great product,5
Great product,5
Mind-blowing purchase,5
Brilliant,5
Classy product,5
Mind-blowing purchase,5
Worth every penny,5
Perfect product!,5
Excellent,5
Excellent,5
Classy product,5
Wonderful,5
Awesome,5
Great product,5
Just wow!,5
Brilliant,5
Best in the market!,5
Simply awesome,5
Brilliant,5
Just wow!,5
Great product,5
Must buy!,5
Super!,5
Super!,5
Terrific,5
Just wow!,5
Nice product,5
Worth every penny,5
Simply awesome,5
Just wow!,5
Awesome,5
Terrific,5
Wonderful,5
Classy product,5
Simply awesome,5
Awesome,5
Must buy!,5
best tablet in performance & quality,5
Good choice,5
Classy product,5
Really Great,5
Just wow!,5
best product,5
Must buy!,5
The fantastic product,5
Just wow!,5
Fabulous!,5
Super!,5
Must buy!,5
Not good,5
Wonderful,5
Excellent,5
Good but nothing fancy,5
Classy product,5
Wonderful,5
Simply awesome,5
Mind-blowing purchase,5
Perfect product!,5
Fabulous!,5
ok,5
Excellent,5
Mind-blowing purchase,5
Super!,5
Terrific,5
Simply awesome,5
Not recommended at all,5
Wonderful,5
Awesome,5
Simply awesome,5
Worth every penny,5
Wonderful,5
Simply awesome,5
Worth every penny,5
Terrific,5
Super!,5
Terrific,5
Wonderful,5
Fabulous!,5
Terrific purchase,5
Great product,5
nice looking,5
Nice,5
Brilliant,5
Excellent,5
i love tis tab just awsm...,5
Terrific,5
Great product,5
Just wow!,5
Mind-blowing purchase,5
Simply awesome,5
Highly recommended,5
Awesome,5
Highly recommended,5
Excellent,5
Super!,5
Simply awesome,5
Brilliant,5
Highly recommended,5
Useless product,5
Five Stars,5
Five Stars,5
Five Stars,5
Five Stars,5
Five Stars,5
Terrific purchase,5
Useless product,5
Highly recommended,5
Brilliant,5
Classy product,5
Worth every penny,5
Brilliant,5
Super!,5
Simply awesome,5
Simply awesome,5
Wonderful,5
Great product,5
Highly recommended,5
Highly recommended,5
Perfect product!,5
Must buy!,5
Terrific purchase,5
"Accessories are not easy to find, impressive otherwise",5
Great product,5
Terrific,5
Brilliant,5
Highly recommended,5
Highly recommended,5
Terrific,5
Perfect product!,5
Highly recommended,5
Awesome,5
Terrific purchase,5
Fabulous!,5
Wonderful,5
Mind-blowing purchase,5
Great product,5
Wonderful,5
Awesome,5
Wonderful,5
Must buy!,5
Must buy!,5
Fabulous!,5
Mind-blowing purchase,5
Awesome,5
Highly recommended,5
Highly recommended,5
Worth every penny,5
Excellent,5
Must buy!,5
Worth every penny,5
Worth every penny,5
Brilliant,5
Awesome,5
Perfect product!,5
Just wow!,5
Terrific purchase,5
Terrific,5
Simply awesome,5
Classy product,5
Awesome,5
Worth every penny,5
Perfect product!,5
Best in the market!,5
Awesome,5
Classy product,5
Awesome,5
Worth every penny,5
Just wow!,5
Fabulous!,5
Simply awesome,5
Super!,5
Classy product,5
Must buy!,5
Great product,5
Fabulous!,5
Best in the market!,5
Best in the market!,5
Highly recommended,5
Terrific purchase,5
Mind-blowing purchase,5
Terrific,5
Mind-blowing purchase,5
Highly recommended,5
Simply awesome,5
Great product,5
Worth every penny,5
Mind-blowing purchase,5
Terrific purchase,5
Excellent,5
Great product,5
Highly recommended,5
Terrific purchase,5
Fabulous!,5
Terrific purchase,5
Mind-blowing purchase,5
Just wow!,5
Super!,5
Brilliant,5
Wonderful,5
Super!,5
Terrific purchase,5
Mind-blowing purchase,5
Fabulous,5
Perfect product!,5
Terrific,5
Must buy!,5
Great product,5
Must buy!,5
Great product,5
Terrific,5
Just wow!,5
Worth every penny,5
Classy product,5
Terrific,5
Classy product,5
Terrific,5
Brilliant,5
Best in the market!,5
Worth every penny,5
Mind-blowing purchase,5
Mind-blowing purchase,5
Awesome,5
Super!,5
Brilliant,5
Awesome,5
Best in the market!,5
Wonderful,5
Terrific,5
Fabulous!,5
Just wow!,5
Awesome,5
Just wow!,5
Best in the market!,5
Classy product,5
Worth every penny,5
Just wow!,5
Terrific purchase,5
Great product,5
Great product,5
Awesome,5
Terrific purchase,5
Simply awesome,5
Mind-blowing purchase,5
Perfect product!,5
Brilliant,5
Simply awesome,5
Simply awesome,5
Awesome,5
Super!,5
Brilliant,5
Wonderful,5
Brilliant,5
Perfect product!,5
Mind-blowing purchase,5
Awesome,5
Mind-blowing purchase,5
Brilliant,5
Worth every penny,5
Great product,5
Fabulous!,5
Wonderful,5
Fabulous!,5
Simply awesome,5
Terrific purchase,5
Mind-blowing purchase,5
Perfect product!,5
Best in the market!,5
Awesome,5
Perfect product!,5
Terrific purchase,5
Highly recommended,5
Mind-blowing purchase,5
Great product,5
Just wow!,5
Must buy!,5
Excellent,5
Perfect product!,5
Excellent,5
Brilliant,5
Fabulous!,5
Terrific,5
Awesome,5
Brilliant,5
Classy product,5
Terrific purchase,5
Just wow!,5
Must buy!,5
Wonderful,5
Best in the market!,5
Simply awesome,5
Highly recommended,5
Awesome,5
Wonderful,5
Awesome,5
Highly recommended,5
Highly recommended,5
Super!,5
Perfect product!,5
Simply awesome,5
Excellent,5
Mind-blowing purchase,5
Very Good,4
Delightful,4
Very Good,4
Worth the money,4
Good quality product,4
Wonderful,4
Value-for-money,4
Pretty good,4
Delightful,4
Nice product,4
Worth the money,4
Pretty good,4
Delightful,4
Value-for-money,4
Good choice,4
Delightful,4
Value-for-money,4
Good choice,4
Delightful,4
Really Nice,4
Wonderful,4
Pretty good,4
Nice product,4
Nice product,4
Good quality product,4
Really Nice,4
Very Good,4
Nice product,4
Value-for-money,4
Good quality product,4
Value-for-money,4
Really Nice,4
Value-for-money,4
Good choice,4
Very Good,4
Wonderful,4
Good quality product,4
Pretty good,4
Pretty good,4
Nice product,4
Value-for-money,4
Worth the money,4
Worth the money,4
Really Nice,4
Good quality product,4
Delightful,4
Good quality product,4
Good quality product,4
Worth the money,4
Good quality product,4
Wonderful,4
Good choice,4
Very Good,4
Pretty good,4
Value-for-money,4
Really Nice,4
Worth the money,4
Wonderful,4
Really Nice,4
Wonderful,4
Good choice,4
Pretty good,4
Delightful,4
Nice product,4
Good quality product,4
Pretty good,4
Value-for-money,4
Nice product,4
Nice product,4
Value-for-money,4
Nice product,4
Good choice,4
Pretty good,4
Worth the money,4
Delightful,4
Pretty good,4
Good choice,4
Good quality product,4
Good choice,4
Pretty good,4
Good choice,4
Nice product,4
Really Nice,4
Nice product,4
Worth the money,4
Worth the money,4
Value-for-money,4
Delightful,4
Nice product,4
Delightful,4
Worth the money,4
Wonderful,4
Wonderful,4
Wonderful,4
Really Nice,4
Very Good,4
Pretty good,4
Very Good,4
Wonderful,4
Value-for-money,4
Worth the money,4
Nice product,4
Wonderful,4
Pretty good,4
Good choice,4
Pretty good,4
Good choice,4
Good quality product,4
Wonderful,4
Delightful,4
Pretty good,4
Worth the money,4
Nice product,4
Delightful,4
Really Nice,4
Nice product,4
Worth the money,4
Delightful,4
Very Good,4
Value-for-money,4
Wonderful,4
Wonderful,4
Delightful,4
Wonderful,4
Worth the money,4
Wonderful,4
Value-for-money,4
Pretty good,4
Delightful,4
Nice product,4
Worth the money,4
Pretty good,4
Delightful,4
Value-for-money,4
Good choice,4
Delightful,4
Value-for-money,4
Good choice,4
Delightful,4
Really Nice,4
Wonderful,4
Pretty good,4
Nice product,4
Nice product,4
Good quality product,4
Really Nice,4
Very Good,4
Nice product,4
Value-for-money,4
Good quality product,4
Value-for-money,4
Really Nice,4
Value-for-money,4
Good choice,4
Very Good,4
Wonderful,4
Good quality product,4
Pretty good,4
Pretty good,4
Nice product,4
Value-for-money,4
Worth the money,4
Worth the money,4
Really Nice,4
Good quality product,4
Delightful,4
Good quality product,4
Good quality product,4
Worth the money,4
Good quality product,4
Wonderful,4
Good choice,4
Very Good,4
Pretty good,4
Value-for-money,4
Really Nice,4
Worth the money,4
Wonderful,4
Really Nice,4
Wonderful,4
Good choice,4
Pretty good,4
Delightful,4
Nice product,4
Good quality product,4
Pretty good,4
Value-for-money,4
Nice product,4
Nice product,4
Value-for-money,4
Nice product,4
Good choice,4
Pretty good,4
Worth the money,4
Delightful,4
Pretty good,4
Good choice,4
Good quality product,4
Good choice,4
Pretty good,4
Good choice,4
Nice product,4
Really Nice,4
Nice product,4
Worth the money,4
Worth the money,4
Value-for-money,4
Delightful,4
Nice product,4
Delightful,4
Worth the money,4
Wonderful,4
Wonderful,4
Wonderful,4
Really Nice,4
Very Good,4
Pretty good,4
Very Good,4
Wonderful,4
Value-for-money,4
