comments,rating
Overall product is good. But I expect more in this products.,3
Bad resolution,3
average mobile,3
Ye mobile ke camera me problem tha to ye vapid kar diya,3
Review,3
Overall performance,3
Charging time is too much,3
Samsung M 12 review,3
Very slow prossor phone working slow,3
If you prefer for battery life go a head. It's for you.,3
Good mobile,3
My experience this phone,3
Good.,3
"Not So Great,, For the price that we are paying; the features given are not adequate",3
Mobile is good but poor camera quality,3
Budget phone,3
Average quality,3
Good for normal uses: for beginners to moderate users,3
Camera not upto mark,3
"Very slow phone,,,",3
But Good for students,3
Door ke dhol suhawane !,3
It's good,3
"48 mega pixels camera Quality is not good, no led light light indicator for charging",3
Not impressed with front camera,3
Not recommend,3
Just ok,3
Used 2 weeks,3
Can be better at this price range.,3
"Good performance,bad camera quality",3
Lagging and slow,3
Hangs alot,3
Below expectations,3
nice product,3
Good,3
Review,3
Opinion for M12,3
Samsung M12 - Average product,3
Slow processor,3
Nice Product,3
Fast Battery charging option,3
Overall a good mobile for parents with bit laggy,3
Decent secondary phone,3
its just ok.,3
Mobile Looking very nice,3
Avarage device,3
Good product from Samsung,3
Not satisfied with front camera quality,3
Good,3
Camera not good enough,3
Budget phone,3
Not up to the mark phone,3
Camer is not like 48mp,3
Overall mediam mobile phone,3
Camera,3
Bulky Phone with Average Camera,3
Plz improve camera quality which is not good for Brand like samsung,3
Okish,3
Processing & Camera is very poor,3
Okok,3
Good,3
M12,3
Camera Quality Front and back very poor,3
Can help you in bodybuilding,3
Phone is bulkly,3
Very good phone,3
All is well,3
bulky phone,3
display is not good though it is mentioned but,3
"There is a low quality of camera,this is very low.",3
Very worst phone,3
dont waste your money on this phone,3
No 5ghz wi-fi,3
Phone is Ok,3
बैट्री गुणवत्ता कम है,3
This mobile is so good. I like it.,3
Networks issue,3
Basic Phone and very heavy,3
Redmi would better than samsung at this 4gb,3
Screen display light is not working,3
Nice phone in this range but a bit heavy,3
Display sucks,3
"Very bulky, better to go mi products",3
Heavy wieght,3
Nice,3
Overall good.,3
Misguiding specifications,3
Average,3
"Good mobile but, heavy experience is best not hanging phone",3
You can buy this phone good phone but more weight and bad camera,3
Buy bettter,3
Phone is working without any problem and I recommend purchasing this model,3
Not Good,3
M12,3
Camera not good,3
Heavy phone,3
Bad Touch screen,3
"Camera quality pathetic, rest all are fine",3
Think twice before you order,3
Ok,3
Camera not great,3
Best Mobile under 10k,3
New phone ear phone not work its quality testing issue,3
Back cover and tampered glass,3
Bulky,3
Phone is too heavy & looks bulky.ok in looks.samsung should introduce slick model to counter Mi,3
Very Bad camera of this mobile.,3
No value for money,3
Money waste,3
Vertical lines on display screen,3
Display qualty bad,3
Drawback Sumsung M12,3
Samsung SM-M127G not having Magnetometer,3
Very high charging time,3
The phone is good but it take very long to charge from 0 to 100 almost 3.5hrs,3
Camera quality,3
Wish it had better display,3
Poor Camera Quality,3
Not up the mark...waste,3
Poor camera quality,3
4g network working slow and not shown in the device,3
I purchased this mobile but screen touch is not good by the way average problem by Samsung...,3
Camera not expected 48MP,3
Average phone,3
Mobile phone,3
Not worth price disappointed with display,3
Overall phone is good,3
Samsung M12,3
It's camera and display are low.,3
Just ok for this budget. 90Hz is not fine.,3
Suggest not to buy,3
Camera Quality is not Good!! Rest other features are good,3
Phone Call problem,3
Blurry Camera,3
Avg phone.,3
Nodoubt a good phone.,3
Ok overall,3
Average,3
Samsung phone,3
Fair,3
Mobile heating problem,3
साधारण,3
Not worth for this prize,3
Not good enough,3
Good in its class,3
Avarage,3
Not good for i,3
Useless Camera & Lacks Dual Band WIFI,3
बहुत भारी है,3
Adapter issue within just 1 month,3
Good product except camera.,3
Sumsung,3
good product,3
Phone weight,3
Overall average device battery drain in quick even if not in use,3
Overall not satisfactory inves,3
Value for money.,3
It's ok,3
Okay. Worth for budget.,3
Good one,3
Not good as expected...,3
No earphone,3
Battery life is top notch and display is also good,3
They give used phone,3
Not good,3
Leaves a lot to be desired.,3
Below expectations,3
Average product,3
Average phone,3
Why phone running slow ?,3
Problem of heating from 1day,3
Camera quality is not so good as expected.,3
फोन बजट के हिसाब से ठीक है बट बहुत भारी है और मोटा भी है,3
Bad display quality,3
M12!!!,3
features are not friendly,3
Worth the buy...,3
Camera and weight of mobile are two most disappointing features,3
Best Budget Phone,3
Budget phone,3
Average quality phone overall,3
Please don't buy mobile data users,3
No buy this Product Finger print always not work,3
Average,3
Rate difference,3
Worst Camera and phone is very thick,3
Biometric access and Phone handling is slow,3
Overall Okay,3
Good battery life,3
Camera Quality is not good... bahot bahot week Quality hai .,3
RAM hungry UI. Lagging issue is there. Processor is very similar to snapdragon 400 series.,3
Bluetooth play failure,3
Good mobile phone,3
Camera quality very bad,3
Good,3
Good product value of money,3
New future mobile function good.,3
Jest ok,3
Software problems,3
Not Good,3
Slowness while opening the photos or documents,3
Worst camera,3
The phone is very much heavy,3
Just ok,3
Good camera. Less battery backup,3
Average phone,3
Average,3
Go for other alternatives,3
Camera is not good,3
Below average phone.,3
Display is horrible...and camera doesn't even match my 13 mp Samsung m20 camera,3
Heating issue,3
Mobile,3
Product not as per specifications,3
Average,3
Good,3
Average,3
Good,3
Selfy camera not ok,3
Nice.,3
Hanging problems,3
Good,3
on this price n brand samsung,3
"Average Phone, Sometimes feels Slow.",3
Okay phone..,3
Very disappointed,3
Very slow battery charging rate?,3
Issues with charger,3
Slow response,3
"Ok, but network coverage is not good.",3
"Samsung M12 mobile camera quality ,screen display or overall mobile just ok not fully satisfy",3
Not worth money,3
Speaker sound is low,3
Camera is disappointing....,3
Ok ok product,3
Display,3
Nice,3
Camera Quilty is Bad........,3
Cheap & Better,3
Recommend if you are samsung lover,3
Only 2.4GHz wifi in 2021!!,3
Good battery life,3
Average phone,3
Thick heavy and bad looking phone,3
Avarage quality,3
Camera is very Bad,3
Online transaction page not shows properly numbers,3
Device heating issue,3
Decent phone if you get it between 7 to 10k,3
Ok,3
Look wise Very good..but speed is not up to mark,3
Not worth for money,3
"It's good, but the camera quality is not great",3
Over all Phone is good for my father,3
Heavy Phone,3
Deliver service is very good,3
Good looking,3
Review,3
Should add screen guard,3
All good.......,3
UI not optimize properly,3
Poor camera quality,3
the ui is trash,3
Ok,3
Battery backup is absolutely good,3
Don't buy for gaming,3
Average phone considering price range,3
Review...,3
Just ok only mainly voice not clear when talking,3
Ok not very good,3
Super,3
Camera quality is vary poor,3
Too heavy weight.,3
Didn't match expectations,3
Voice not clear,3
Some what okay,3
Average good but camera quality is too poor,3
Normally,3
"Bad camera , and slow save photo",3
Very slow phone,3
user interface is not friendly,3
FRONT CAMERA GIVES BLURRY IMAGES AT INDOOR OR LOW LIGHT,3
Average,3
Samsung M12,3
Phone is overall good but hitting problem is there which is not good for talk long time,3
Nice,3
Poor camera quality,3
It is good phone. The only problem is his weight. It is a little bulky and uncomfortable to carry.,3
Display speed is slow,3
It's not gaming phone so don't use for highly gaming,3
Lags like a grandpa mobile,3
Don't buy,3
Not expected from SAMSUNG.... atleast camera,3
Good,3
Wrong detail for 48 mega pixel camera,3
Hang phone,3
Average,3
Heavy weight,3
Average,3
Camer quality very low,3
Better to go for other company Mobile for best in same price,3
"Set is too heavy to carry, and camera quality is also not good as compare of real me and mi phones8",3
Could have been much better with this budget. Not worth,3
Not bad,3
If you're looking for a good camera Don't buy this!,3
Heat problem,3
Very good phone for the price 👍,3
Camera quality is Average.,3
Not up to Mark,3
Average rating,3
"Camera quality is very bad, seems like im using 13 mp camera instead of 48 mp",3
Front camera is not good ..Photo not clear shoot,3
Product is good in this price range.,3
Camera quality to be improved,3
Phone quality is not good enough as expected camera and display quality is not suitable for use,3
mobile batter,3
Not strong,3
Fingerprint,3
design is nice for the mobile,3
I don't recommend this,3
Not good,3
Accessing Samsung m12,3
"Do not buy this phone,",3
Camera,3
M12,3
Bit slow.,3
Battery life,3
No earphones found in the box....?,3
Budget price but some spec irks,3
Works slow,3
No compass in it,3
Somtimes mobile strucking,3
Low sound quality,3
Phone is below standard,3
Phone speed is not even 60hz display,3
Heavy weight,3
Very cheap quality product,3
It's a budget phone.,3
Mobile is ok,3
Sometimes touch is not working properly,3
"Not upto the mark of ""Samsung""",3
Fingarprint reader not available,3
Best smartphone in low price thanku Amazon,3
Overall ok but not good,3
Design,3
Phone Quality,3
Bad Camera,3
Network connectivity is very low,3
Camera not cleared,3
This mobile doesn't support 5ghz speed in WiFi now I don't have trust on Samsung mobiles,3
Not a good phone to buy,3
Quality,3
Heavy phone,3
Defective piece,3
Average product,3
Value for money,3
It ok,3
Camera performance not good,3
This is no bill,3
Thanks to Amazon for quick delivery,3
change to charger,3
Ok,3
Wifi,3
Good,3
Excess weight,3
Camera quality,3
Disappointed,3
It's OK,3
"Good, long battery backup.",3
All good but camera quality very bad,3
Bad under this price,3
Product wight is quite heavy,3
Not good at all,3
Good phone for this budget!,3
OK phone,3
Poor camera,3
Nice,3
Not happy. Poor quality in the 48 pixel camera,3
Camera clearity and incoming sound is very poor.,3
Average,3
Average Quality.. Not good. It's bettary not 6000mah. Screen quality also not good..,3
samsung m12,3
It's remaind me Nokia 3310,3
Too heavy,3
Average mobile is 2.5/5,3
it's Screen are damaged,3
Camera quality is not upto the mark .battery life is good .,3
Good,3
Not Happy,3
Mobile voice is very low,3
not worth,3
Not bad,3
Waste money to buy the phone,3
Phone is best in this price range,3
Not so Good,3
Explore more mobiles before opting for it,3
Giveway kardene ko man karha iphone users ke liye nhi h😂😂😂,3
Camera quality not good,3
Camera not like 48megapix,3
Camera quality poor,3
bayttery back up is very good but camar average as per cost,3
Net is slow,3
Product is OK,3
Ok product,3
Ok,3
Unsatisfied Camera,3
Not happy 😒😕,3
Very slow processes and front camera waste,3
Phone weight is heavy only one point to note,3
Front camera is dull,3
Not as per expected,3
Display quality is OK.,3
Average phone. Ok to use,3
Not good camera quality very bad,3
"Touch is not working properly, unable to attend calls due to bad touch",3
"Good price , good phone.",3
Front camera quality is too much wrose and no dual aap features and aap lock provided,3
Heating up,3
Ok,3
Performance,3
Samsung galaxy M12,3
I like Samsung M12.,3
Camera quality is not good,3
battery not work well,3
Why camera 📷 quality is poor(ultrawide)?,3
Average phone,3
Less price good product,3
Camera quality is not upto the mark .,3
Camera is not much good,3
Camera quality,3
Not good,3
Average,3
"మొబైల్ బరువు ఎక్కువ, హీట్ అవుతుంది.",3
Weight is more,3
"Avg phone, battery life very low",3
Not bad,3
Sensor issue,3
Thik thak hai..kuch khas nhi ..,3
Software bug on battery%,3
Best in price range if u get 6gb and 128 gb variant at 11500 price,3
3 out of 5,3
Average phone,3
Good entry range phone,3
Not value for money,3
Sound quality tooo worrest,3
Un satisfied with the total features,3
Touch,3
Speakers are not good at all.,3
over all 3,3
All are good,3
Worth to money,3
Slow motion not there,3
Good 👍,3
Camara & Brightness is not good.,3
It is totally good performance,3
Launch offer disappointing,3
Hanging problem,3
Slow charging,3
Camera clarity,3
Battery,3
Poor touch response,3
"Nice product, but can be best.",3
Average,3
Network,3
Camera Quality,3
Camera quality is not good,3
Garam hota Hai,3
Too big n weighty,3
Average phone in mid range,3
Hanging Most of the time,3
Good choice in this price of 9k+,3
System is hanging very badly,3
Verry good mobiel this price,3
Camera qualy n signal is poor,3
Charging and camara quality is very baad,3
Everything is good except getting hanged at times,3
"Average quality,not bad!",3
Camera is not batter,3
Sound quality low,3
Camera quality is so poor.,3
Charger became non-functional before 5 months,3
Not much as expected as Samsung,3
Ok Ok product,3
Performance is not good,3
Ok for cost,3
Slow in performance,3
M12,3
Good,3
Battery is draining fast.,3
Good 😊 But Bulky One,3
Camera isn't good,3
Good,3
Phone is not good,3
Phone bhat acha hai lakin samsung wale phone kar k parayaan kar diye feedback k lye,3
Money for value.,3
Camera not a good quality,3
Battery and camera not upto mark,3
Nothing better,3
Mobile hanging while video is playing,3
Avarge,3
Battery not up to standards,3
Want to replace with same model,3
ok ok,3
Mobile is little slow. Not able to files fom my files apps to Whatsapp..,3
Not worth spending this much money,3
Gyroscope,3
Good,3
Phone is good but no head phones,3
Overall Good,3
Bad camera,3
Advise For Samsung,3
Not working like 6/128GB,3
Worst,3
Camera quality is not good,3
Nice phone,3
Good product,3
Moderate,3
Nothing,3
Nothing,3
Defective charger after one week usage,3
Mobile weight,3
Sometimes troubling,3
It's a good budget phone with poor camera quality,3
Display,3
Voice problem in calling,3
Above average,3
Camera and screen quality was bad,3
N,3
Camera quality is not so good,3
Camera is just like cheap quality chinese phone.,3
You can buy this product,3
ok ok mobile,3
Very good,3
Good,3
Thik tak hai,3
Only ok,3
Doesn't meet the expectations.,3
Worst product in the world,3
Sound quality is very disappointed,3
Hdhd,3
Average,3
Not good and it is too weight,3
It's ok,3
Camera not good,3
Samsung m12,3
Decent phone for the price.,3
phone dekhenamay accha hai,3
Bad Camara,3
Samsung M12,3
It is a budget phone . Camera is so so and too much bulky,3
Charging Adapter is not working,3
4,3
Camera quality is poor.,3
Not satisfied as expected,3
Nightmare for camera lovers,3
It's ok. NOT GOOD & NOT BAD.,3
Too much hanging and heating,3
It's OK ok ...not so good,3
Finger print not all supporting,3
SD card is not showing if inserted.,3
Battery not good and hanging problem,3
good,3
Poor selfie camera,3
Samsung Galaxy M12,3
Average,3
6 gb ram and 128 gm internal,3
Overall rating 3.5,3
Nice budget phone with good battery life,3
"Zyda khas nai h , processor bahut slow h , mob lake karta h",3
Its To Heavy in Weight as in Latest Mobile Phone Category,3
Review after 1 week usage,3
Brand,3
Good,3
Worst Camera setup,3
packing is very bad my packing is open,3
Some futures are not work 😕,3
Excellent superab maza aa gaya..,3
Bkwash phon hai bhari bhut hai ishe acha really me hai,3
It's decent not too good,3
Don't buy this M12..M10s is much better then M12,3
Camera results is poor in comparison of 48 MP camera,3
Camera quality is not good.,3
The Camera📷Is So Crap🤮,3
Budget smartphone good battery life,3
Phone is too slow compared to other mobiles in this budget segment,3
Ghatiya Front Camera,3
Very disappointed with camera,3
Mo,3
Very heavy and thick. Rest all is very good.,3
Amoled display,3
average phone,3
Music not hear,3
It is a very good product,3
Good phn,3
"The finger print sensor gives trouble sometimes, I have 2 M12s and both sensors give trouble.",3
Screen response is sluggish some times,3
WhatsApp is not working in this phone,3
Bill of these items not sent with mobile and its cover.,3
Good,3
camera not that great,3
"Average camera, other than that it's good phone",3
Average Phone features,3
I'm not satisfied,3
Almost good,3
Average,3
Poor camera quality.,3
Voice clarity is not good,3
Good one,3
Nice budget phone from samsung,3
Average products,3
Good,3
Cheapest phone,3
Battery life is Exelent,3
Battery life is good,3
Simply superb,3
Best and cheef,3
Average,3
Overall good but only i get disappointed by front camera,3
Its good,3
Sound,3
Ok,3
battery 🔋and display,3
Touch and slow,3
Dissatisfaction with camera quality,3
Camera,3
"Screen quality is not good, mi is the best",3
Battery backup is not very good,3
Not satisfied,3
Average phone,3
Good,3
Not bad Not good,3
Not much,3
Charger are not work,3
Samsung means hang prblm,3
Phn is getting heated when we use like 15 r 30 mins... I think it's returned item . Bad,3
Camera,3
Camera qualit 😊,3
Its okay,3
Superb battery life and Good camara awesome mobile,3
Quality,3
Camera not good,3
Not recommend,3
Camera,3
Camera very poor,3
औसत,3
📷 low,3
Camra,3
Nice,3
Phone are heavy compares to other,3
Average Phone,3
Hang hang hang,3
Could have been better.,3
Overheating problem,3
Not good,3
I had purchased this that good to worth but am not satisfied with camera,3
"Front camera not quality ,fingar print sensor troble waste samsung mobile m12",3
good,3
Camera very bad,3
I am not satisfied with camara and finger print,3
Scrin short not working please return the item,3
Camera phone,3
Good Product,3
About quality,3
Mobile getting heat while charging,3
Average Product,3
Poor,3
Value for money,3
OK,3
Good value for money,3
Hanging,3
Yes,3
Not to buy,3
"Camera poor, display poor and hanging",3
Camera is not satisfied,3
Heating problem,3
6000 Battery but breakup is not good,3
Descent mobile,3
Back Camera is Good,3
Camera not like a 48 pixel,3
Good fone at this price range,3
Heavy weight for mobil,3
Not great. Camera is bad.,3
Overall good product.,3
Power button not working,3
Nothing,3
Nice quality,3
Best price phone,3
Its much better,3
Not so good,3
Not better battery life long,3
Nothing,3
Not satisfying,3
Display very bad,3
None,3
Camera,3
It's not a good product,3
Poor battery,3
Very bad display and camera quality,3
Good,3
Not ok,3
Average,3
Camera quality worst,3
Proximity sensor and motion sensor is not good,3
During calling so much heat mobile phone...,3
Camera review,3
Not Good,3
Average,3
phone in budget,3
Sometimes youtube zoom to fill is not responding.Please fix it in your next update.,3
Weight,3
Data cable very short,3
So so,3
Ok 👌,3
Price high,3
Very Heavy,3
Battery life is good,3
Specs are not upto mark,3
Front cemera is very bad,3
Good,3
Not best,3
All good bt it's too heavy weight phone.,3
Too heavy and bulky,3
BATTERY CHARGING TIME IS MORE THAN USUAL,3
Battery life is so good,3
Poor Camera and display quality,3
Phone is Hanging,3
Please improve sensor,3
Ok phone but you can get much better options in this budget,3
Camera performance is good,3
Display is not that good,3
Phone performance,3
.....,3
Heavy wait,3
It is worth to money but network problem is not tolarable,3
"Display quality is very bad, like blur",3
"Good, but not so great as per expectation.",3
Very bad camera quality,3
Nothing,3
availability of product will disappointed everyone,3
Over weight,3
Battery is good,3
Screening,3
Camera acha nhi hay 😔,3
Camera sucks,3
Not a product to buy,3
Thik product he,3
"Display and camera both are poor quality, 48 MP is just for showing",3
Best,3
too HEAVY,3
Hanging in multiple oparation,3
Good product 👍👍👍👍👍,3
Average,3
No thanks .,3
Grt,3
Average,3
Don't purchase......Redmi gives much bettrt option...,3
Camera,3
Not good,3
I didn't get a bill,3
Mere phone kuch applications kam nhi ker rahi Hai,3
Camera,3
Front camera bad waste,3
Camera & Video quality,3
Device performance slow,3
Nice phone as it is Samsung,3
Ok,3
Not so great,3
Not bad,3
Poor,3
Vary bad camara,3
Average,3
Camera,3
"Great deal with superb features, amazing fingure print reader, battery life and camera quality.",3
Camera quality is not as shown (48mp),3
Camera,3
it was good not best,3
E,3
Display & front camera quality is under the mark,3
Screen pixel rate is 270 ppi only,3
Camera quality is to poor,3
Nice,3
Ok,3
It's not on,3
Just ok,3
Display quality very poor,3
Battery,3
Good but not satisfactory,3
Vera level,3
Poor camera quality,3
After 15 days it's speaker doesn't work,3
Poor camera,3
Not working,3
Camera do not batter,3
Nice,3
Front camera is not good,3
Camera quality not upto the mark,3
Good,3
Camera Quality very bad,3
"Phone is very good, no hanging, charging also very good but camera quality is very very poor.",3
What is the soulution?,3
Camera,3
Super,3
Okok value for money,3
Mobile Charging is to latr,3
Good mobile,3
Good not best,3
M12,3
Pros,3
Camera quality is tooooo worst .......it is best from the view of battery and storage .,3
Camera,3
M12,3
Camera is not working,3
Ok,3
No NFC feature but wrongly mentioned on Amazon as available.,3
Buy it,3
good,3
Camera quality is low,3
??,3
Camera poor and video Quality poor,3
Display quality is not good.,3
Better,3
Camera quality is bad,3
Good for battery life and other features except camera,3
Good experience with samsung,3
Good,3
Not good this phone,3
Battery backup nice,3
👌👌👌,3
Good,3
Price,3
good,3
Camera is not as good as it should be,3
Not good enough!,3
Not good,3
I WANT TO RETURN BACK,3
Some function not work this phone such as s reen shirt,3
Average,3
Nice,3
Camera quality is very poor,3
Mobile ka invoice nahi mila,3
Camera quality is very poor,3
Not yet,3
Not bed but also not good,3
Average,3
No,3
Good,3
Not a good phone in terms of camera,3
Phone start hanging after one month,3
Camera,3
Overall averages,3
Battery power ful,3
Charger is damaged,3
Good mobile,3
कैमरा क्वालिटी बहुत खराब,3
Bad camera,3
Camera quilty is very poor,3
ok,3
👍,3
🥰,3
Wait jayda hai,3
Net speed show nahi karti,3
Okay with price,3
Its ok....,3
Accessories,3
Average use phone,3
Good....not very good,3
Camera quality is very low and poor....I request to another person ....don't purchase this phone,3
Sound not clear,3
Hangging problems,3
Front camera,3
Waited,3
Front camera quality # very 👎 👎,3
Waste of money,3
It's very wetted भारी mobile,3
Display not good,3
Worst mobile,3
Battery backup not good,3
Nor worthy for money,3
😢,3
Voice clearing no,3
Average,3
📷 quality very poor,3
Good,3
Battery 🔋,3
Average,3
Battery not good,3
Not bad,3
Processor fingerprint sensor and face Id unlockis very slow,3
Average,3
It's so heavy phone. worst phone . So many technical issues in 2 months. Worst phone.,3
Not satisfied,3
Good,3
M12,3
Mobile,3
Ok hai jyada ummid nahi ki ja sakti hai,3
Good experience,3
Well product,3
Good in small budget,3
No headphones,3
Camera quality worst,3
Good,3
Nice,3
Good,3
Cracks,3
Overall very good phone,3
Very slow charging,3
Camera,3
Good,3
Bas thik h,3
Camera is very poor and slowness issue..,3
Feels like a paper weight. Features not impressive. Better than chinese brands like redmi,3
Camera quality weak,3
Average product,3
Performance,3
Just good,3
Not like 48 mp camera,3
Bot worth 6000mah,3
Only to whom sumsung brand matters,3
Camera is not good,3
Font camer bad,3
Ok,3
NA,3
Good one,3
Best phone in small price,3
Camera,3
Product quality is best,3
Mobile strick,3
Sumsung,3
Not a product that we expected from Samsung,3
Ok,3
It is very heavy,3
कैमरा ठीक नहीं है,3
Good,3
Too heavy,3
These the best smart phone,3
Very good,3
Design,3
Camera is very bad,3
Not good,3
Proximity sensor not working good. after talking screen not get awaked or On to end the call,3
Phone hanging,3
Bad,3
Not so much good as spoken please don't buy it,3
I didn't get earphones,3
Never give up,3
बैटरी बेकअप कमजोर,3
Good,3
very nice mobile,3
Camera not good,3
Avrage,3
Camera,3
പണത്തിനൊത്ത മൂല്യം,3
good,3
ram internal,3
Camera quality is not so good,3
Low Quality,3
Just good,3
Camera quality very bad,3
"It's camera is not good, it's too thick & heavy",3
Average Mobile,3
Overall good 👍,3
Network problem,3
Bad camera quality,3
Could be better,3
no head phone,3
volume problem coming,3
Brand value,3
Vv good,3
Baki aaccha he,3
"Good product, could do better",3
Battery,3
Very good,3
Good performance,3
Very nice,3
Good,3
Good,3
Calling,3
Very Slow,3
Good,3
Best smartphone for single purpose,3
Good,3
Can't say,3
Iam Happy,3
Camera not clear,3
Heat little,3
Very good mobile,3
Note good phon but not bed phone,3
Ok,3
Gd,3
Very nice mobile phone. And 📷 not good,3
Ok,3
Okay not bad,3
Overall good smartphone phone..except camera quality.,3
Fingerprint not good,3
Best product in minimum price,3
App lock kh,3
Camera Quality,3
Delivery on time,3
ok,3
Better,3
Gh,3
Good,3
Bad camera,3
Not bad,3
ठिक है,3
Better,3
Average mobile phone,3
H,3
Super 😘💓😘,3
Goo,3
Super,3
"Heavy in Wt, it's Ok.",3
Good,3
Very Big Phone,3
Good,3
Phone speaker does not work very well,3
I suggest samsung than resmi..,3
Good,3
I am happy,3
Super,3
Battery life is good,3
Supper,3
Good,3
Good,3
Good battery,3
Good,3
Good,3
Average performance by samsug good part is battery life,3
"Not a good product in this category, there are better products with little more price.",3
NA,3
Quality,3
Gd,3
K,3
Phone is good but if you are interested in photos please don't buy this it's camera is very low,3
Ok,3
Good phone 📱,3
Good camera 🤳,3
Camera quality is not good not for 48 megapixel,3
Good but not slim,3
Amazing mobile,3
Hang problem.,3
Paisa wasul,3
good,3
Processer is not so good,3
Medium,3
Nice,3
Ok ok,3
No,3
Finger print reader want in mobile screen,3
Lgm,3
you get what you pay for and dont,3
"Average Phone, does the job.",3
Decent Hardware Ruined by Utterly Garbage Software,3
Good product in this budget,3
Overall Good Phone,3
Low quality phone.. It is heavy and not sleek,3
Works well,3
It's NOT a video lover phone .,3
Good Battery,3
Heavy like a brick!,3
"For a phone with 6 GB RAM & 128 GB ROM, it is very slow.",3
Good phone worth for money but beep issue.,3
Decent for the price,3
Worst mobile totally waste of money,3
"Just like average phone, not a Samsung like quality",3
Money value but Amazon policy very bad regarding discount and exchange amount,3
NOT GOOD PRODUCT,3
Camara is soo poor,3
Very interesting this phone,3
gggg,3
Lock screen notifications not visible!,3
Good to buy Samsung brand,3
Hanging problem in phone,3
Not meet atleast MI standard,3
"Touch function slightly hard and phone hanging soon,camera quality is good but not oseme.",3
Expectaions not fulfill as a brand like Samsung,3
Camera,3
Worst mobile,3
Dialing and calling very very slow,3
Delivery also too late for this product am waiting 8days,3
This is good,3
Make better mobile like vivo,3
Awkward to type with,3
I LOVED THE MOBILE BUT THESE IS NOT MADE FOR GAMING WE CANNOT PLAY FREE FIRE ONLY THEN APPS CRASH,3
Camera so bad,3
heating issues,3
Good battery ok ok camera not so good as said 48mp????? Touch is bit rough,3
So so phone don't 📱purchase,3
Average product,3
Thik thak product,3
Hanging problem,3
Except camera quality everything is good,3
Chiki chiki bow vow,3
Phone working slowly,3
camera quality is Very Bad....,3
Samsung M12 having too weight 225 gms,3
Camera quality is not good,3
Not upto the mark....,3
Camera,3
The only good thing phone has is its battery,3
Average,3
Good phone.,3
"it hasn't the magnatic sensor. heating problem is there, also slow sometimes",3
HEAVY,3
This is good phone,3
"Slow and lagging ,phone weight is heavy",3
Average model,3
Good,3
Bad camera quality,3
Bal ka phone.,3
Very good,3
You can buy for elders,3
"5.5"" and 5"" screen size ka phone banao",3
my purchase bill,3
if you need battery then buy this smartphone,3
Mobile flas is so poor,3
Not a good product,3
Very bad,3
Nice look l,3
Mediocre.,3
Good budget phone but nothing to praise,3
overall normal phone,3
Good product,3
Good but not best,3
Camera quality is very poor,3
Can get better,3
Not Good in this price,3
Okay types,3
Battery life just I am impressed,3
Not bad,3
Disappointed,3
battery early discharge,3
"Average performance phone, good for normal users",3
Expensive,3
An average phone.,3
Handset with common features,3
Average phone is terms of processor speed,3
Not as advertised,3
Screen brightness flickers in low light while switching between apps,3
Worth for money,3
Poor Battery and camara,3
Heavy and thick,3
Defective Charger,3
Poor processor basic UI also lagging,3
Made in China product,3
Redme 9A,3
Cons and Pros,3
Points to be noted,3
Good but not up to the mark,3
Goooooooood,3
A decent phone with quite a flaws,3
Average,3
Nice deal in this price,3
China DESH KA PHONE......,3
Good Budget Phone for normal uses,3
Good,3
No notification light. No charging light.,3
Sea Blue ?? DARK BLUE IT IS....,3
Nice Phone for doing normal works,3
Over all good. IT gives premium look.,3
Okay to be one’s secondary phone,3
Front camera is very disappointing during nightlights.,3
Good for below average users.,3
Not so good,3
For the price it is ok..,3
Simple smartphone but has huge performance and speed issues.,3
Inferior version of Redmi 7a,3
01 year review: Just serves basic purpose.,3
Good inexpensive phone,3
Its a superb value for money phone,3
Don't Buy This!!!,3
Ok.Could have been better.,3
Nice Phone in 2300 because i got it in a exchange of my old realme c2,3
Performance - 6.5/10,3
Not much expected,3
Charger is defective stops working within 2weeks return policy period should be increased .,3
Budget Friendly,3
Low budget ok ok mobile,3
Value for your money,3
A great buy for Under 7k.,3
Redmi did not make justice to this product.,3
Quality related issues.,3
Ok! for the budjet,3
Decent. But worse camera,3
Chinese product..good though.,3
AVERAGE RATING BECAUSE OF THIS 👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻,3
Good,3
Average phone- serves its cost,3
Good phone at this price,3
50/50,3
It lags alot even in the start,3
Cameras,3
Ok phone but as per price & performance its a little high priced,3
Storage Issue - Others,3
Phone hangs sometime..,3
Nice Product,3
Not that good.,3
Not worth for money.,3
Long term review,3
Mobile is Ok for within this range.,3
WiFi hotspot doesn't connect to Laptop,3
Pls hit helpful button if you like the review.,3
Is it good or not?,3
overall good experience,3
IDK WHO PREFER WHAT,3
Not buy 2gb ram,3
Fast charger replaced by 5w charger.,3
recommended for average users,3
network connection is too poor in Indoor.,3
Not setisfy,3
Nice,3
Bad product,3
Voice not Coming in the Phone,3
Good for Normal Use,3
Think twice.,3
Nice product,3
Budget phone,3
Good for parents or people who doesn't want much from a phone,3
"Not fit for students, this product deserves for parents and grandparents",3
"Worst experience by MI phone, very slow in speed and always hang",3
May be software problem unable to cut phone call,3
No direct video call😐,3
Average product,3
Not so happy,3
Average,3
Display Not clear .even not like 5A,3
Good but not best,3
Cheap and best,3
Don't buy,3
Good product overall (review after a month of usage),3
Ok phone...,3
Okay product,3
"Budget Good, but have Network connectivity issue",3
8A IS BETTER,3
Ok,3
