comments,rating
Good,3
Fair,3
Just okay,3
Just okay,3
Does the job,3
Decent product,3
Delectated body,3
Nice,3
Fair,3
Nice,3
Nice,3
Nice,3
Decent product,3
Just okay,3
Good,3
Nice,3
Good,3
Nice,3
Decent product,3
Nice,3
Nice,3
Fair,3
Just okay,3
Good,3
Decent product,3
Just okay,3
Nice,3
Good,3
Just okay,3
Nice,3
Does the job,3
Does the job,3
Just okay,3
Fair,3
Fair,3
Fair,3
Decent product,3
Fair,3
Just okay,3
Just okay,3
Nice,3
Just okay,3
Does the job,3
Fair,3
Good,3
Nice,3
Decent product,3
Good,3
Fair,3
Good,3
Does the job,3
Decent product,3
Good,3
Nice,3
Good,3
Fair,3
Decent product,3
Nice,3
Nice,3
Good,3
Just okay,3
Good,3
Fair,3
Decent product,3
"Average Product, at the given price range.",3
Nice,3
Good,3
Good,3
Good,3
Good,3
Decent product,3
Does the job,3
Decent product,3
"Average Product, at the given price range.",3
Nice,3
Good,3
Good,3
Fair,3
Good,3
Good,3
does the job - just be thoughtful about the windows version,3
Does the job,3
Fair,3
worth for money,3
Does the job,3
Nice,3
Decent product,3
Just okay,3
Good,3
Does the job,3
Decent product,3
Nice,3
Just okay,3
Fair,3
Just okay,3
Does the job,3
Nice,3
Decent product,3
Fair,3
Nice,3
Good,3
Does the job,3
Good,3
Nice,3
Does the job,3
Fair,3
Nice,3
Nice,3
Nice,3
Good,3
Decent product,3
Decent product,3
Nice,3
Decent product,3
Decent product,3
Nice,3
Does the job,3
Good,3
Does the job,3
Does the job,3
Just okay,3
Fair,3
Good,3
Fair,3
Fair,3
Fair,3
Decent product,3
Decent product,3
Good,3
Nice,3
Okay product,3
Just okay,3
Decent product,3
Good,3
Does the job,3
Fair,3
Just okay,3
Fair,3
Fair,3
Nice,3
Decent product,3
Good,3
Does the job,3
Does the job,3
Decent product,3
Fair,3
Fair,3
Fair,3
Just okay,3
Fair,3
Could be way better,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Moderate,2
Could be way better,2
Not good,2
High-pitched sound like hard disk failing/fan scratching,2
Bad quality,2
Expected a better product,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Expected a better product,2
Slightly disappointed,2
Expected a better product,2
bad product,2
Expected a better product,2
Slightly disappointed,2
Not good,2
Expected a better product,2
Could be way better,2
Moderate,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Could be way better,2
Could be way better,2
Slightly disappointed,2
Expected a better product,2
Could be way better,2
Not good,2
Could be way better,2
Could be way better,2
Not good,2
Expected a better product,2
Worst camera,2
Could be way better,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Moderate,2
Not good,2
High-pitched sound like hard disk failing/fan scratching,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Moderate,2
Expected a better product,2
Not good,2
Slightly disappointed,2
Could be way better,2
Expected a better product,2
Slightly disappointed,2
Could be way better,2
Bad quality,2
Expected a better product,2
Not good,2
High-pitched sound like hard disk failing/fan scratching,2
Bad quality,2
Expected a better product,2
Slightly disappointed,2
Slightly disappointed,2
Don't go for it..,2
Expected a better product,2
Moderate,2
Expected a better product,2
Expected a better product,2
Bad quality,2
Moderate,2
Expected a better product,2
Not good,2
Could be way better,2
Could be way better,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Slightly disappointed,2
Not good,2
Expected a better product,2
Slightly disappointed,2
Slightly disappointed,2
Slightly disappointed,2
Slightly disappointed,2
Slightly disappointed,2
Slightly disappointed,2
Irrelevant gift coupon.,2
Bad quality,2
Not good,2
Not good,2
Expected a better product,2
Not good,2
Could be way better,2
Expected a better product,2
Bad quality,2
Average Laptop,2
Not good,2
Moderate,2
Moderate,2
Could be way better,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Not good,2
High-pitched sound like hard disk failing/fan scratching,2
Bad quality,2
Expected a better product,2
Bad quality,2
Not good,2
Moderate,2
Bad quality,2
Slightly disappointed,2
Moderate,2
Bad quality,2
Expected a better product,2
Bad quality,2
Expected a better product,2
Slightly disappointed,2
Not good,2
Could be way better,2
Bad quality,2
Expected a better product,2
Not good,2
Not good,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Not good,2
High-pitched sound like hard disk failing/fan scratching,2
Bad quality,2
Expected a better product,2
Moderate,2
Expected a better product,2
Moderate,2
Could be way better,2
Expected a better product,2
Could be way better,2
Slightly disappointed,2
Expected a better product,2
Could be way better,2
Not good,2
Expected a better product,2
Slightly disappointed,2
Bad quality,2
Moderate,2
Could be way better,2
Bad quality,2
Expected a better product,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Not good,2
High-pitched sound like hard disk failing/fan scratching,2
Bad quality,2
Expected a better product,2
Bad quality,2
Expected a better product,2
Could be way better,2
Good package with disappointing battery & camera,2
Not good,2
Could be way better,2
Not good,2
Slightly disappointed,2
Could be way better,2
Could be way better,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Not good,2
High-pitched sound like hard disk failing/fan scratching,2
Bad quality,2
Expected a better product,2
Not good,2
Slightly disappointed,2
Moderate,2
Slightly disappointed,2
Slightly disappointed,2
Irrelevant gift coupon.,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Bad quality,2
Not good,2
High-pitched sound like hard disk failing/fan scratching,2
Bad quality,2
Expected a better product,2
Not good,2
Moderate,2
Could be way better,2
Slightly disappointed,2
Slightly disappointed,2
Expected a better product,2
Could be way better,2
Bad quality,2
Expected a better product,2
Could be way better,2
Bad quality,2
Moderate,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Not good,2
Moderate,2
Bad quality,2
Slightly disappointed,2
Not good,2
Slightly disappointed,2
Not good,2
Bad quality,2
Expected a better product,2
Could be way better,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Expected a better product,2
Not good,2
Slightly disappointed,2
Could be way better,2
Bad quality,2
Moderate,2
Not good,2
Not good,2
Moderate,2
Expected a better product,2
Expected a better product,2
Not good,2
Could be way better,2
Moderate,2
Not good,2
Not good,2
High-pitched sound like hard disk failing/fan scratching,2
Bad quality,2
Expected a better product,2
Could be way better,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Not good,2
Expected a better product,2
Moderate,2
Slightly disappointed,2
Could be way better,2
Not good,2
High-pitched sound like hard disk failing/fan scratching,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Moderate,2
Could be way better,2
Expected a better product,2
Moderate,2
Slightly disappointed,2
Expected a better product,2
Slightly disappointed,2
Expected a better product,2
bad product,2
Moderate,2
Slightly disappointed,2
Not good,2
Expected a better product,2
Could be way better,2
Moderate,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Could be way better,2
Could be way better,2
Slightly disappointed,2
Expected a better product,2
Could be way better,2
Slightly disappointed,2
Moderate,2
Could be way better,2
Could be way better,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Moderate,2
Not good,2
Could be way better,2
Not good,2
High-pitched sound like hard disk failing/fan scratching,2
Bad quality,2
Expected a better product,2
Moderate,2
Expected a better product,2
Could be way better,2
Bad quality,2
Not good,2
Could be way better,2
Expected a better product,2
Not good,2
Slightly disappointed,2
Could be way better,2
Expected a better product,2
Slightly disappointed,2
Could be way better,2
Bad quality,2
Expected a better product,2
Not good,2
High-pitched sound like hard disk failing/fan scratching,2
Bad quality,2
Expected a better product,2
Slightly disappointed,2
Slightly disappointed,2
Don't go for it..,2
Expected a better product,2
Moderate,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Bad quality,2
Moderate,2
Moderate,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Slightly disappointed,2
Not good,2
Expected a better product,2
Slightly disappointed,2
Slightly disappointed,2
Slightly disappointed,2
Slightly disappointed,2
Slightly disappointed,2
Expected a better product,2
Bad quality,2
Average Laptop,2
Not good,2
Moderate,2
Slightly disappointed,2
Irrelevant gift coupon.,2
Could be way better,2
Bad quality,2
Expected a better product,2
Bad quality,2
Not good,2
Moderate,2
Bad quality,2
Slightly disappointed,2
Moderate,2
Bad quality,2
Expected a better product,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Not good,2
Not good,2
High-pitched sound like hard disk failing/fan scratching,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Not good,2
Slightly disappointed,2
Could be way better,2
Bad quality,2
Expected a better product,2
Moderate,2
Expected a better product,2
Moderate,2
Could be way better,2
Expected a better product,2
Could be way better,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Not good,2
High-pitched sound like hard disk failing/fan scratching,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Not good,2
Could be way better,2
Bad quality,2
Expected a better product,2
Could be way better,2
Expected a better product,2
Not good,2
Could be way better,2
Expected a better product,2
Could be way better,2
Bad quality,2
Not good,2
Not good,2
Moderate,2
"Look and fill is fine, but speed is very slow",2
Bad quality,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Disappointed,2
Not good,2
Expected a better product,2
Could be way better,2
Slightly disappointed,2
Expected a better product,2
Not good,2
Slightly disappointed,2
Moderate,2
Moderate,2
Moderate,2
Moderate,2
Slightly disappointed,2
Not good,2
Not good,2
Moderate,2
Bad quality,2
Slightly disappointed,2
Moderate,2
Moderate,2
Could be way better,2
Bad quality,2
Expected a better product,2
Not good,2
Slightly disappointed,2
Could be way better,2
Not good,2
Expected a better product,2
Moderate,2
Slightly disappointed,2
Moderate,2
Bad quality,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Bad quality,2
Not good,2
Not good,2
Not good,2
Slightly disappointed,2
Could be way better,2
Could be way better,2
Slightly disappointed,2
Expected a better product,2
Bad quality,2
Not good,2
Slightly disappointed,2
Expected a better product,2
Slightly disappointed,2
Moderate,2
Not good,2
Moderate,2
Slightly disappointed,2
Bad quality,2
Not good,2
Bad quality,2
Could be way better,2
Not good,2
Expected a better product,2
Bad quality,2
Slightly disappointed,2
Expected a better product,2
Moderate,2
Expected a better product,2
Bad quality,2
Moderate,2
Expected a better product,2
Bad quality,2
Not good,2
Bad quality,2
Bad quality,2
Moderate,2
Expected a better product,2
Not good,2
Moderate,2
Bad quality,2
Could be way better,2
Not good,2
Bad quality,2
Slightly disappointed,2
Not good,2
Slightly disappointed,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Not good,2
Moderate,2
Not good,2
Not good,2
Moderate,2
"Look and fill is fine, but speed is very slow",2
Bad quality,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Disappointed,2
Not good,2
Expected a better product,2
Could be way better,2
Slightly disappointed,2
Expected a better product,2
Not good,2
Slightly disappointed,2
Moderate,2
Moderate,2
Moderate,2
Moderate,2
Slightly disappointed,2
Not good,2
Not good,2
Moderate,2
Bad quality,2
Slightly disappointed,2
Moderate,2
Moderate,2
Could be way better,2
Bad quality,2
Expected a better product,2
Not good,2
Could be way better,2
Bad quality,2
Expected a better product,2
Slightly disappointed,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Bad quality,2
Not good,2
High-pitched sound like hard disk failing/fan scratching,2
Bad quality,2
Expected a better product,2
Could be way better,2
Good package with disappointing battery & camera,2
Not good,2
Could be way better,2
Not good,2
Expected a better product,2
Could be way better,2
Could be way better,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Moderate,2
Slightly disappointed,2
Slightly disappointed,2
Irrelevant gift coupon.,2
Not good,2
High-pitched sound like hard disk failing/fan scratching,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Slightly disappointed,2
Could be way better,2
Bad quality,2
Moderate,2
Expected a better product,2
Could be way better,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Not good,2
High-pitched sound like hard disk failing/fan scratching,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Not good,2
Moderate,2
Could be way better,2
Slightly disappointed,2
Slightly disappointed,2
Expected a better product,2
Could be way better,2
Bad quality,2
Expected a better product,2
Could be way better,2
Bad quality,2
Moderate,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Not good,2
Moderate,2
Bad quality,2
Slightly disappointed,2
Not good,2
Slightly disappointed,2
Not good,2
Bad quality,2
Expected a better product,2
Could be way better,2
Bad quality,2
Expected a better product,2
Not good,2
High-pitched sound like hard disk failing/fan scratching,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Moderate,2
Could be way better,2
Expected a better product,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Expected a better product,2
Slightly disappointed,2
Expected a better product,2
bad product,2
Moderate,2
Slightly disappointed,2
Not good,2
Expected a better product,2
Could be way better,2
Expected a better product,2
Could be way better,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Could be way better,2
Slightly disappointed,2
Expected a better product,2
Could be way better,2
Not good,2
Could be way better,2
Could be way better,2
Bad quality,2
Expected a better product,2
Slightly disappointed,2
Moderate,2
Could be way better,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Not good,2
Expected a better product,2
Worst camera,2
Moderate,2
Not good,2
High-pitched sound like hard disk failing/fan scratching,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Moderate,2
Not good,2
Could be way better,2
Not good,2
Could be way better,2
Could be way better,2
Could be way better,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Not good,2
High-pitched sound like hard disk failing/fan scratching,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Not good,2
Slightly disappointed,2
Could be way better,2
Expected a better product,2
Slightly disappointed,2
Slightly disappointed,2
Slightly disappointed,2
Don't go for it..,2
Expected a better product,2
Moderate,2
Moderate,2
Moderate,2
Could be way better,2
Bad quality,2
Moderate,2
Slightly disappointed,2
Slightly disappointed,2
Bad quality,2
Not good,2
Not good,2
Expected a better product,2
Not good,2
Could be way better,2
Could be way better,2
Bad quality,2
Bad quality,2
Moderate,2
Expected a better product,2
Expected a better product,2
Not good,2
Not good,2
High-pitched sound like hard disk failing/fan scratching,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Expected a better product,2
Expected a better product,2
Moderate,2
Expected a better product,2
Moderate,2
Could be way better,2
Expected a better product,2
Could be way better,2
Slightly disappointed,2
Not good,2
High-pitched sound like hard disk failing/fan scratching,2
Bad quality,2
Expected a better product,2
Could be way better,2
Bad quality,2
Could be way better,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Expected a better product,2
Not good,2
Could be way better,2
Expected a better product,2
Could be way better,2
Bad quality,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Slightly disappointed,2
Could be way better,2
Expected a better product,2
Expected a better product,2
Not good,2
Slightly disappointed,2
Could be way better,2
Bad quality,2
Expected a better product,2
Not good,2
High-pitched sound like hard disk failing/fan scratching,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Moderate,2
Expected a better product,2
Expected a better product,2
Bad quality,2
Not good,2
High-pitched sound like hard disk failing/fan scratching,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Moderate,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Bad quality,2
Expected a better product,2
Slightly disappointed,2
Bad quality,2
Moderate,2
Not good,2
Not good,2
Moderate,2
Slightly disappointed,2
Bad quality,2
Bad quality,2
Expected a better product,2
Not good,2
Bad quality,2
Expected a better product,2
Bad quality,2
Not good,2
Slightly disappointed,2
Not good,2
Slightly disappointed,2
Not good,2
Could be way better,2
Moderate,2
Not good,2
Expected a better product,2
Moderate,2
Could be way better,2
Bad quality,2
Expected a better product,2
Not good,2
High-pitched sound like hard disk failing/fan scratching,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Moderate,2
Could be way better,2
Could be way better,2
Expected a better product,2
Moderate,2
Slightly disappointed,2
Expected a better product,2
Slightly disappointed,2
Expected a better product,2
bad product,2
Moderate,2
Expected a better product,2
Slightly disappointed,2
Not good,2
Expected a better product,2
Could be way better,2
Moderate,2
Not good,2
Slightly disappointed,2
Moderate,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Could be way better,2
Could be way better,2
Slightly disappointed,2
Expected a better product,2
Could be way better,2
Could be way better,2
Not good,2
Expected a better product,2
Worst camera,2
Expected a better product,2
Moderate,2
Moderate,2
Could be way better,2
Bad quality,2
Not good,2
Could be way better,2
Not good,2
Could be way better,2
Could be way better,2
Expected a better product,2
Not good,2
Slightly disappointed,2
Could be way better,2
Expected a better product,2
Slightly disappointed,2
Could be way better,2
Bad quality,2
Expected a better product,2
Not good,2
High-pitched sound like hard disk failing/fan scratching,2
Bad quality,2
Expected a better product,2
Expected a better product,2
Slightly disappointed,2
Slightly disappointed,2
Don't go for it..,2
Expected a better product,2
Moderate,2
Moderate,2
Expected a better product,2
Bad quality,2
Average Laptop,2
Not good,2
Moderate,2
Expected a better product,2
Bad quality,2
Moderate,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Could be way better,2
Could be way better,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Slightly disappointed,2
Slightly disappointed,2
Not good,2
Expected a better product,2
Could be way better,2
Moderate,2
Not good,2
Moderate,2
Disappointed and not recommended.,2
Bad quality,2
Moderate,2
Not good,2
Not good,2
Moderate,2
Slightly disappointed,2
Bad quality,2
Bad quality,2
Expected a better product,2
Not good,2
Bad quality,2
Expected a better product,2
Bad quality,2
Not good,2
Slightly disappointed,2
Not good,2
Slightly disappointed,2
Expected a better product,2
Bad quality,2
Not good,2
Moderate,2
Bad quality,2
Slightly disappointed,2
Moderate,2
Bad quality,2
Expected a better product,2
Bad quality,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Could be way better,2
Could be way better,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Slightly disappointed,2
Could be way better,2
Slightly disappointed,2
Not good,2
Expected a better product,2
Could be way better,2
Moderate,2
Moderate,2
Expected a better product,2
Moderate,2
Could be way better,2
Expected a better product,2
Could be way better,2
Slightly disappointed,2
Slightly disappointed,2
Could be way better,2
Bad quality,2
Could be way better,2
Not good,2
Slightly disappointed,2
Expected a better product,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Could be way better,2
Could be way better,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Slightly disappointed,2
Could be way better,2
Good package with disappointing battery & camera,2
Not good,2
Could be way better,2
Not good,2
Bad quality,2
Slightly disappointed,2
Not good,2
Expected a better product,2
Could be way better,2
Moderate,2
Expected a better product,2
Expected a better product,2
Slightly disappointed,2
Could be way better,2
Not good,2
Could be way better,2
Moderate,2
Not good,2
Slightly disappointed,2
Irrelevant gift coupon.,2
Slightly disappointed,2
Slightly disappointed,2
Don't go for it..,2
Expected a better product,2
Moderate,2
Moderate,2
Slightly disappointed,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Could be way better,2
Could be way better,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Slightly disappointed,2
Slightly disappointed,2
Not good,2
Expected a better product,2
Could be way better,2
Moderate,2
Could be way better,2
Slightly disappointed,2
Could be way better,2
Bad quality,2
Expected a better product,2
Could be way better,2
Expected a better product,2
Not good,2
Could be way better,2
Expected a better product,2
Could be way better,2
Bad quality,2
Expected a better product,2
Moderate,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Expected a better product,2
Not good,2
Slightly disappointed,2
Could be way better,2
Slightly disappointed,2
Could be way better,2
Expected a better product,2
Moderate,2
Could be way better,2
Expected a better product,2
Could be way better,2
Expected a better product,2
Not good,2
Could be way better,2
Expected a better product,2
Could be way better,2
Bad quality,2
Could be way better,2
Good Looking but a Lazy Laptop,2
Expected a better product,2
Moderate,2
Moderate,2
Could be way better,2
Bad quality,2
Slightly disappointed,2
Moderate,2
Slightly disappointed,2
Expected a better product,2
Slightly disappointed,2
Expected a better product,2
bad product,2
Expected a better product,2
Slightly disappointed,2
Not good,2
Expected a better product,2
Could be way better,2
Moderate,2
Moderate,2
Expected a better product,2
Moderate,2
Could be way better,2
Expected a better product,2
Could be way better,2
Slightly disappointed,2
Not good,2
Slightly disappointed,2
Expected a better product,2
Moderate,2
Could be way better,2
Could be way better,2
Slightly disappointed,2
Expected a better product,2
Could be way better,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Not good,2
Could be way better,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Could be way better,2
Could be way better,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Slightly disappointed,2
Slightly disappointed,2
Not good,2
Expected a better product,2
Could be way better,2
Moderate,2
Could be way better,2
Not good,2
Expected a better product,2
Worst camera,2
Expected a better product,2
Moderate,2
Not good,2
Could be way better,2
Not good,2
High-pitched sound like hard disk failing/fan scratching,2
Bad quality,2
Expected a better product,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Could be way better,2
Could be way better,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Slightly disappointed,2
Moderate,2
Slightly disappointed,2
Could be way better,2
Slightly disappointed,2
Slightly disappointed,2
Don't go for it..,2
Expected a better product,2
Moderate,2
Moderate,2
Bad quality,2
Moderate,2
Slightly disappointed,2
Could be way better,2
Not good,2
Expected a better product,2
Could be way better,2
Expected a better product,2
Not good,2
Could be way better,2
Expected a better product,2
Could be way better,2
Bad quality,2
Good Looking but a Lazy Laptop,2
Expected a better product,2
Moderate,2
Moderate,2
Could be way better,2
Bad quality,2
Slightly disappointed,2
Could be way better,2
Bad quality,2
Expected a better product,2
Slightly disappointed,2
Irrelevant gift coupon.,2
Moderate,2
Expected a better product,2
Moderate,2
Could be way better,2
Expected a better product,2
Could be way better,2
Slightly disappointed,2
Slightly disappointed,2
Could be way better,2
Moderate,2
Moderate,2
Slightly disappointed,2
Slightly disappointed,2
Not good,2
Not good,2
Could be way better,2
Good Looking but a Lazy Laptop,2
Expected a better product,2
Moderate,2
Moderate,2
Could be way better,2
Bad quality,2
Slightly disappointed,2
Not good,2
Moderate,2
Could be way better,2
Slightly disappointed,2
Slightly disappointed,2
Expected a better product,2
Could be way better,2
Bad quality,2
Expected a better product,2
Could be way better,2
Bad quality,2
Moderate,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Not good,2
Moderate,2
Bad quality,2
Slightly disappointed,2
Not good,2
Slightly disappointed,2
Not good,2
Bad quality,2
Expected a better product,2
Could be way better,2
Bad quality,2
Slightly disappointed,2
Slightly disappointed,2
Don't go for it..,2
Expected a better product,2
Moderate,2
Not good,2
Slightly disappointed,2
Not good,2
Expected a better product,2
Could be way better,2
Moderate,2
Expected a better product,2
Expected a better product,2
Slightly disappointed,2
Expected a better product,2
Slightly disappointed,2
Slightly disappointed,2
Don't go for it..,2
Expected a better product,2
Moderate,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Could be way better,2
Could be way better,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Slightly disappointed,2
Bad quality,2
Moderate,2
Moderate,2
Bad quality,2
Slightly disappointed,2
Slightly disappointed,2
Irrelevant gift coupon.,2
Slightly disappointed,2
Could be way better,2
Expected a better product,2
Expected a better product,2
Slightly disappointed,2
Could be way better,2
Moderate,2
Expected a better product,2
Could be way better,2
Expected a better product,2
Not good,2
Could be way better,2
Expected a better product,2
Could be way better,2
Bad quality,2
Good Looking but a Lazy Laptop,2
Expected a better product,2
Moderate,2
Moderate,2
Could be way better,2
Bad quality,2
Slightly disappointed,2
Moderate,2
Expected a better product,2
Moderate,2
Could be way better,2
Expected a better product,2
Could be way better,2
Slightly disappointed,2
Slightly disappointed,2
Not good,2
Expected a better product,2
Could be way better,2
Moderate,2
Not good,2
Slightly disappointed,2
Expected a better product,2
Could be way better,2
Expected a better product,2
Not good,2
Slightly disappointed,2
Could be way better,2
Bad quality,2
Moderate,2
Not good,2
Not good,2
Moderate,2
Slightly disappointed,2
Bad quality,2
Bad quality,2
Expected a better product,2
Not good,2
Bad quality,2
Expected a better product,2
Bad quality,2
Not good,2
Slightly disappointed,2
Not good,2
Slightly disappointed,2
Not good,2
Could be way better,2
Moderate,2
Not good,2
Slightly disappointed,2
Slightly disappointed,2
Don't go for it..,2
Expected a better product,2
Moderate,2
Expected a better product,2
Could be way better,2
Moderate,2
Could be way better,2
Moderate,2
Moderate,2
Slightly disappointed,2
Expected a better product,2
Slightly disappointed,2
Expected a better product,2
bad product,2
Expected a better product,2
Slightly disappointed,2
Not good,2
Expected a better product,2
Could be way better,2
Moderate,2
Could be way better,2
Could be way better,2
Slightly disappointed,2
Expected a better product,2
Could be way better,2
Could be way better,2
Bad quality,2
Moderate,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Not good,2
Expected a better product,2
Worst camera,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Could be way better,2
Could be way better,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Slightly disappointed,2
Slightly disappointed,2
Moderate,2
Could be way better,2
Moderate,2
Expected a better product,2
Could be way better,2
Bad quality,2
Not good,2
Could be way better,2
Expected a better product,2
Not good,2
Slightly disappointed,2
Could be way better,2
Expected a better product,2
Slightly disappointed,2
Not good,2
High-pitched sound like hard disk failing/fan scratching,2
Bad quality,2
Expected a better product,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Could be way better,2
Could be way better,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Slightly disappointed,2
Moderate,2
Slightly disappointed,2
Slightly disappointed,2
Don't go for it..,2
Expected a better product,2
Moderate,2
Moderate,2
Slightly disappointed,2
Not good,2
Could be way better,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Slightly disappointed,2
Bad quality,2
Moderate,2
Not good,2
Could be way better,2
Moderate,2
Not good,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Slightly disappointed,2
Not good,2
Expected a better product,2
Slightly disappointed,2
Slightly disappointed,2
Slightly disappointed,2
Slightly disappointed,2
Slightly disappointed,2
Slightly disappointed,2
Slightly disappointed,2
Don't go for it..,2
Expected a better product,2
Moderate,2
Not good,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Could be way better,2
Could be way better,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Slightly disappointed,2
Slightly disappointed,2
Irrelevant gift coupon.,2
Could be way better,2
Bad quality,2
Moderate,2
Bad quality,2
Not good,2
Moderate,2
Bad quality,2
Slightly disappointed,2
Moderate,2
Bad quality,2
Expected a better product,2
Bad quality,2
Not good,2
Not good,2
Expected a better product,2
Not good,2
Could be way better,2
Moderate,2
Not good,2
Moderate,2
Expected a better product,2
Moderate,2
Could be way better,2
Expected a better product,2
Could be way better,2
Slightly disappointed,2
Slightly disappointed,2
Slightly disappointed,2
Don't go for it..,2
Expected a better product,2
Moderate,2
Moderate,2
Moderate,2
Slightly disappointed,2
Not good,2
Not good,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Could be way better,2
Could be way better,2
