comments,rating
"Good hardware, average software",3
Mi Must think about its customers,3
Below average quality considering its 2020,3
Good for its price range,3
Not bad,3
"Not the best, but in 16k dont expect more",3
Don't buy this TV,3
Average Product,3
Not fully statisfied,3
CHECK MRP on the Box!! Standard display boosts a lot,3
Average Product from MI,3
Value for money smart tv !!!,3
Very slow compared to the Mi TV 4A Pro,3
Good picture but poor sound,3
Serious Compatibility Issues,3
It isn't of much worth,3
50-50... Budget TV,3
Smart connectivity needs more RAM,3
Some Features not working and prob in connecting to wifi,3
HD Videos are not playing the videos are played in MI TV are not playing in ONIDA TV,3
Service is worst.,3
"TVS-E installation service sucks, they reschedule blaming you u without even consulting you.",3
tv without wall mount user manual and batteries,3
Installation Problem,3
CASTING FEATURE NOT WORKING,3
Viewing experience is good...,3
This TV Should never be your first option.,3
Sound is too low,3
Ok to buy considering the price segment,3
Display,3
Value products,3
Mi product had not word TV ok,3
TV is not getting POWER ON,3
Donot buy if you are using Netflix and amazon prime,3
Three star,3
Olny sales no service,3
साउंड व् प्रोसेसर स्मार्ट टीवी के लिए अत्यधिक आवश्यक है जो इस प्रोडक्ट की कमी है,3
Failure to fulfill the expectations of customer from a reputed company,3
More cons than pros,3
Poor return service,3
Only custom sound settings seems have some issue,3
Good,3
Get the information of replacement,3
Very bad picture quality. Not clear.,3
Uneven Audio,3
OKay-ish product.,3
Chinese remote,3
"Reasonable price, but Netflix , Amazon video not supprted",3
RC connector missing after installation by sevice people,3
Average,3
Satisfactory,3
Seller fooled me in the name of additional feature.,3
Very worst tv dont buy the product,3
Don't buy from Cloudtail India Private Limited,3
TV average ok,3
Nice design but Wi-Fi disconnection problem,3
remote issue & installation charges,3
Its Okay,3
Okayish,3
Thik hai.,3
Average Product,3
2 issues for sure.,3
Not worth due to slowness of the TV,3
ITS GOOD,3
Voice input is not working.. might be defective remote,3
"Remote and android version is slow felt like hanging, I don't like the functionality options",3
Mi service very poor,3
Very good product,3
Screencast not working,3
Chrom cast is very very poor.,3
Mirror imaging is not very functional,3
Not a good quality smart TV and Mobile sharing not possible,3
Best TV..worst remote,3
Ok with some issues,3
"after 2 months , tv is not working .",3
If you want 43 inch tv in low price go for it..,3
Bad installation service.,3
Mi tv 43 inch review,3
Overall good,3
WORST SERVICE,3
Worst voice command feature,3
Not a good one,3
LED TV is good but Wall Mount bracket & Remote Battery charges are charged.,3
Excellent. Worthy for money,3
Mobile connectivity very very poor,3
Demo is necessary......,3
Wifi issue with TV,3
Not a Good buy,3
Poor Sound!,3
ok ok,3
No products services available,3
Barcode pasted on screen!!!,3
Average tv for Price,3
Pls youself important help me,3
Nice but cant cast without network,3
PROBLEM,3
Bumby,3
Product is missing with batteries of remote.,3
The remote never worked!,3
Quality is low,3
Averge picture Quality and Connectivity,3
Product not worth buying,3
Installation process needs to improve big time and not make the customer regret buying the product,3
Poor after Sales !!,3
Good experience with some glitches,3
Couples of limitations in MI TV.,3
Need Installation help,3
Colors of the tv are not good.,3
Missing Prime/Netflix,3
It's not a number one android tv.,3
OK for the price tag,3
"Tv doesn't turn on , after just 20 days.",3
pendrive problem,3
attaching srt file to videos viewed through usb.,3
Average TV,3
Not bad at this price,3
Not upto the Expected standard,3
Installation pending since 1 month,3
Poor after sales service,3
Quality is ok,3
Order delivered as per schedule,3
Fine product,3
budget friendly I will give 3/5,3
No Installation,3
Mi installation person not came,3
Good product. Sound quality need to be improved.,3
Pathetic Service of Installation By Amazon,3
Apps slow,3
Picture quality is not good in dth connection,3
Tv Slow Processing,3
Best tv in this range,3
Good product. But slow processing.,3
Remote doesn’t Pair with the TV,3
Not bad,3
Horizontal line appearing on the center of the TV,3
Poor wifi connectivity,3
Purchase in showroom,3
ok product ...,3
Problems hai,3
MI tv Installation numbar not 25th my product reciwd no call MI customer care,3
Picture quality is very bad,3
Screen cast function is not working,3
It's ok,3
Taking long time to start,3
Performance Not Good,3
Internet connectivity,3
Not satisfactory,3
Why are you pest Hard stickers on pennel?,3
No stand provided,3
TV Installation Service - (MI) is worst.,3
One to start product and Worst service and support,3
Not good product,3
Wifi Problem,3
Smart work of remote,3
Remote not working properly,3
Not for gaming consoles,3
Could be better,3
Good,3
An average buy,3
It waa not good from Amazon side.,3
No Mirrorcast,3
Product is good..,3
Good product but worst packing,3
Good picture quality. Consumes too much of internet data.,3
"Remote issue, not working I need to clear the issue",3
Poor picture quality but sound is too Best,3
Ok,3
Very poor installation process,3
Very good,3
Not recommended,3
No display,3
Good Amazon service but installation charges should be free,3
Connectivity problem,3
Good for entertainment purpose,3
Buffer time is very high,3
My new mi led tv,3
Remote not working after 15days,3
Need to improve service,3
Good,3
Plz make me warrenty available asap,3
Best tv all future is here ☺️,3
"good picture quality,bad connectivity",3
Picture quality needs to improve..,3
Dolby Audio,3
Ok,3
Received defective product,3
Sound not good,3
Good Purchase of TV only not smart,3
No mute button,3
Disappointed with picture quality,3
No Free installation,3
Is there any option to replace with 40 inch in place of 32 inch,3
All in all review,3
You get what you paid for,3
Sound will be really low,3
Good,3
picture quality is not good,3
Chromecast,3
WiFi not working,3
Nice,3
not received copy of bill,3
11,3
picture quality and facility of on-line channel,3
Miracast connectivity very poor,3
Voice recognition,3
Think twice before buying .,3
Ok nice good,3
In some features it is good but something went wrong within 1 month like unwanted noise release,3
Best in price,3
Better to buy LG,3
Received defective piece,3
Good Product,3
Average product,3
Net connection,3
Bad product,3
INR 100 extra for removing old wall mount.,3
Need improvement in Picture quality..,3
Not satisfied,3
voice is not clear,3
Avaerage product,3
Value for money,3
Returned this item,3
Remote is not working properly voice assistant is not working,3
Tv review,3
service is bad,3
Hangs sometime like android mobile,3
Usb port is not working,3
Everything is good except chrome cast,3
Working great,3
Not for SD television signals,3
Good tv with worst MI service,3
Decent display and sound but interface feels slow...,3
43 inches lokking as 32. bettr to buy 55or60,3
Not Good Android,3
Average,3
Value for money.,3
Ram and internal Memory should be more,3
Very poor sound quality ......,3
WiFi not connecting,3
Super,3
"Display, pictures, video quality not good at all",3
Not good,3
"Not clarity Like Sony,can't except more,but ok on this price",3
50 50 product,3
Product was not good,3
Not as Good,3
Google Voice search not working,3
It was a good deal,3
Good,3
Over all average,3
Good Product,3
Okay Product,3
Good,3
No wall mounting clamps available with the item,3
Decent TV with issues,3
Cast option not working,3
Decent buy not too good,3
No supply from amazon,3
Alert,3
Tv is average.,3
"No installation, Not happy",3
Cheap and beat,3
Fine,3
Installation service ...to bad...,3
Average product,3
Go for it,3
Overpriced for this item,3
Didn't received HDMI Cable with product,3
Voice command is poor...,3
Tv install auto book,3
Remote warranty,3
Having serious wifi issue,3
It is not connected on JIO fiber 5GH frequency ..plz help me to solve the issue.,3
Not Satisfied,3
Audio has to get better.,3
Voice search not working,3
Still waiting for mi to get tv installed,3
Without viewing can not review,3
Not done installation,3
Could be better at this price,3
"RAM km h, app download nhi hoti",3
Need answer,3
Can buy,3
Good one,3
!,3
Build quality not so good,3
Little slow to operate,3
Ok,3
Medium performance,3
Problem in Atmos digital Sound sytem and remote options very less for adjustment of TV settings,3
MI TV Remote not working properly,3
Bad picture quality,3
Pathetic,3
Nice,3
Average product.,3
Can't cast Mobile with TV,3
Poor installation service,3
Good,3
I want to replace or return this item,3
Connectivity disappoints you.,3
Audio,3
Too expensive,3
Sound system not really good,3
Not good,3
Better but Google assistant not worked,3
Good but not as expected.,3
Miracast,3
Technician problem,3
Best deal in best price,3
Loading slow,3
It's OK Product. If we need quality then Go with Brand.,3
Gud,3
POOR INSTALLATION SERVICE. DON'T BUY,3
Picture quality,3
Bad tv,3
Good,3
Tv casting,3
Good quality,3
Smart features not as per standard,3
Its smart...,3
"Over all it's good, voice is not good",3
Average smart TV,3
Cast screen,3
Good,3
Remote control not working,3
Good product,3
Not really,3
Poor installation,3
",",3
Good,3
Moderate,3
Mirroring issue,3
Speaker Sucks,3
Within a year the front panel is spolit,3
Good at this price..,3
Ok,3
Value for product,3
Installment issue,3
All are the good in midrange,3
Mic of remote is not working,3
Good,3
Wifi,3
good product,3
good product,3
Processing is slow,3
Good,3
no waranty cars no bill recieved.,3
Remote not working properly,3
We did not get technician for instalation,3
Not Gud For Geming :(,3
Average,3
value for money,3
Picture quality poor,3
Nothing,3
no stand with led thats bad effect,3
Slow tv,3
True value,3
Limited smartness,3
MI TV,3
TV Remote is not working.,3
Nice product,3
Boot,3
Good,3
Product value,3
Value For Money,3
Receipt not receive,3
Display quality bad,3
Above average,3
bigger screws,3
Bad,3
Display good quality and sounds also 👌,3
Avarage TV under good price.,3
Received product with damaged,3
Remote not properly work replace this remote,3
I have facing wifi and niragas issue,3
TV not fuctioning not well,3
Picture quality is not good,3
Remote control not working properly,3
Good,3
We can not install all android apps,3
Not a good buy,3
Bad picture quality,3
Review,3
Installation pending,3
Budget tv,3
Not bad,3
Connectivity is so bad,3
Quality,3
No body came for installation after delivery.,3
Picture and sound is normal clarity,3
good,3
Volume not gud,3
Pic very bad not clear,3
Best picture quality,3
Wallmount stand missing,3
Note good product,3
Tv is not getting on,3
Picture quality,3
Product quality,3
google home not suported bad service,3
.,3
Connectivity issue,3
Ontime delivery,3
No purchase Mi products,3
Installation,3
Nice,3
Good product,3
Good,3
Please improve product,3
Sound quality is ok,3
.,3
Installation very late,3
Screws not match,3
Poor,3
Remote not working,3
be caution while purchasing Mi,3
It's slow,3
Hi,3
Not bad,3
Remote voice command not working,3
Picture,3
not bad,3
Good,3
Good,3
Installation Not done,3
Average quality but cheap in cost,3
Connectivity issue,3
Television is very good,3
Average led,3
Not worthy,3
Good tv,3
Installation,3
Decent product but brightness and picture quality is very low,3
Not good,3
Quality not setisfy,3
Awesome Smart tv,3
Good product & price worth,3
Picture,3
Clearty not good,3
Overall good,3
Installed process,3
Audio and video,3
Good,3
Connectivity problem,3
"According to price, product is good",3
Good,3
Does the job!,3
Awesome,3
Not recomendable to others,3
Average product ..,3
Need to improve,3
Very bad pruduct,3
super,3
Not bad,3
Good,3
Gd,3
Ok ok ok product,3
bad product don't buy.,3
Good,3
Its giod,3
Picture quality,3
Okay,3
Good experience,3
Not bad,3
Nice tv,3
Average quality,3
Android system corrupt frequently,3
Overall 3 stars,3
Mobile not connecting to TV,3
Good,3
I am not satisfied,3
Remote MIC not working after 1 month,3
Help to conect Google home to t.v,3
Not bef,3
Girl for 4K TV's,3
Technical issues,3
Good,3
Ok,3
Go for,3
Good performance,3
Good,3
Tv install,3
Nil,3
Low budget gud one,3
Installation not done,3
Miracast not properly,3
Faulty remote,3
Picture quality good,3
Tv is not working,3
"I can't do screen mirroring, without wifi",3
Voice recognition,3
Not bad,3
Install problem,3
Not bad,3
Connection prblm,3
Nice,3
Review,3
Issue the remote,3
Picture quality also poor,3
Just ok,3
Connectivity,3
Thanks,3
Picture quality not upto the mark.,3
Why so much costly,3
Good,3
Mi,3
Remote control is not working,3
Installing,3
Picture quality,3
Processing slow when use enthrnet.,3
instalation,3
Average product,3
Ok in the given price segment,3
Like,3
All is best but av mode problum,3
good,3
Nice,3
Nice product,3
Mi tv good,3
Waste,3
"Wall mount stand is not in Box . I had extra charge Rs 400/- , very disppointing",3
Nice product,3
Good,3
No Offers,3
Okay,3
Good,3
Worth,3
HDMI cable was missing,3
Very good,3
Nice,3
please add more fitures,3
Remote not working,3
Delivery service is very bad of Amazon in every order,3
Good,3
Good,3
WE WANT TO INSTALLATION AND WE NOT RECEIVED WALL MOUNT STAND,3
Average,3
Voice,3
remote not working properly,3
Okay..not tht much effective,3
Improve the sound quality,3
so nice,3
TV is not bad as described,3
Mi 4A pro TV,3
Overall my rating is 3 out of 5,3
Remote,3
Abnormal noise came while increasing volume by TV remote,3
Screen is bent,3
Hi,3
Satisfactory,3
Installation service is not proper.,3
Good,3
Nice,3
Nice,3
Installation problem,3
Please send any person to fix,3
Great,3
Mirroring,3
Everything is gd,3
Product as normal not so good not even bad I gave a lover only 3 star,3
Stand about,3
Good not bad,3
Good Product,3
Very nice quantity,3
Value for money,3
Ok,3
Where's my Warranty Card?,3
Average good,3
Tv remote problem,3
Item defective,3
Good,3
Great,3
Good quality,3
Ok,3
Good,3
Tv is good but inbuilt features are lagging and processing is also not too good,3
Good product,3
Best Price,3
..,3
Picture quality not good,3
Not Bad,3
Good,3
Nice,3
How to register complaint,3
Nice,3
Nice,3
Not received warranty card,3
Hi,3
👍,3
Nice product,3
Remote is borring,3
Good luck,3
Budget price,3
Value for money,3
this product ok,3
USB connection issue,3
TV remote not working,3
Wi fi se connect nahin ho Rahi haie,3
Nice smart tv,3
Ok,3
This price range not bad,3
Awsm,3
Good,3
Good,3
Pls 4ktv,3
Remote not working.,3
Very good,3
Nice tv,3
Good,3
Over all an OK product 43 inch mi horizon,3
Spend your money elsewhere!,3
TV is good for the price. Amazon sucks. 0 stars for amazon,3
"Manufactured by TCL , but the service is good , not by TCl its by ONIDA",3
Good but long time to start,3
Led panel not good..,3
Broken remote control of MI 4K TV,3
No response from customer care.,3
"Display flickering, local service tech feedback many complaints for mi tvs",3
Remote control,3
Not so great product,3
Value for money.,3
The resolution is low but justify the offer price of 11250/-,3
Power saving is tooo low,3
Application installation not working,3
Xiomi worst service. I never seen ever.,3
Not bad,3
worst service people,3
Showing Wifi not connected,3
Brand name,3
AVI Format Video Not Play,3
Sound quality is poor,3
My Tv 2 years Only Running Before Display Out So Bad,3
Screen problem,3
Table top stand is not received,3
Pathetic sound quality,3
Tv sometimes getting strucked.,3
Service problems,3
Need to update their speaker quality,3
Not good not bad,3
"Not an Android TV, only few fixed apps provided to watch.",3
Installation is not free.,3
value for money,3
Review,3
Panel issue,3
Good,3
No Optical Port ☹️,3
Good,3
Disappointed,3
Tv is awesome but i faced a problems in installation,3
Castscreen doesn't work,3
Helo,3
AVERAGE,3
Screencast doesn't work efficiently,3
Hi,3
Average TV for an average price range,3
Picture quality is not so good as par show in video for marketing,3
Mi 4A Pro LED Tv,3
Pathetic service from mi. Pls dont buy any mi products,3
"Edit review after 6 mohths of use - Except for sound, decent Android TV",3
It’s ok,3
Good TV so far but cant connect Amazon Prime,3
Reducing one star from original rating because....,3
Review of the tv after using 1 month,3
Good value for money,3
Volume automatically reduces for HD channels also voice recognition issue,3
Sound clearity was not good..,3
Good TV as per as the price but not best.,3
Good Picture Quality but Sound System is Inconsistent,3
Amazon prime error,3
Amazing sound but slow response,3
Amazon prime not working,3
Updated review: Decent purchase if there's a discount. Sound quality is a problem though.,3
Total Letdown,3
good tv,3
Awesome Display 😊 with worst sound 😡,3
"I have get used product, Difficult to return and replacement",3
Sound issues with tv,3
The TV currently does not support Prime Video,3
Sometimes hang and gives you trouble in app opening,3
Good features and some are for the sake.,3
android issues,3
"Android VU TV 43""",3
Improve installation process,3
Good product with horrible speakers,3
Sound and Bluetooth are not good,3
Amazon Prime doesn't work,3
TV that hangs,3
No return policy!,3
Sound issue ans Lagging,3
Received faulty TV😡😡😡😡,3
Audio issue,3
Good TV but bad experience,3
Good Picture Quality but issue with sound.,3
Good picture quality. Bad sound quality,3
Good tv,3
A below average product,3
Not so great with respect to smart TV feature,3
Risky affair,3
I am very sad now,3
Below Average pictures quality,3
Worst connectivity,3
No voice command key or enable remote even TV has voice command,3
Wrong remote provided. - REMINDER,3
Average,3
Ok,3
Good products with loaded features and reasonable price range..,3
Chrome cast not working.,3
TV don't purchase in online,3
Worst installation service,3
Inbuild Amazon Prime video doesn’t work,3
expect sound overall good,3
Vu smart tv,3
Ok ok,3
Issue occur less then a year,3
Exchange Not Done,3
Thumbs down,3
Not recommended,3
Quality product with all features at affordable price,3
"Due to search by vice not useful,So unsatisfactry.",3
Worest installation,3
Vu tv,3
Great TV But Audio Quality is not that great,3
Cheap but useless in some cases.,3
Value for money,3
Screen damaged internally,3
Low quality display panel,3
Go if u r shortof money,3
TV price is morThis e,3
Not Satisfactory. Not recommended for Buying,3
It's ok but apps not installing,3
Good,3
NO VOICE COMMAND BUTTON IN REMOTE.,3
Voice search is not option in remote,3
Installation delayed by 2 weeks days,3
all good made in india,3
problem in aux jack,3
Sound and connectivity problem.....,3
Picture clarity,3
"switch on the TV, it gets automatically switch off.",3
Low Quality Sound,3
VU tv is slower than MI TV and Google assistant doesnt work where as MI TV it work fine.,3
Good product,3
Speakers not working,3
Sound quality is superb....,3
Good Smart TV at this price,3
Qwerty is worst,3
Voice problem,3
"google assistance not working , sound is not clear",3
GOOD,3
Speak to search not working.,3
Average quality,3
Picture quality and response time is not good,3
"The tv has audio issues,",3
Good,3
"Value for money, but poor sound",3
WIFI SHARE,3
Budget tv,3
VU service team 👍,3
Faulty piece,3
Better to add little more money and buy from a better brand like Samsung.,3
Average,3
Good product but some issue,3
Package shows in good condition,3
after using 2 months,3
Amazon prices are costly than Flipkart,3
Need help,3
Good quality,3
2k tv,3
"Good TV, Overpriced.",3
Vu is best in price,3
Amazon the worst experience,3
Not satisfied,3
Remote problem,3
ok,3
Installation is not free,3
Sound is not at all clear,3
Ok,3
Check clear features when before make order,3
Decent Product,3
Good Budget products,3
Sound quality not good,3
TV is good but no one came to install,3
The picture quality and sound is average.,3
Not bed not gud,3
Good but not satisfied,3
"tv is good , but voice quality is poor",3
Mic,3
Rate is high,3
Ok ok,3
Tv sound clarity ledhu,3
Good product,3
Good,3
Sound quality is not that great .,3
Sound quality issues,3
After few months it's not in working condition,3
If you want to buy in online buy only branded not these products,3
"Sound quality is not good, very poor",3
Average,3
sound quality,3
Vu ultra,3
Voice quality is not good,3
best smart feature TV,3
Full hd,3
Good,3
Need voice assistance and screen mirroring,3
Good at this price,3
ok,3
Hotstar & voice recognition not available,3
Not nice,3
I didn't get warranty card,3
Sound is not good. Need external speakers,3
Not received any guarantees certificate as well as service contact details.,3
Ok,3
Vu ultra full HD Tv,3
Good product for the price but got a faulty piece,3
Sound quality is bad,3
I get TV repair,3
More Basic Features expected,3
Sound quality not good,3
Power supply not working with in 2 years,3
Not bad,3
Best product,3
Nice one.,3
Good,3
A workable TV,3
Order was delayed.,3
Vu tv,3
Review,3
Good Looking,3
Good,3
Worth buying,3
Ha just ok,3
Good picture quality but Google Assistant voice option is not working,3
Except sound everything is great,3
Tv is good but remote doesn’t work,3
Average,3
Good,3
Display quility is very bad.,3
Voice thik nahine bakiy sab sahiy hey,3
Good,3
Good..,3
Application run issue,3
Both input is given then need to switch automatically,3
Good Product,3
Excellent but little bit changes in VU software,3
Not supported some video features,3
HDMI not working,3
About Stabilizer,3
Medium class,3
Na,3
Vu television,3
Good product,3
VU 32GD,3
Not California it's chaina product,3
Ok,3
Worth money,3
nice tv,3
Y,3
Ram insufficient,3
Voice quality needs improvement,3
Ok,3
BT is not fine,3
Bluetooth,3
Ok,3
Ok,3
Google voice not working,3
Good,3
Good quality,3
Worst,3
Z,3
Ok,3
Value of money,3
Apt,3
Not good,3
Super,3
Super,3
nice,3
👍,3
It's again and again show please scan channel,3
Tv,3
Sound not good,3
Nice,3
Good,3
Not bad,3
Sound very poor,3
Outdated smart TV,3
2 year life,3
3.5 stars overall,3
Bad viewing angles and build quality,3
"Google Assistant is not there, Asking money for remote Control",3
43 inches ultra HD,3
Warranty mentioned by manufacturer,3
Sounds in good,3
Amazon Prime was not working in my tv.,3
Not bad at all,3
google assistent not working,3
OK good,3
Best buy,3
Good one,3
Good TV but backlight bleeding.,3
Budget TV nothing special,3
Picture Quality Needs to improve,3
Mi LED TV 4X 55inch review,3
Satisfied performance. Highly overrated tv,3
Waste of money,3
No installation support during covid as on 5th june.,3
Good product,3
"NOT recommended who prefers sometimes Audio listening thru HTS, while viewing video on it's screen.",3
Data saver option not available,3
"PICTURE quality - GOOD, SOUND - AVERAGE & PATHETIC installation service from Vcare",3
"TV Installation- NO one Contacted back, Ridiculous Service",3
delivered product was not working properly.,3
Connectivity issue,3
Average video quality,3
"Display Issue, There is some backlight display issue in one corner its disappoint to me.",3
Inexpensive doesn't need to be Cheap,3
Good quality TV,3
Not a Great Product - ARC port doesn't work,3
TV is good but installation service is worst,3
Best 4k in budget but Prime app not working,3
Remote faculty Amazon took one month for replacement,3
amazon is best but MI Brand is average .,3
Just ok product,3
Not perfect but good and worthy budget TV.,3
Good product with One BIG Fault,3
Why Hotstar Disney+ is missing?,3
Not worth the money,3
"Bluetooth is only works with MI Sound System or Headphones, not with other brand.",3
The worst installation service and no respect for customer's sentiments.,3
TV OVERVIEW-screen casting,3
Good product with poor after sale service of Amazon ( not mi),3
A tv for piture quality only not for the sound.,3
Not supporting HDR ...Which is mentioned in catalogue this is not acceptable from any good Brand,3
Worth a Money !!!,3
Don't expect much high quality on this TV,3
picture is blurred for the normal setup box and additional expresses for HD channel subscription,3
"Nice buy, quality and feature loaded",3
You get what you paid for,3
"TV is good but sound quality is totally crap, an elephant sounds like a goat.",3
Terrific installation,3
Not as good as expected,3
Issue with mirroring,3
Sound quality is not ok,3
Worst Amazon service,3
"""Picture quality"" was not good..",3
All about TV screen display performance,3
Small green dot on TV screen otherwise good.,3
Poor remote quality and performance.,3
Never buy mi tv.,3
Good tv and Bad delivery,3
One issue regarding sound.,3
Installation guy didn’t show up,3
No product service available,3
Live video got stuck,3
Value for money .Don’t go for it if you have used other brands like Samsung Or Panasonic,3
I need service at home,3
Many negatives but few postives,3
Nice,3
Picture quality is good! But you need a home theater system to experience the better sound,3
Casting from mobile to tv not supported. And internet connectivity via hotspot very poor,3
Cheap and great but..,3
Wrose installation service don't buy it.,3
Its good to watch TV but.....,3
One month of constant usage,3
Non installation of TV as scheduled...,3
Vu better then mi 4k ultra,3
Connectivity is a problem. You caccot connect home theater.,3
Nice TV but it takes too long to start.,3
Worst delivery by Amazon,3
Audio Lag withh bluetooth.,3
"Good Picture Quality , But Average Quality sound in TV mode.",3
Suitable for commercials,3
Replacement,3
Mobile casting not working in new android 9 version,3
"Decent TV, bad audio",3
S/P Output connector issue - MI service also very poor,3
Worst service by mi,3
Good value for money,3
NOT BAD,3
TV is not getting powered on,3
a cheap buy. beware,3
Budget TV,3
Acceptable product,3
Good for the price but quality needs improvement.,3
Ok-Ok but....,3
Dout full TV size and Voice is not clear,3
Product's good but after sales service sucks!,3
Facing some issues with prime videos and netflix,3
Except picture quality it’s good,3
Advanced options are not there,3
Issue arises within first week but resolved,3
Needs Improvement in Service,3
Expensive but Overall OK,3
Poor quality product and worst service,3
Good,3
Mi TV utter nonsense,3
Worthy but not great..,3
Review on mi tv,3
Connection problem with Sony rt 3 home theater,3
Ok product,3
Sound quality is not good,3
Screen mirroring not working,3
Delivery guy not good,3
Good buy under 40k,3
"Mi 4x tv 50""",3
Unhappy with the service,3
Headsup,3
Issue on standby mode,3
Not bad,3
Unqualified installation personnel,3
Average,3
Mi picture quality poor but Amazon Delivery & Pickup Very Good,3
"If you have bigger budget, buy some other brand.",3
Not like Mi Phones,3
Overall some what good.,3
Poor wireless display function,3
Lag in UI,3
"Worth buying, but suggest to go for another",3
Defective remote,3
Good buy,3
Good product at this price range 👍,3
Chrome is not supporting,3
A white patch on display,3
Mi 50 inch,3
It's ok not very good,3
Just Ok Smart TV,3
Overall good.,3
60-40% product,3
Not do good,3
"Not up to the mark , design is good but picture quality is not great ….!disappointed s",3
for installation of my tv,3
What is blue line in left side of Tv,3
Damaged piece,3
Not perfect in loudness of sound,3
Mira Cast feature does not works _ no any update _ very sad _ other wise good choice,3
Paisa Vasul,3
Poor Quality Product,3
Good but not best,3
Normal,3
Operating system is very slow,3
Just OK,3
4k videos are hanging,3
Picture quality is not upto the mark,3
TV works slower than it should work.,3
Poor product and very poor service.,3
wifi connection range not perfect...,3
Motherboard problem from Day-1; Disappointing behaviour and performance.,2
Be careful of the installation guys from VECARE,2
TV is good but accessories are not available,2
Sound Quality is very Poor and Soundbar does not work with TV works only with Tatasky,2
Value for money...With Glitches and compromises,2
Stone Age tv,2
Picture quality is not as expected,2
One Of Best TV but Garbage without Remote,2
. Customer does not get service and has to reschedule the multiple appointments only .,2
Good product. Pethetic support,2
Very Bad Video Playback,2
Just ok but suspicious,2
Product has lip sync issue,2
Poor remote,2
Not recommend at all,2
Remote quality is very bad,2
Remote doesn't work,2
If you are looking for compromises . Pl go for this product,2
tv get hang,2
Bad,2
"Colors doesn’t show up very well, FireOS Lags",2
Sound quality very poor.,2
Amazon basic TV - cheap but not best,2
Value for for what price we paid else the picture quality not good comparing to other brand 4k tvs,2
Bad Quality Product,2
Bad,2
Login issue,2
"Just a decent quality, not much but",2
Not better picture quality or sound,2
Tv has come without stand. So need repalcement immediately. Your customer care service is poor.,2
Amazon basic fire tv 55 inch,2
We bought this TV just 1 month back and now the remote is not working,2
This product is poor quality and not good don't buy,2
Normal,2
Price is high,2
Extremely bad after sales service,2
1yrs after using my review,2
M7 👎🏿 M5 👍🏿,2
"Product is fine, default channel is not.",2
"Dont opt this for monitor, best suited for TV",2
Not as described..not satisfied,2
250 V power cable for India?,2
Wireless connectivity is not good.,2
Should have much better picture quality for the cost,2
Somewhat i liked,2
Price is high,2
Its 4k @30hzs and its FHD@60hzs,2
Smart product,2
Airplay to Samsung M5 (27') from 16' Macbook pro(2019) lags too much and the display pixelates.,2
No webcam?,2
Android not booting and worst quality. Requested replacement,2
Average quality with low budget,2
Hang too much,2
Picture quality is very poor,2
Not worth for money....,2
Dull & Smudgy Display,2
Poor picture quality. Probably the worst quality control.,2
"Picture Quality is not that great, NOT SATISFIED",2
Product quality is not much as redmi mentioned,2
Cheap TV with Cheap Picture Quality.,2
Tv defective,2
"Product is overall good.. but seller ""Cloud tail"" not responding in installation.",2
Wifi connectivity problem,2
No installation in covid,2
Before buy amazon said return available after bought not available cheating customer,2
Good 👍 but buggy,2
Bad service from Mi India,2
Worst product,2
Good picture quality with bad display and worst sound,2
Storage not as mentioned,2
Found lines on the TV which is more visible now,2
Defective display,2
"Average product, price is high, buy only sony ,lg, samsung",2
Aftersale service of the tv is worthless,2
Super,2
Kindly don't buy this TV,2
"There Is very less memory, slow speed on internet",2
Android OS freezes a lot,2
Average Picture Quality,2
MI TV Flickering Screen,2
Cheap but not best,2
Remote not working out-of-box,2
Sound ok screen not good.Build quality worst.stopped working,2
Waste of money,2
NOT AS GOOD AS The reviews says,2
Not happy in product installation,2
Blue Patch or Green flickering issue,2
worst experience... pen drive movie not work properly and too much hand on tv,2
Picture quality is low,2
Be more supportive like Flipkart As You all were Before. Team Amazon,2
Too slow,2
Ok tv... Don't buy for patch wall,2
Poor sound quality,2
not that good always get hanged while playing mx player,2
Bad connectivity,2
Panel is problem,2
Optical out,2
"Very slow to Boot,worst picture quality , to much yellow tint in pictures very low memory available",2
Thanxx to return policy and seller....,2
"Cable TV is good, Prime/Hotstar is laggy",2
Not worth,2
For OTT it's Good. But for channels it is not up to the mark,2
Cheap TV,2
Some Software problems,2
Dont buy this TV. Has major issues with Wifi. It disconnects off and on,2
Very bad customer care,2
UN SMART TV,2
Tv hang bhut hota hai..itna jyda khas nhi hi..jaisi kimat hai waisa hi product hai..,2
Misleading Product Information,2
Flickering frequently,2
Wifi problem,2
Price drop... And looking out for product change,2
Google voice search is not working looks the remote is not capturing the voice.,2
Wall mounted stand missing,2
"30 watt speaker output is less than 20 watts speaker on Mi TV 43""",2
Overall a decent purchase in this budget,2
Bad video quality,2
"Hangs a lot, voice recognition take long time and lack of proper results most of the time",2
Wifi connection problem,2
In this rate product is not good,2
The product is not worth for the money,2
Display started Flickering on the 9th day of use,2
TV fails to respond quickly and some OTT apps like Amazon prime doesn't work.,2
Terrible sound makes noise on slightly higher sound.,2
Damged,2
Just Ok. Nothing Fancy,2
"Low picture quality, not 4k experience",2
No buy,2
Too slow,2
Not worth on this price,2
Average,2
Very slow process,2
Bad product,2
Lag full operation...,2
poor video quality,2
Not too bad,2
Tv is getting restarted quite frequently,2
Wifi connection issue,2
Xiaomi service center is worst. Till yet the service person is not coming for installation. So sad,2
