comments,rating
3/5,3
Desine is worst,3
Battery life sucks in 2021,3
Okay fine,3
Nice product,3
Not upto the mArk,3
Value for money,3
They are not JBL not mentioned in the box. The product is ok,3
Stopped working after a few knocks,3
Not bad,3
No Good for calling purpose,3
Mic does not work on Windows,3
Product issues,3
Worste product go for boats,3
It's not comfortable as for long duration use...,3
Fake products nd damme nd don't by thats,3
Painful earbuds,3
One Ear bud stopped working....,3
Very good earphone sound & bass asr awesome only one problem of the battery life 7h ...,3
Totally wastage of money,3
Good.. but not worth,3
"Nose product for 1,000",3
Good headphone,3
it s ok fr the price........not excellent,3
Not comfortable,3
Degisn quality was not so good.,3
Mismatch of sound between video and sond,3
Noise cancelation is not good.,3
sound quality is ok,3
Makes higher noise,3
Delicate product,3
Infinity,3
Ok,3
Product not listed in warranty,3
Delovery box - Not sealed,3
maximum running time 2hrs.....JBL is not mentioned on product.,3
Poor battery life,3
Average,3
Overall good,3
Ok but not satisfied from out side noise while using.,3
Price to brand n performance,3
Calling and music both,3
Good,3
Product is 70%good,3
Very average,3
Worst noise cancellation,3
Ok for less frequent home use.,3
Mic is not so good,3
An Average Product,3
Low bass and low noice cancellation,3
Pick something else,3
Battery charging time 4-5 hours only,3
Battery issue,3
Ok product,3
Sound bass battery,3
Neck Bank is the Weak Point...,3
Bluetooth,3
Not that sturdy..avoidable,3
Placed return order,3
Okay for the Price !,3
Battery sucks,3
It's an old version of n120 so buy from flipkart,3
This product is not very good but its ok as its battery Life is good.,3
Doesn't work with laptop,3
Over-priced,3
Not recommended,3
Voice calling not perfect voice hearing very low,3
Not upto the mark,3
Bluetooth connectivity is very poor,3
Not as expected from harman,3
Latency after 1 year,3
Built quality mein hag diya,3
Listening a heavy duty song is best.not suitable while riding & calling,3
Okish,3
Battery life,3
Beee sound problem in right side,3
Nice Product,3
Sound signature is not so Good,3
Problem in microphone.noise cancellation not so good,3
Not so great about it!,3
Average Quality,3
The call quality is very low. The opposite person can’t hear.,3
Costs high compared to quality,3
"Not very comfortable in the ear... after wearing for 30 min., the ears hurt",3
"It's not so rugged , fragile cable",3
All-over good,3
Battry not work,3
Not registering at given website,3
Mic problem improvement in mike,3
Can buy,3
After 2 month use,3
magnet is very less power,3
Not recommended,3
Breaking the voice Why is ishu when connect.,3
Not jbl product and also not returnable only exchangeable,3
It's just one year and one of the side didn't work ...,3
Decent earphones,3
Perfect bass,3
Build quality is not good.,3
Average product,3
Value for money,3
Not bed,3
Bass sound is not good,3
Battery performance is bad,3
Nice sound,3
Ok product for this price.,3
Only for bass lovers,3
Not up to mark,3
Faster delivery,3
"Battery backup is low, you have to charge twice a day",3
Not recommended.,3
ok ok . not excellent product.,3
Poor backup,3
While speaking it is not so gud,3
See neck round first,3
Works for the price!,3
Battery not good 2 🌟,3
Bty backup,3
Not fitting,3
Not very comfortable,3
Satisfactory,3
Avarage,3
हेड फोन,3
Average,3
not suitable for joggers or gym workouts,3
3-4 months review,3
Battery life is very low@1.5hour of usage,3
product voice not clear,3
Value for money.,3
Average quality sound,3
Good,3
Not ok product,3
Good product just not as expected sound quality,3
Battery backup is not good,3
not good,3
Pain in ear for continues users,3
Don’t buy it,3
Okay product,3
Must read before buying,3
More than normal,3
AVG NT VFM,3
Average product,3
Good one value for money,3
Product is good but not ok as expected,3
Bad battery performance,3
Really Good,3
"Good for listening, but recording it's not good",3
Battery lasts for an hour mostly .,3
Bad battery life,3
Go for realme,3
Irrititing Sound When call get connected.,3
Earphone review,3
It's okay not bad.,3
It is ok product not very good,3
I want replacement of boat,3
Microphone showing up problems too soon.,3
Lite weight and calls are not good,3
"Nice sound quality,but battery discharge 5-6 hr...",3
Not for serious music lovers,3
Not what i expected,3
Not completed satisfied,3
There is huge lag in the audio,3
"Sound quality worth it, build quality is very poor",3
Bettry backup not much long life,3
Sound breaks after usage,3
Product is good but offers not received,3
Average sound quality..,3
OK,3
Good product,3
Packing opened,3
Value for money,3
Battery usage,3
Okkkk,3
Not bad,3
Mice problem,3
Battery backup very very bad,3
Average product,3
Speaker problem,3
Good,3
"Battery capacity is not good, charging time is 2 hour 7 minutes its bad",3
Length of wire should be short,3
Sound is good,3
Not a value for money,3
Battery is poor..😔,3
It should be a hard hand not soft one,3
Overall at this range is good but could have been better.,3
No,3
Good sound but calling problem,3
Gone bad,3
Returning back,3
Not a good product,3
Medium,3
Charge not lasting,3
Poor battery life,3
average product,3
If you are looking for combo of calling and music Neckband then this is not for you,3
Good,3
Bass badaoo,3
Failed within warranty period,3
Uncomfortable to wear.,3
Good quality product,3
Neck holding is poor,3
Decent wireless earphones.,3
Good product,3
Good,3
So so,3
No durability,3
Avarage..,3
Battery backup is not good,3
Voice quality not good bass is ok,3
Good,3
charge backup not good,3
Bass is good but sound quality is not clear,3
So so,3
It's not that good at high volume,3
Mic not working,3
Not up to the mark,3
Don't go with this,3
Items is good,3
Bad sound quality,3
Not bad,3
Quality id done but product life is too short,3
Not so premium but good..👍,3
not comfortable my ear,3
Sound quality and bass is somewhere lost while playing music.,3
"noice cancellation not good at all, and not comfortable either",3
Noise not claref,3
Doesn't fits properly in ears,3
Sound quality is good.,3
Not good,3
If you want basic earphone they are good,3
Worth,3
Average quality,3
Good but more expected from JBL,3
Just okay,3
Bettery issue,3
Music Navigation wont work with Apple,3
Value for money in ₹100,3
Sound is very good but bettry is not good,3
It is not up to the mark.,3
Battery life is pretty average,3
Speaker,3
Poor battery life,3
Good but not best,3
All good except battery,3
Avarage product,3
sound quality is good but battery life is bad.,3
Average,3
Not satisfied for the cause of battery usage,3
Magnetic buds should turn of device when joined,3
Battery backup,3
Required improvement in bass,3
Buzz in background.,3
Not a satisfactory product,3
Average,3
Average built quality,3
Battery drain...but sound quality top notch,3
Good,3
Good,3
Looks like it's an old model,3
Distance voice not clear,3
Improvement required in packaging Nd product,3
Battry backup is poor,3
Quality check,3
Good,3
Value for money,3
Dont buy,3
Fitness,3
Poor hardware,3
Go for it,3
It's a fair product,3
Good,3
Product thing,3
Average product,3
Not satisfied,3
Pathetic battery backup,3
Low response time,3
3/5 Ratings,3
Not so impressive,3
Battery is not good,3
Best but wire not that good,3
Sound quality,3
Average,3
Charging port issue,3
In budget best bluetooth earphone,3
Build quality,3
Battery backup is not good,3
Got a fault product,3
Sound quality,3
Please improve battery backup,3
Good,3
Good in this budget,3
Reasnable,3
Pairing Not satisfied,3
Battery,3
Quality ok,3
Na,3
Not good,3
I'm not satisfied buy this item,3
Good product,3
Battery,3
Poor battery life,3
Excellent,3
Remote keys,3
Too good for bass lover's,3
Sound and bass is better but fall down from ear..,3
Worth of money,3
battery percentage wrong display,3
Not great,3
Good to go on,3
Sound quality is good,3
Not bad,3
Good,3
😘,3
Cool,3
Defective one,3
Average,3
Worth offer price,3
VOICE RECEIVED SOUND IS LOW,3
👍👍,3
Don't go for it,3
Good,3
Battery backup,3
Sound quality is best,3
Average,3
Battery backup,3
Simple,3
Good quality,3
Deep bass also not that good,3
Just ok in 999,3
Okaish,3
Try use different EarPods design like apple pods design it’s very comfortable or JBL,3
Not so good,3
Evarage,3
Nice,3
High bass fades the lows and mids sound,3
Quality is not as expected.,3
Jbl,3
One day battery,3
Earphone,3
Average performance,3
Average product,3
Value for money product,3
Battery backup is very bad,3
Bass is solid,3
Bass beet and,3
Good product,3
Not,3
It's a good product,3
Value for money,3
Charge is not coming even for 2 hours,3
Not up to mark,3
Battery 🔋drip from 80% to 0 suddenly,3
Okayish headphone,3
Good,3
Not as displayed,3
Battery!!!!,3
Battery 🔋 is poor,3
Average product,3
ok ok,3
Collar strip is very soft which disappointed me,3
Not bad,3
Battery backup nill,3
Improvement with battery otherwise good,3
Delicate design,3
Battery,3
Bluetooth headset,3
Average not great.,3
Heartbroken product for me.,3
Descent sound,3
Please improve calling sound,3
Worth for money,3
blootuth,3
4,3
Ok,3
Neck band,3
Good product,3
Good,3
Not comfortable in 👂,3
Battery backup not good,3
Very Poor noise cancellation.,3
Lack sound five miter + distent,3
Review,3
Call quality and connectivity is poor,3
Its Been damaged in there when I got earphones,3
.,3
Go for इट,3
Good,3
Good,3
Nice,3
Battery is not working as written on product packet,3
Good product,3
Design,3
Good,3
It doesn't stay on your neck,3
Good👍👍👍,3
Okkk,3
Not bad🙃,3
Not great..good for the cost,3
Poor band,3
Good bt bt not satisfied,3
Good but not the best,3
Okay,3
Good product,3
This pardacat is normal,3
Sound quality good and battery backup very worrest,3
Not to recommend,3
Microphone is not working,3
Normal,3
Sound quality is great,3
It's average product,3
Sound leak.,3
For music only not good for call purpose,3
Rating 3,3
That is good product,3
Ok,3
Low battery packup.worst,3
Average,3
"It's Good,but not satisfied",3
Good Product,3
Bad,3
Ok ok quality,3
Average,3
Sound,3
Good,3
Bad product,3
Good,3
I have not received assured gift of 3 months Amazon prime subscription,3
Bass to loud,3
Good product,3
Sound delayed,3
Not bad,3
gjhffh,3
Mic isn't good,3
Not worthy,3
Quality not up to mark,3
bass,3
Mic issue,3
Good earphones but stopped working as soon as the warranty expired,3
Not much better 😕😕,3
Rate 3,3
Quality of product is not Good,3
Not so good,3
Average,3
Infinity (JBL) Glide 120 Metal in-Ear,3
Good,3
Not up to the mark,3
Issue with right earbud,3
Average,3
Average,3
Average,3
Just okk,3
Miss the connectivity during plying,3
Worth price but don't expect greate experience,3
Average,3
average,3
Average,3
Exilent,3
Bluetooth connectivity is very poor,3
It's good battery back was not perfect,3
Comfort,3
Overall not a good product,3
Good,3
Good,3
Good,3
Beat product,3
Boat bluetooth headphone . Not satisfied 😡,3
Niceeee,3
Not happy,3
Average,3
Ok,3
Only bass lovers,3
Good,3
Not satisfied,3
Wwwww,3
Voice clarity,3
Average product with good Bass,3
Battery,3
Battery not showing correctly. For example- If battery 80% then suddenly shutdown.,3
Very poor quality,3
Average performance,3
Average,3
Not comfortable in wearing,3
Poor bass,3
Nice,3
Everything is okay but battery issues,3
Mic 🎤 is not working well how can i get service center,3
Battery not working after purchased 4 months back,3
Voice calling not good,3
Mike problem.rest is ok,3
Nice one,3
Battery capacity no 2 hr,3
"Not a wow product, probably because of this seller is not given a return window",3
Average,3
Not good,3
I want change product of other company,3
Not fit,3
Bluetooth 5.0,3
Battery perfomance very bad😉👎👎👎,3
Ok,3
Ok,3
Good,3
Ee,3
Average,3
sound quaity is good,3
Nice product,3
Replacement,3
Connectivity,3
Good one,3
It's good to listen music but can't handle 1hour calls,3
Not overall good,3
Good,3
Average,3
Defective product,3
Not very good,3
Like it,3
Not too bad,3
Na,3
O,3
Not good in the price range,3
Connectivity one star,3
Must buy,3
Good for the. Bass,3
Excellent,3
Nice,3
S,3
Bad item,3
Good,3
No,3
So so not good,3
Good bass,3
Backup,3
Good,3
Ok,3
Ok,3
Good,3
Not as expected,3
Not good,3
NOT AS I EXPECTED,3
Just ok ... Ergonomics is not good,3
Average,3
Nice product but mic and battery life need upgrade,3
Average product,3
Good,3
Poor quality,3
Poor battery,3
Good,3
Just improve battery life,3
Okay product.. Not as much as expected!,3
Good,3
"Good for music, but did not work as expected with calling feature",3
Don't trust the positive reviews. This is a mistake!,3
Very good Basic entry level wireless,3
Nice sound but uncomfortable to wear,3
Used 4 month: not recommended. no base. bad battery. bad connectivity,3
connectivity makes other things disconnect,3
Sound and bass are decent. but battery backup is too bad.,3
"Poor magnet , unstable band .",3
Average for this price range else opt for other one,3
Mic issue. Earpiece is good.,3
Good,3
Not satisfied,3
Decent for the price range,3
It's ok not up to the mark Infinity glide 120,3
"Good Earphone, but mic not working",3
Not worth it.. it's an okay product,3
JBL,3
Good product with poor noise cancelation,3
speak sound,3
Overpriced !!!,3
there is almost no bass,3
Nice sound but battery backup a issue.,3
Good earphones,3
Does not pair well with computers.,3
Ok kind of product...,3
Wasn't upto the mark,3
Pretty average,3
Improper alignment of flaps,3
Uncomfortable during usage,3
Good buy at this budget,3
Disappointing,3
Broke after 6 months,3
Weird Software interface and a bad mic.,3
I just collect,3
Stopped working after 2 months of use. Got replacement.,3
Na,3
Battery,3
Average Product,3
Not that much good as expected,3
Don’t buy.,3
Bang Average!!!,3
Mic problem,3
Good,3
Good for listening music,3
Battery sucks,3
Neck band is not comfortable hower,3
Good,3
Private,3
Stopped working in 10 months,3
Anonymous sound,3
Best not very good,3
yayyyy,3
Low battery backup,3
A balanced treble and bass,3
Size not proper fit,3
Deep bass,3
Worth ₹1000,3
Nice,3
Very Bad Product by( Infinity - JBL - Harman kardon),3
Average performance,3
Quite good,3
Substandard product,3
Not the best,3
Bass qualty is verry good,3
Headphone wire less,3
Awesome,3
"Audio stutters, not balanced sound! Battery, mic good!",3
"Decent for the price, but poor as compared to its wired counterpart",3
not worth buy,3
expectations didn't match with the experience,3
Not for pubg,3
FOR CONFUSED PEOPLE,3
Sound BASS quality,3
Good but can be better,3
Not so good or bad.,3
CONNECTION PROBLEM,3
Nice earphones with a few drawbacks.,3
Worked good for a week,3
Decent neckband at this price.,3
"Everything is premium, except audio",3
Decent product.,3
Before u you . You should read this .100% gunine.,3
"Still micro USB, sound quality was ok",3
Average Product,3
Long term review,3
Not as I expected. [Average],3
Only one week battery backup is down,3
Sounds good.,3
Excellent battery durability But no noise cancellation at all,3
Updated: Great Value For Money but microphone problem.; Overall. Budget Bluetooth Earbuds,3
Good one but not for bass lovers,3
It's a decent product if you fit the profile,3
Sound quality very nice🥳🥳 but charging 🥺,3
Not worth spending 3000,3
Consider this Review before buying/Do not get decieved by its appearance,3
Fancy and good for price but lacks in call quality,3
Good,3
The Yellow Pop,3
"Decent sound, premium feel, distinct lag",3
Good sound quality and good bass but not long lasting. Not at all,3
Bad experience.,3
"Best choice for bass only, microphone not good",3
Except Bass everything is good.,3
Good product battery life could be better and sound is normal,3
Found huge issue with the connectivity. Dont know why it is not mentioned in other reviews.,3
Just Ok headphones,3
Not good for Gaming.,3
Not long lasting,3
Feels premium but sounds like cheap china headset,3
Worked perfectly for an year,3
Good until it lasted,3
Product is good but service is BAD.,3
Worst bass,3
Connectivity & sound,3
Ear buds is heavy weight,3
Must read detailed 6 month use review,3
Don't go for this product. You may feel disappointed.,3
Not value for money in this range.,3
"Good for MUSIC,But for Playing Games",3
"EXPECTED BETTER SOUND, XMATE WINS!! REALME FAILS BOTH WIRED AND WIRELESS",3
"Good sound, but battery life is average",3
Average Product,3
Not good for workouts and sleep but great sound quality,3
"Product is good, but.....",3
Either Fake or Received Damaged,3
"Very loud, so ordered oppo enco m31",3
Unable to cut call by pressing main button,3
Ok ok but won't recommend it,3
Sound stage was bad and everything else was average,3
"Don't choose it for BASS, You ill get disappointed if you take it for Bassboosted experience.",3
Disappointed again,3
good product but dual connectivity is a problem,3
"Bass quality poor, battery ok - otherwise good",3
"Average sound with great built in quality, price is very high",3
Good product for the cost,3
Except sound quality everything is awesome. BASS SUCKS BIG TIME.,3
It is good but look for other options,3
good and bad,3
Don't buy if you are a rough user and bass lover,3
Decent pair of wireless phones...but good luck trying to sort any problems during warranty!,3
fully disappointed..,3
Rubbers tips are not comfortable 😩,3
Not upto mark,3
Good Neckband Earphones But.......,3
Best Go but wait see this one point,3
"Call quality not ok, bass is ok,ANC just a name i don't see really ANC works",3
Not worth the price.. Mic not working properly in only 3-4 months,3
Best in quality,3
Did not last more than 8 months,3
Awesome Sound Quality with Bad Calling,3
This is overall a good wireless earbud but bass is very less,3
Overall good perfomance,3
Needs improvement on design,3
Great looks and build with average Sound,3
"Average quality, don't expect much.",3
Not good for taking calls or meeting,3
Samsung level u better than real me buds Bluetooth,3
Reasonable....price could be little less,3
Good technology,3
Problem with connection,3
Not detected by Mac or Windows laptop..Only works with mobile,3
7 Months Honest Review.,3
Value for showoff's product,3
Good but not for music lover,3
Good product but not durable,3
Mja nhi aaya,3
Music lovers don't buy,3
Only 6 months warranty. It's a bummer.,3
Please Deliver unboxed products,3
low Sound quality and excessive bass,3
Connectivity Issues,3
Does not give balanced sound,3
Headsets need connectivity improvements...,3
It's good but not very good,3
For this price band it's nice product...,3
Good wireless earphone for this price..,3
I return it.,3
Buttons are worst ....high volume,3
Have issues while using it with laptop,3
okayish,3
Not that good actually.,3
Sounds delay,3
ऊंची दुकान फीका पकवान,3
CONNECTIVITY PROBLEM,3
"Sound is very good, even good response at service center but product durability is not upto mark",3
Price are high but the product is worst,3
Trash Sound,3
"Does not suitable and not connected for all mobile models,",3
Sound,3
Over hypped,3
Good sound but bad connectivity 😕,3
Bad controls,3
I don't get the warrenty card and not good for jumping,3
Worst Experience,3
Doesnt holds on to ear for longer causes pain to ear .,3
Avg product,3
"They are good, but not great.",3
Not worth the money.,3
Sound quality not good,3
Not up to the mark,3
"Good for listening music, not fit for calling",3
5/5 for the features. 3.5 for the overall sound.,3
"Good Wireless Earbuds for day-to-day usage, But not recommended for games(pubg/cod etc.)",3
"Overall good earphone, a bit uncomfort on the ears",3
"okay,ok",3
Never try to stretch it even lightly,3
Every product stop working exact after warranty expires..,3
Work fined for 8 months,3
Worst service,3
Sound (Quantity much higher than Quality),3
Stopped working after 6 months,3
Performance not upto the mark as per driver,3
"Good,could have been better",3
Don't buy it,3
Only for battery life,3
Bad sound signature,3
Loudness is below average,3
Not very comfortable to wear for longtime.,3
Mic Stopped Working After 2 Weeks,3
Good headphone but not value for money,3
I am not happy,3
Battery powered realme buds 2,3
It doesn't have noise cancellation,3
amazon says 1 year warranty.. while its 6 months in product description,3
Bluetooth lag is annoying,3
Average Product,3
Not up to mark. Not like Boat,3
Major Issue,3
"Over all good for normal user , worst for gamer.",3
"Great featues but lacks BASS, false advert.",3
Not a Caller Friendly Earphone....,3
Don't Buy very abd service experience,3
"good sound quality, average product",3
Don't expect noise cancellation,3
Overall Its A Decent Product at This Price Range.,3
Not worth Rs 1700.00,3
"Every thing was good, but now no sound while calling after 6 months of use",3
Usefull review,3
Poor build quality.,3
Average Quality | Audio lagging,3
"worth for money,but less functionalities",3
Iphone users stay away,3
Design Problem,3
Stopped working after 10 months,3
Cannot be connected to multiple devices,3
Great product - but low power backup,3
Practical but lack sound quality,3
An average product,3
Satisfied,3
Noise disturbance,3
average music quality,3
Sound quality is fine but it has connectivity issues,3
Mutli function key not convenient.,3
Would suggest if you r looking out oly for music and not to take calls,3
Good to have.,3
Not expect realme,3
Without realme link is this realme nackband better thnk you i am from Assam🙂,3
Compatibility issue and quality,3
Very poor battery backup. Sound quality is average.and still uses the USB charging port.not type c,3
microphone catches all surrounding sounds which is bad,3
Sound good. Bluetooth poor,3
Good but not suitable for internet calls like zoom or Google meeting,3
Chinese products will always work like a Chinese product.,3
Not Satisfied,3
Average,3
Bass is missing,3
Build quality is aswome.Sound Quality is average.,3
OK,3
Good Choice for bt earbuds,3
Go for Sony with a little more money well spent.,3
Mik and battery drain issue,3
Not recommended for gamers and Music lovers,3
Noise Cancellation is most important of a nake bluetooth band.,3
Bass,3
Good while it lasts; but is a delicate thing,3
My experience in 48 hours.,3
"Bad ear fitting , Material variation.",3
Good attempt from Realme,3
"Poor bass, good build quality and range",3
No Redial option,3
Poor mic,3
Not worthy,3
OVERALL FEEDBACK,3
Nice product!,3
check ur device support LDAC,3
Awsome Bass quality.. Noise cancellation of no use..,3
Can't use while jogging,3
Best in category and Price..,3
Not as good as realme buds,3
Good pair of earphones but no great bass,3
Used it only for gym work out don't use it for gaming there is lag,3
Baas is very low,3
Nice product,3
Not much good,3
Will not work more than 6 months,3
All reviews by YouTuber are paid by Realme.,3
Decent earphones but not the best.,3
Average earphones,3
Not so good as it's price.,3
An okay product considering the build quality.,3
Realme,3
Comparision with Sennheiser cx275s,3
Not working properly,3
Do Not Hope so much specially if u have used JBL,3
Just average as expected!,3
Having a chinese tag so not working after 3 months,3
After using 10 months i would say sound quality is good but build Quality is not as expected,3
Disappointing performance,3
"In big billion sale it was sold for 900, which says truth",3
Average Product!!!,3
Average Quality,3
Average product not satisfied,3
"Connectivity issues, Sound quality not good as JBL",3
It is Slowing down the Wifi with phone call.,3
Call answer button and music Forward/Reverse button is not available thats a shocking,3
"Please don't buy, wait for the price to get down below 1000₹",3
Not for ever,3
Calling time receiver don't get my sound,3
Overall Good But Need to Improve,3
Not so good product as expected by the ratings and reviews,3
Reduced Features,3
Bluetooth earphone mic,3
Good earphone.,3
Very poor sound quality. Voice call connection interrupts frequently,2
Poor Quality of Plastic Used,2
Less durable,2
Not bad but won't recommend,2
Good for videos and songs but call quality is extremely poor!,2
Disappointing,2
Ear tips are too small and ear buds are too big,2
When it works it works Well But...,2
The product looks good but the quality is bad. battery drains quickly,2
"Not good it,s china",2
The left earbud is not working on 21st day!!,2
Right earpiece is not working,2
OVER SIZED - WILL NOT FIT TO WOMEN'S EARS,2
Sound quality ok ok,2
"Wrong decision to purchase philips brand for eaubud ,no cancellation",2
Product stopped.working in a.month,2
Okay,2
Bad design,2
Very poor quality sound,2
Not working properly after few days use automatically disconnect during call,2
Help,2
Product is good but it's not working sometimes I have received defective,2
Can't say anything,2
Not good,2
Problem,2
Battery issue,2
Noise disturbance,2
Saze bada h,2
Chrg problm,2
Just ok,2
not worth anything,2
Try not to buy refurbished,2
Not upto the mark,2
Not Satisfactory,2
Good sound quality. Fit and connectivity issues,2
Below par performance. Product should have been tested better.,2
Uncomfortable and Pain in ears,2
not commanded to anyone,2
Nah but this was good experience for me,2
Good for the price,2
not long lasting,2
"Good sound, mic issues and battery backup less",2
Not satisfied.. don't purchase this neck band product or brand,2
Not worth at this price,2
Irritated with the way it works .,2
Below average product.,2
Not worth it!,2
One speaker stopped working within short warranty period,2
I wish i wouldn't have purchased it.,2
Not that effective...,2
Don't Buy This..,2
"Noise cancellation not good, right side of headphone stopped working after 1 year of use",2
Not upto the mark.....,2
Good product but stopped working suddenly.,2
Sucks at battary,2
Replaced box arrived damaged,2
"Bad bluetooth connectivity, Not good for calls, music is ok",2
Battery is not long lasting,2
Not worth if buying for calling purpose,2
Not good experience,2
Earphone not getting started,2
Charge and Sound,2
Disappointed noise product,2
Malfunction,2
"GOOD PRODUCT, BAD SERVICE",2
Connecting issues,2
Not good,2
Poor battery life and has issued connecting to the laptop,2
Don't buy,2
It's just ohk not upto the mark,2
Review after 2 months of usage,2
WiFi stops working on cell phone once Bluetooth is connected,2
Waste of money purchasing this,2
Not so good,2
2 biggest Problems,2
Sound quality is very low.,2
Worst product of my life.,2
Malfunctioning,2
Not comfortable produy,2
Unsatisfied,2
Okay okay..,2
Poor battery,2
One side isn't working as b4 please replace the product it is within warranty period,2
Bad product not recommended better to go with boat or someother,2
Battery Issue,2
I have got a defective one,2
Poor voice quality compared to boat 255,2
Poor bluetooth connectivity,2
"hell no for calling, but good for sounds",2
Dont buy this if you are Music lover,2
Voice quality not as expected. Feeble voice goes out during phone calls,2
Not good,2
"Items missing, Noise cancellation poor",2
So many defective pieces,2
Buy something else,2
"Earbuds upper part not comfortable, charging cable not working. But in sound quality great",2
Ok ok product,2
Service kevalam,2
Not suitable for calls,2
I am not impressed with this item.,2
Good design but not ergonomic,2
Never buy these headohones!,2
Unsatisfied,2
Worst product on Amazon,2
"Partially useful, but not cost effective",2
It's okay.,2
quality and battery,2
Charging is time taking and too frequently asked,2
Internal Good - External Bad,2
Not good....,2
Stopped working after 4 months,2
Not recommend to buy,2
Not happy,2
Call problems,2
Bad build quality,2
Build quality,2
Problem with left side earphone,2
Not preferred,2
"After use of 6-7 month,one side speaker not working",2
Not good,2
Poor connection,2
Not worth it,2
Not for calls,2
2 star product over price,2
Not good for voice/video calls,2
Why I returned Noise tune active,2
Bad sound quality,2
Not good. Ok only,2
Worst product ever!,2
Not much good,2
Bad quality wires,2
Sound quality OK but product overall is bad,2
Check before purchase,2
Wastage of money,2
Not worth its name,2
Quite dissapointed with bass,2
Go with mivi,2
It's a earphone,2
Need to improved the product quality,2
Disappointed!,2
Poor mic,2
If u lokking for sound and bass its not that product,2
Live up to expectations,2
It's not that good,2
Average product,2
Don't wast your money in this product.,2
Bad product,2
..m,2
Low battery life,2
Average product,2
Will only work for 3 months,2
Better option available in same price,2
Facing issues,2
Poor design,2
Not okey,2
Good for mobile use,2
Not good,2
Not satisfactory,2
Sound Quality good but bad comfort.,2
Not worth!,2
Average Performance,2
worst product - don't buy,2
Nice but not too much,2
Very pooor,2
Disappointed by noise blue tooth,2
Overall not worth to buy.,2
Mike does not work,2
Product not good..... voice not visible....,2
"If you have small ears, don't go for it!!",2
It's a average wireless. It's earholder are very hard which are very painful.,2
Not worth it,2
Good,2
Not Good for Music,2
This Bluetooth earphone below Average. have,2
Pure Bass,2
Review,2
not working,2
Namal sound,2
Quality is not Good,2
BATTERY ISSUE. DOES NOT LAST FOR 10 HOURS,2
Not up to the expectations obtained from other reviews,2
Microphone,2
Overall its good but disappointed with battery life,2
Defective product recived,2
not so good for call.,2
Ear buds are uncomfortable.,2
Irritated as time passed it's reality of low bass and poor microphone.,2
Bass and sound quality is too low,2
Bad product,2
Want to return or replace this product,2
Good loking but not on blutooth,2
Satisfied,2
Low quality product,2
Not so good,2
Trust me not good,2
Voice was not clear. This product returned back.,2
Issue,2
Bad for ears,2
Poor quality product,2
not a very good product,2
Don't buy for this price,2
Sound is not clear,2
Battery issue. Battery life is very poor.,2
Poor quality of sound in music.,2
Used product,2
Mike not good.,2
not much worthy,2
Breaks in voice sound,2
Very bad experience totally not satisfied.,2
Not recommended,2
It's not good for Phone call.,2
Ik,2
Product is damaged,2
Average product.,2
Average performance,2
Refund,2
Good,2
waste of money,2
Low battery life,2
While playing bgmi sound will not clear,2
fine,2
Find a better option,2
Poor,2
"Not working properly, voice calling voice very low to next person",2
Good but not goodest,2
Sound is ok,2
Not comfort in ear its too much of pain,2
Not worth for cost,2
Bad experience,2
Good product but not a execllent.,2
Not a smart Buy,2
Not Worthy,2
Don’t buy this,2
Battery backup is poor,2
Stopped working one side ear phone,2
Waste of money,2
Noise cancellation not as expected other all features are good.,2
Auto disconnected while using.,2
Battery backup not upto mark.,2
Sound issue,2
Bluetooth headphone,2
Poor battery life,2
Not good as money,2
Average,2
After 20days using this product get problem cod should not working,2
Money wate and noon refundable,2
Good quality good sound but mic quality not good,2
Mic problem,2
average headphones,2
Sound quality not so good,2
Noise cancellation,2
Why does continuous tinging sound occur after having 30% battery?,2
Please return this product,2
Does not work properly with laptops,2
Unsatisfied product...,2
Not Reliable,2
Music here music there ... Music music everywhere,2
Not fit in ear...,2
Not long lasting,2
Low call volume,2
Worst Sound quality,2
Bass Quality,2
Hhii,2
Late sound,2
Charge prblm,2
Not good & not bed,2
Stopped working,2
Review,2
It will get pain with out starps,2
Mic quality is very low,2
This is not good product,2
Sound quality not good.,2
Not bad ..,2
Not good as boat,2
Hfhh,2
Nice noice ton blothooth 4 month use,2
Working,2
Poor quality,2
Only 6months work after problem this item,2
not working,2
Not goood,2
Gd bass but battery backup not gd,2
Too big to use bettry not upto satisfaction,2
Not to good product,2
Poor quality,2
Not worth buying,2
I have bought something better,2
So so product,2
Product quality not is best,2
Don't water your money,2
Best,2
Good,2
Battery backup is very low. charging of Neckband 2 hours and life time of battery 30min hardly.,2
Charge is not coming even for 2 hours,2
Very bad want to return now if possible,2
Not comfortable,2
Sound quality not good,2
Audio Delay,2
Not satisfactory,2
Bass not good,2
Call with,2
Battery is not good,2
Noise cancellation is bad,2
No good,2
Not worthy,2
Not Impressed actually,2
Pain in my ear,2
Not worth to buy,2
Bad,2
Connectivity is not good,2
Noise cancellation 😔😕,2
Start button problem,2
"Build quality not good, power not working after 3 months",2
Sound problem,2
Can't connect the phone,2
Not a very good at this price,2
Mic is not getting voice to deliver loud sound to other caller,2
Nice ptoduct,2
Really good,2
Hurt my ear 👂,2
Battery and bass not working well,2
Very bad product,2
Good,2
Not recommended to buy,2
Sound quality,2
Just ok,2
Bad battery,2
Bad,2
Voice Quality Over call isn't upnto the mark,2
Fitment to ear is very painful..,2
